STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,CITY
45,19,9,12,6,5,3,450653,1805
45,41,9,13,17,0,4,450654,0
45,73,9,14,8,50,5,450655,0
45,57,9,14,1,50,5,450656,0
45,19,9,14,23,40,5,450657,1805
45,45,9,15,22,30,6,450658,0
45,7,9,15,14,50,6,450659,0
45,51,9,15,12,20,6,450660,0
45,75,9,16,0,10,7,450661,0
45,79,9,16,17,50,7,450662,520
45,73,9,17,12,49,1,450663,2340
45,19,9,17,20,16,1,450664,0
45,25,9,17,3,30,1,450665,0
45,1,9,17,18,10,1,450666,10
45,45,9,17,15,53,1,450667,0
45,59,9,18,12,50,2,450668,0
45,55,9,18,13,0,2,450669,0
45,91,9,18,18,45,2,450670,0
45,81,9,19,20,48,3,450671,0
45,41,9,20,22,35,4,450672,0
45,41,9,20,17,0,4,450673,0
45,43,9,21,18,20,5,450674,0
45,43,9,21,23,55,5,450675,0
45,49,9,21,17,30,5,450676,0
45,27,9,22,20,55,6,450677,0
45,7,9,22,15,50,6,450678,2030
45,15,9,22,12,0,6,450679,0
45,71,9,22,18,45,6,450680,0
45,83,9,22,2,20,6,450681,0
45,51,9,23,17,5,7,450682,0
45,89,9,23,8,0,7,450683,0
45,45,9,23,20,0,7,450684,0
45,31,9,23,23,55,7,450685,0
45,7,9,23,4,0,7,450686,0
45,87,9,23,20,25,7,450687,0
45,63,9,23,15,25,7,450688,1430
45,19,9,23,18,40,7,450689,410
45,19,9,24,21,50,1,450690,0
45,63,9,25,1,5,2,450691,0
45,65,9,26,17,35,3,450692,0
45,11,9,26,22,42,3,450693,0
45,75,9,27,9,30,4,450694,0
45,51,9,27,19,50,4,450695,0
45,83,9,28,6,44,5,450696,0
45,61,9,28,21,45,5,450697,0
45,45,9,28,23,0,5,450698,0
45,15,9,29,22,30,6,450699,0
45,75,9,29,8,50,6,450700,1870
45,45,9,30,14,21,7,450701,0
45,79,9,30,6,0,7,450702,0
45,21,9,30,6,10,7,450703,0
45,7,9,30,7,25,7,450704,0
45,7,9,30,5,30,7,450705,0
45,15,9,30,7,15,7,450706,0
45,7,9,30,6,30,7,450707,0
45,3,10,1,2,45,1,450708,0
45,91,10,1,15,35,1,450709,0
45,85,10,2,13,12,2,450711,0
45,77,10,2,0,1,2,450712,0
45,83,10,2,17,45,2,450713,0
45,63,10,3,21,0,3,450714,0
45,29,10,3,9,0,3,450715,0
45,53,10,4,7,33,4,450716,1080
45,33,10,6,3,0,6,450717,0
45,91,10,6,15,15,6,450718,0
45,31,10,6,6,45,6,450719,0
45,59,10,6,18,10,6,450720,0
45,63,10,7,15,25,7,450721,0
45,77,10,8,17,15,1,450722,0
45,79,10,8,21,0,1,450723,0
45,61,10,9,18,20,2,450724,0
45,41,10,9,16,18,2,450725,0
45,29,10,10,16,50,3,450726,0
45,43,10,11,13,50,4,450727,0
45,59,10,12,22,0,5,450728,0
45,7,10,12,8,40,5,450729,0
45,73,10,12,8,5,5,450730,0
45,3,10,13,14,10,6,450731,0
45,53,10,13,9,35,6,450732,0
45,57,10,13,9,35,6,450733,0
45,77,10,13,16,10,6,450734,0
45,25,10,13,6,30,6,450735,0
45,35,10,13,7,53,6,450736,0
45,63,10,13,14,30,6,450737,0
45,13,10,13,15,48,6,450738,1145
45,19,10,14,12,31,7,450739,0
45,3,10,14,3,50,7,450740,0
45,19,10,14,1,37,7,450741,0
45,21,10,14,21,5,7,450742,0
45,45,10,14,15,32,7,450743,1040
45,27,10,15,16,35,1,450744,0
45,45,10,17,13,25,3,450745,0
45,75,10,17,14,20,3,450746,0
45,75,10,18,19,22,4,450747,0
45,75,10,19,22,20,5,450748,0
45,19,10,19,9,47,5,450749,410
45,23,10,20,9,50,6,450750,0
45,57,10,20,6,20,6,450751,0
45,19,10,20,22,23,6,450752,0
45,83,10,21,18,3,7,450753,0
45,73,10,21,1,21,7,450754,0
45,63,10,22,21,18,1,450755,2790
45,25,10,22,4,45,1,450756,0
45,31,10,22,18,15,1,450757,0
45,13,10,22,16,33,1,450758,0
45,3,10,22,3,20,1,450759,0
45,63,10,23,20,45,2,450760,0
45,19,10,23,5,20,2,450761,0
45,77,10,23,1,45,2,450762,0
45,45,10,24,7,36,3,450763,1040
45,87,10,24,10,0,3,450764,0
45,67,10,24,22,15,3,450765,0
45,83,10,24,15,23,3,450766,0
45,45,10,24,18,15,3,450767,0
45,63,10,25,6,15,4,450768,0
45,67,10,26,22,20,5,450769,0
45,19,10,27,21,10,6,450770,0
45,61,10,27,10,45,6,450771,0
45,55,10,27,20,15,6,450772,0
45,77,10,27,17,27,6,450773,380
45,43,10,28,8,40,7,450774,0
45,39,10,28,5,55,7,450775,0
45,53,10,28,1,30,7,450776,0
45,57,10,29,11,50,1,450777,0
45,35,10,29,7,25,1,450778,0
45,91,10,29,17,35,1,450779,0
45,21,10,30,11,10,2,450780,0
45,45,10,31,12,10,3,450781,0
45,27,10,31,7,30,3,450782,0
45,71,10,31,23,30,3,450783,0
45,51,11,1,19,28,4,450784,0
45,63,11,1,0,29,4,450785,0
45,7,11,2,17,20,5,450786,0
45,91,11,2,17,58,5,450787,0
45,41,11,3,5,30,6,450788,0
45,45,11,3,16,47,6,450789,0
45,73,11,3,15,45,6,450790,0
45,21,11,4,9,0,7,450791,0
45,39,11,12,1,50,1,450792,0
45,45,11,11,2,30,7,450793,0
45,89,11,11,4,15,7,450794,0
45,7,11,10,3,20,6,450795,0
45,45,11,10,3,40,6,450796,0
45,1,11,10,13,18,6,450797,0
45,21,11,10,23,35,6,450798,0
45,27,11,10,13,20,6,450799,0
45,51,11,10,18,50,6,450800,0
45,41,11,10,22,40,6,450801,0
45,73,11,10,20,45,6,450802,0
45,61,11,9,23,5,5,450803,0
45,51,11,9,17,35,5,450804,0
45,57,11,8,17,43,4,450805,0
45,67,11,8,4,30,4,450806,0
45,57,11,7,0,30,3,450807,0
45,31,11,7,18,21,3,450808,0
45,79,11,6,23,5,2,450809,0
45,87,11,6,6,40,2,450810,0
45,51,11,5,21,30,1,450811,0
45,79,11,5,3,30,1,450812,9999
45,91,11,4,20,20,7,450813,257
45,83,11,4,20,0,7,450814,0
45,57,11,12,17,45,1,450815,0
45,47,11,13,21,35,2,450816,0
45,13,11,16,15,0,5,450817,0
45,45,11,17,13,52,6,450818,0
45,85,11,19,23,30,1,450819,0
45,19,11,18,23,59,7,450820,410
45,59,11,19,11,30,1,450821,0
45,45,11,19,3,0,1,450822,0
45,79,11,19,16,45,1,450823,880
45,45,11,21,11,50,3,450824,0
45,83,11,21,10,1,3,450825,0
45,15,11,22,7,0,4,450826,0
45,51,11,22,16,25,4,450827,0
45,31,11,22,12,30,4,450828,0
45,19,11,23,17,15,5,450829,0
45,19,11,25,18,10,7,450830,410
45,21,11,25,18,29,7,450831,0
45,45,11,26,22,45,1,450832,1040
45,15,11,26,18,0,1,450833,0
45,83,11,27,18,50,2,450834,0
45,3,11,28,21,20,3,450835,0
45,67,11,28,18,20,3,450836,0
45,77,11,28,17,33,3,450837,0
45,45,11,29,15,40,4,450838,0
45,83,11,29,12,50,4,450839,0
45,85,11,30,18,35,5,450840,0
45,77,11,30,12,30,5,450841,700
45,69,11,30,1,14,5,450842,0
45,31,11,30,20,40,5,450843,0
45,43,11,30,16,20,5,450844,940
45,57,11,27,9,5,2,450845,0
45,49,11,21,13,3,3,450846,830
45,7,11,19,15,24,1,450847,0
45,35,11,19,11,20,1,450848,0
45,41,11,19,18,29,1,450849,0
45,85,11,18,18,25,7,450850,0
45,13,11,18,4,45,7,450851,0
45,7,10,2,17,5,2,450854,0
45,53,11,17,5,50,6,450855,0
45,83,11,14,7,30,3,450856,0
45,53,11,13,21,25,2,450857,0
45,79,11,13,19,0,2,450858,0
45,69,11,12,0,40,1,450859,0
45,41,11,9,10,20,5,450860,0
45,3,11,8,19,10,4,450861,0
45,29,11,7,16,0,3,450862,0
45,55,11,5,0,20,1,450863,0
45,89,11,6,15,50,2,450864,0
45,45,11,5,14,0,1,450865,0
45,45,11,8,17,45,4,450867,0
45,31,12,4,19,35,2,450869,0
45,15,12,31,14,30,1,450870,0
45,51,12,30,3,10,7,450871,0
45,71,12,14,21,0,5,450872,0
45,51,12,12,13,30,3,450873,0
45,17,12,2,9,35,7,450874,0
45,73,12,3,0,30,1,450875,0
45,13,12,6,1,30,4,450876,0
45,51,12,6,12,35,4,450877,0
45,91,12,7,5,2,5,450878,2200
45,75,12,6,17,30,4,450879,0
45,13,12,8,23,35,6,450880,0
45,35,12,9,3,55,7,450881,0
45,27,12,9,13,15,7,450882,0
45,45,12,10,21,55,1,450883,0
45,63,12,10,9,0,1,450884,0
45,45,12,12,18,25,3,450885,0
45,15,12,13,11,50,4,450886,0
45,91,12,14,21,50,5,450888,0
45,3,12,15,14,22,6,450889,20
45,41,12,15,18,3,6,450890,0
45,43,12,17,4,30,1,450891,0
45,55,12,17,0,56,1,450892,0
45,41,12,17,16,30,1,450893,0
45,45,12,18,1,26,2,450894,0
45,13,12,18,11,44,2,450895,1145
45,13,12,19,5,43,3,450896,0
45,75,12,22,23,20,6,450897,0
45,77,12,22,11,40,6,450898,0
45,13,12,22,2,30,6,450899,1145
45,83,12,22,19,58,6,450900,0
45,83,12,22,23,22,6,450901,0
45,83,12,22,22,9,6,450902,0
45,15,12,23,22,5,7,450903,0
45,77,12,23,19,30,7,450904,0
45,15,12,23,1,39,7,450905,0
45,7,12,26,19,40,3,450906,0
45,79,12,28,3,40,5,450907,0
45,73,12,28,20,0,5,450908,0
45,51,12,28,18,10,5,450909,0
45,27,12,28,23,50,5,450910,0
45,57,12,28,7,10,5,450911,0
45,57,12,29,21,45,6,450912,0
45,65,12,29,10,15,6,450913,0
45,45,12,29,1,0,6,450914,0
45,33,12,29,21,45,6,450915,0
45,53,12,30,1,10,7,450916,0
45,69,12,31,20,10,1,450918,0
45,75,12,31,19,13,1,450919,1870
45,79,12,28,20,50,5,450920,0
45,75,12,25,18,0,2,450921,0
45,79,12,4,0,45,2,450922,0
45,51,12,8,18,50,6,450923,0
45,57,1,18,11,40,3,450924,1350
45,3,12,9,17,45,7,450925,0
45,31,12,5,19,3,3,450926,600
45,69,12,4,20,0,2,450927,0
45,63,10,29,0,25,1,450928,0
45,59,10,9,12,20,2,450929,0
45,7,5,8,7,12,2,450930,40
45,45,7,18,9,25,3,450931,0
45,81,5,30,14,25,3,450932,0
45,83,6,5,12,45,2,450933,0
45,55,5,14,16,45,1,450935,0
45,63,11,11,18,50,7,450936,0
45,89,11,27,14,0,2,450937,0
45,63,12,19,11,40,3,450938,0
45,43,7,30,5,55,1,450940,0
45,51,4,17,17,20,2,450942,0
45,41,7,29,1,50,7,450943,0
45,55,10,21,23,35,7,450944,0
45,53,12,22,7,50,6,450945,0
45,31,12,5,16,0,3,450946,0
45,31,7,28,21,15,6,450947,0
45,19,6,22,14,36,5,450948,410
45,19,10,19,10,34,5,450949,1710
45,79,8,10,18,40,5,450950,0
45,63,7,14,7,5,6,450951,0
45,3,11,29,15,20,4,450952,0
45,79,9,4,11,56,2,450954,0
45,55,8,20,20,0,1,450955,0
45,73,12,4,16,0,2,450956,0
45,53,12,7,3,11,5,450957,2150
45,81,4,23,11,50,1,450958,0
45,25,4,22,19,30,7,450961,0
45,49,6,24,15,52,7,450962,830
45,61,6,5,16,20,2,450963,0
45,35,8,26,12,45,7,450964,0
45,41,5,13,11,30,7,450965,0
45,53,11,22,15,50,4,450966,0
45,23,12,27,13,20,4,450967,0
45,19,12,24,6,22,1,450968,0
45,19,4,7,20,58,6,450969,0
45,15,12,22,0,30,6,450970,0
45,15,11,25,5,0,7,450971,0
45,35,11,17,6,50,6,450972,0
45,29,12,20,16,49,4,450973,0
45,33,4,1,16,35,7,450974,0
45,63,4,11,6,35,3,450975,0
45,57,7,30,12,40,1,450976,0
45,61,8,2,13,15,4,450977,0
45,59,5,11,15,44,5,450978,0
45,59,6,11,19,2,1,450979,0
45,51,6,1,6,50,5,450980,0
45,51,12,21,7,20,5,450981,0
45,49,10,3,11,28,3,450982,0
45,79,5,6,4,28,7,450983,0
45,89,12,1,1,10,6,450984,0
45,31,6,27,6,50,3,450985,0
45,19,1,31,23,15,2,450986,1710
46,97,1,1,15,0,7,460001,0
46,121,1,1,18,9,7,460002,0
46,103,1,2,2,15,1,460003,0
46,103,1,3,11,59,2,460004,2250
46,99,1,9,4,0,1,460005,0
46,105,2,17,21,35,5,460006,0
46,51,1,2,17,5,1,460007,0
46,65,2,5,6,15,7,460008,0
46,61,2,17,7,35,5,460009,0
46,135,2,15,13,40,3,460010,3070
46,103,2,27,11,45,1,460011,0
46,77,3,1,10,0,4,460012,110
46,99,2,26,2,8,7,460013,2450
46,103,2,22,16,44,3,460014,2250
46,109,3,11,4,0,7,460015,0
46,71,3,28,9,58,3,460016,0
46,41,3,29,12,30,4,460017,0
46,121,1,26,8,36,4,460018,0
46,5,1,3,5,48,2,460019,0
46,13,2,10,18,43,5,460020,0
46,13,4,2,14,0,1,460021,0
46,99,1,21,7,30,6,460022,0
46,103,1,8,14,45,7,460023,2250
46,121,2,5,0,10,7,460024,0
46,27,3,5,16,0,1,460025,0
46,103,3,13,15,38,2,460026,2250
46,101,3,21,22,53,3,460027,0
46,7,3,1,17,25,4,460028,0
46,109,4,15,18,56,7,460029,0
46,17,4,22,22,27,7,460030,0
46,29,4,29,21,15,7,460031,0
46,103,4,30,21,0,1,460032,0
46,121,2,19,19,52,7,460033,1830
46,101,5,5,0,20,6,460034,0
46,99,5,5,15,27,6,460035,0
46,51,2,24,7,40,5,460036,0
46,127,3,27,17,15,2,460037,0
46,121,3,30,19,26,5,460038,0
46,15,4,12,10,31,4,460039,0
46,43,4,26,15,31,4,460040,0
46,129,4,26,7,40,4,460041,0
46,125,5,20,2,0,7,460042,0
46,91,6,8,9,24,5,460043,0
46,123,5,22,7,1,2,460044,0
46,13,6,18,20,4,1,460045,0
46,83,6,8,13,15,5,460046,0
46,107,6,30,5,29,6,460047,1140
46,81,6,23,17,45,6,460048,0
46,85,6,7,17,20,4,460049,0
46,23,6,16,17,0,6,460050,0
46,15,6,16,16,45,6,460051,0
46,89,6,24,21,35,7,460052,0
46,117,7,5,12,30,4,460053,0
46,61,6,10,1,15,7,460054,0
46,59,6,23,8,42,6,460055,0
46,81,6,21,21,35,4,460056,0
46,47,5,23,23,30,3,460057,0
46,87,7,1,15,5,7,460058,0
46,19,7,3,99,99,2,460059,0
46,127,6,10,18,10,7,460060,0
46,29,6,9,12,4,6,460061,2860
46,13,7,20,14,50,5,460062,0
46,81,8,4,22,35,6,460063,0
46,47,6,23,18,0,6,460064,0
46,43,6,26,6,40,2,460065,0
46,81,7,2,99,99,1,460066,0
46,117,7,31,14,15,2,460067,0
46,51,7,18,10,49,3,460068,0
46,33,8,6,11,0,1,460069,0
46,103,8,8,18,55,3,460070,0
46,81,8,6,19,24,1,460071,0
46,51,7,8,23,35,7,460072,0
46,103,8,8,8,19,3,460073,2250
46,113,4,14,2,40,6,460074,0
46,109,7,23,12,20,1,460075,0
46,93,8,7,18,40,2,460076,0
46,81,8,13,9,20,1,460077,0
46,73,8,28,7,50,2,460078,0
46,127,8,24,18,0,5,460079,0
46,17,4,8,19,10,7,460080,0
46,85,7,27,13,45,5,460081,0
46,113,7,22,16,28,7,460082,0
46,65,9,13,3,0,4,460083,0
46,103,9,16,16,41,7,460084,0
46,81,7,2,2,44,1,460085,0
46,113,7,1,22,27,7,460086,0
46,115,7,15,10,0,7,460087,0
46,127,8,11,17,1,6,460088,0
46,19,7,19,15,47,4,460089,0
46,71,9,17,6,30,1,460090,0
46,95,6,11,4,0,1,460091,0
46,35,9,23,14,47,7,460092,0
46,7,8,26,7,15,7,460093,1750
46,137,8,24,1,19,5,460094,0
46,81,8,13,20,0,1,460095,0
46,97,9,30,22,30,7,460096,0
46,103,9,26,99,99,3,460097,0
46,11,10,20,16,25,6,460098,0
46,99,8,14,18,0,2,460099,2450
46,43,9,30,12,33,7,460100,0
46,83,10,17,0,23,3,460101,0
46,103,10,24,17,38,3,460102,2250
46,29,9,3,14,21,1,460103,0
46,83,10,20,16,23,6,460104,0
46,65,9,4,9,10,2,460105,0
46,51,10,24,23,0,3,460106,0
46,89,9,8,4,30,6,460107,0
46,67,10,15,16,42,1,460108,0
46,83,8,19,18,30,7,460109,0
46,3,9,13,15,13,4,460110,0
46,103,10,24,19,11,3,460111,2250
46,121,6,3,18,30,7,460112,0
46,121,8,27,15,57,1,460113,0
46,93,7,30,20,8,1,460114,0
46,85,8,12,16,20,7,460115,0
46,85,10,10,8,25,3,460116,0
46,93,8,25,18,15,6,460117,0
46,93,8,4,20,28,6,460118,0
46,103,8,6,20,54,1,460119,2250
46,109,9,5,20,45,3,460120,0
46,41,9,7,99,99,5,460121,0
46,113,9,16,2,38,7,460122,0
46,113,9,25,18,30,2,460123,0
46,51,9,2,10,15,7,460124,0
46,99,9,10,18,1,1,460125,2450
46,53,9,11,12,5,2,460126,0
46,5,10,6,19,20,6,460127,0
46,11,11,3,18,2,6,460128,0
46,103,11,10,17,40,6,460129,0
46,11,11,19,8,3,1,460130,0
46,81,11,17,7,29,6,460131,0
46,61,11,19,9,7,1,460132,0
46,101,11,4,18,25,7,460133,0
46,5,11,4,11,35,7,460134,0
46,113,11,14,17,0,3,460135,0
46,9,11,26,10,0,1,460136,2680
46,25,11,30,10,30,5,460137,0
46,99,12,12,8,15,3,460138,2450
46,99,11,24,22,25,6,460139,0
46,123,11,20,2,15,2,460140,0
46,85,12,17,15,30,1,460141,0
46,93,12,17,14,10,1,460142,0
46,53,12,14,7,15,5,460143,0
46,83,12,30,1,10,7,460144,0
46,99,12,22,6,52,6,460145,2450
46,121,10,7,21,37,7,460146,0
46,103,12,15,18,10,6,460147,2250
46,113,11,2,2,48,5,460148,0
46,95,11,4,18,39,7,460149,0
46,85,7,22,0,42,7,460150,0
47,87,1,2,2,30,1,470001,0
47,149,1,2,10,40,1,470002,0
47,139,1,3,15,20,2,470003,0
47,19,1,4,6,30,3,470004,0
47,125,1,4,19,0,3,470005,0
47,51,1,5,7,50,4,470006,0
47,187,1,5,4,30,4,470007,833
47,59,1,6,8,24,5,470008,0
47,107,1,6,2,53,5,470009,0
47,53,1,8,1,30,7,470010,0
47,5,1,9,0,5,1,470011,0
47,69,1,9,1,5,1,470012,0
47,187,1,9,19,39,1,470013,0
47,77,1,10,18,30,2,470014,0
47,125,1,10,10,15,2,470015,0
47,149,1,11,20,45,3,470016,0
47,163,1,11,18,30,3,470017,0
47,145,1,12,6,55,4,470018,0
47,165,1,12,21,55,4,470019,0
47,41,1,15,16,0,7,470020,0
47,93,1,12,23,24,4,470021,1300
47,167,1,15,15,15,7,470022,0
47,187,1,15,13,51,7,470023,0
47,115,1,16,16,45,1,470024,0
47,139,1,17,17,0,2,470025,0
47,125,1,18,16,25,3,470026,0
47,59,1,19,6,45,4,470027,0
47,93,1,21,20,0,6,470028,0
47,43,1,22,4,15,7,470029,0
47,179,1,22,10,0,7,470030,0
47,189,1,22,10,5,7,470031,0
47,45,1,23,16,20,1,470032,0
47,185,1,23,6,40,1,470033,0
47,187,1,23,11,50,1,470034,0
47,3,1,22,10,25,7,470035,0
47,159,1,23,19,11,1,470036,0
47,153,1,24,17,55,2,470037,690
47,147,1,21,1,30,6,470038,0
47,99,1,29,16,35,7,470040,2366
47,133,1,31,5,30,2,470041,0
47,113,1,2,10,25,1,470042,1200
47,65,1,19,5,52,4,470044,0
47,163,1,20,6,12,5,470045,1280
47,37,1,22,10,45,7,470046,1760
47,75,1,3,13,9,2,470047,300
47,157,1,5,10,10,4,470048,1620
47,123,1,10,10,54,2,470049,0
47,157,1,12,22,15,4,470050,1620
47,157,1,14,1,20,6,470051,1620
47,141,1,18,17,20,3,470052,480
47,157,1,19,16,10,4,470053,1620
47,157,1,21,20,17,6,470054,1620
47,37,1,22,20,18,7,470055,1760
47,141,1,24,13,32,2,470056,480
47,73,1,17,17,41,2,470057,405
47,9,1,18,15,58,3,470058,0
47,37,1,24,5,55,2,470059,1760
47,157,1,27,18,23,5,470060,1620
47,143,1,31,8,30,2,470061,0
47,19,1,15,9,20,7,470062,0
47,3,2,1,16,0,3,470063,0
47,109,2,1,11,20,3,470064,230
47,107,2,2,13,30,4,470065,0
47,141,2,3,0,5,5,470066,0
47,187,2,5,3,0,7,470067,0
47,135,1,14,2,30,6,470068,0
47,129,2,2,0,5,4,470069,0
47,65,2,7,17,21,2,470070,0
47,11,2,8,16,40,3,470071,0
47,125,2,9,15,10,4,470072,0
47,57,2,1,15,45,3,470073,0
47,11,2,10,21,20,5,470074,0
47,55,2,10,2,99,5,470075,0
47,119,2,10,3,5,5,470076,0
47,107,2,11,14,30,6,470077,0
47,189,2,11,23,6,6,470078,0
47,35,2,12,22,35,7,470079,0
47,61,2,13,20,35,1,470080,0
47,119,1,30,3,4,1,470081,470
47,65,2,6,0,45,1,470082,400
47,93,2,6,0,25,1,470083,1300
47,151,1,1,4,23,7,470084,1880
47,157,2,3,19,23,5,470085,1620
47,109,2,7,10,33,2,470086,2160
47,147,2,7,13,39,2,470087,2340
47,155,1,3,14,45,2,470088,0
47,155,2,7,19,0,2,470089,2170
47,37,1,16,2,42,1,470090,1760
47,37,2,1,15,25,3,470091,1760
47,163,2,5,2,26,7,470092,290
47,149,2,11,19,39,6,470093,1750
47,93,2,12,2,55,7,470094,1300
47,37,2,13,10,41,1,470095,1760
47,37,2,13,16,40,1,470096,1760
47,93,2,20,15,27,1,470097,0
47,93,2,22,20,43,3,470098,1300
47,3,2,26,19,48,7,470099,2200
47,37,2,12,23,37,7,470101,1760
47,115,3,1,15,38,4,470102,1272
47,157,3,10,23,57,6,470103,1620
47,157,3,11,5,28,7,470104,1620
47,37,3,18,8,25,7,470105,1760
47,65,3,19,99,99,1,470106,400
47,99,3,21,22,47,3,470107,1350
47,113,3,24,0,25,6,470108,1200
47,149,1,23,12,24,1,470109,1750
47,157,2,24,6,55,5,470110,450
47,37,2,27,0,26,1,470111,1760
47,123,2,29,14,30,3,470112,0
47,37,3,7,6,55,3,470113,1760
47,157,3,14,7,5,3,470114,1620
47,65,4,1,0,45,7,470116,400
47,11,4,1,20,27,7,470117,420
47,113,3,23,20,10,5,470118,0
47,125,4,10,20,31,2,470119,410
47,147,4,10,2,50,2,470120,2340
47,103,2,24,0,45,5,470121,0
47,113,2,24,1,12,5,470122,0
47,135,2,24,23,30,5,470123,0
47,187,2,24,22,30,5,470124,0
47,35,2,25,13,55,6,470125,0
47,93,2,25,23,20,6,470126,1973
47,97,2,27,4,10,1,470127,0
47,141,1,18,21,5,3,470128,0
47,29,2,26,2,40,7,470129,0
47,139,3,1,17,45,4,470130,0
47,177,2,28,99,99,2,470131,0
47,165,3,1,14,30,4,470132,0
47,105,3,2,15,35,5,470133,0
47,141,3,2,15,55,5,470134,50
47,47,3,5,17,9,1,470135,0
47,93,3,7,15,45,3,470136,0
47,189,3,7,15,28,3,470137,0
47,185,2,25,13,25,6,470138,0
47,7,3,5,15,17,1,470139,0
47,103,3,30,9,26,5,470140,0
47,35,4,1,15,15,7,470141,0
47,177,4,24,18,5,2,470142,0
47,13,4,28,16,55,6,470143,0
47,13,4,28,18,55,6,470144,0
47,173,4,28,21,35,6,470145,0
47,3,4,29,21,35,7,470146,0
47,103,4,29,12,1,7,470147,0
47,9,4,30,17,25,1,470148,0
47,79,4,30,19,20,1,470149,0
47,177,5,1,19,50,2,470150,0
47,81,5,4,8,10,5,470151,0
47,185,5,5,8,5,6,470152,0
47,59,5,7,7,39,1,470153,0
47,103,5,7,23,10,1,470154,843
47,113,5,9,20,55,3,470155,0
47,107,5,11,15,2,5,470156,0
47,129,5,11,11,35,5,470157,0
47,29,5,6,2,5,7,470158,0
47,69,2,14,15,45,2,470159,0
47,35,2,15,18,50,3,470160,0
47,117,2,15,6,30,3,470161,0
47,149,2,15,0,23,3,470162,0
47,59,2,10,6,40,5,470163,1715
47,47,2,16,14,45,4,470164,0
47,131,2,5,11,15,7,470165,0
47,93,2,17,13,30,5,470166,829
47,141,2,17,4,42,5,470167,0
47,115,2,14,10,59,2,470168,0
47,53,2,18,16,30,6,470169,0
47,181,2,19,8,11,7,470170,0
47,167,2,20,12,25,1,470171,0
47,31,2,21,14,10,2,470172,0
47,97,2,21,10,55,2,470173,0
47,139,2,22,12,50,3,470174,0
47,117,2,23,5,15,4,470175,0
47,119,2,23,22,30,4,470176,0
47,41,3,15,4,15,4,470177,0
47,185,4,14,19,44,6,470178,0
47,149,4,25,15,25,3,470179,0
47,21,4,26,13,15,4,470180,0
47,33,4,11,10,36,3,470181,0
47,131,5,14,1,15,1,470182,0
47,161,5,23,23,0,3,470183,0
47,29,5,12,21,10,6,470184,0
47,3,5,13,1,30,7,470185,0
47,107,5,13,23,10,7,470186,0
47,59,5,14,10,57,1,470187,0
47,61,5,14,99,99,1,470188,0
47,75,5,14,11,50,1,470189,0
47,133,5,14,0,10,1,470190,0
47,107,5,15,22,55,2,470191,0
47,43,5,16,13,42,3,470192,0
47,155,5,16,16,35,3,470193,0
47,55,5,17,13,0,4,470194,0
47,71,5,17,9,20,4,470195,0
47,19,5,18,20,0,5,470196,0
47,69,5,19,22,99,6,470197,0
47,93,5,19,20,5,6,470198,0
47,151,5,19,20,10,6,470199,0
47,153,5,19,0,15,6,470200,0
47,11,5,20,11,35,7,470201,0
47,125,5,20,0,20,7,470202,0
47,19,5,21,12,51,1,470203,0
47,29,5,21,12,14,1,470204,0
47,129,5,21,8,0,1,470205,0
47,145,5,21,0,50,1,470206,0
47,163,5,21,13,30,1,470207,0
47,103,5,22,0,35,2,470208,0
47,15,5,25,15,5,5,470209,0
47,29,5,25,3,30,5,470210,0
47,93,5,26,15,15,6,470211,0
47,3,5,27,0,40,7,470212,0
47,11,5,27,3,20,7,470213,0
47,23,5,27,2,50,7,470214,0
47,177,5,28,21,12,1,470215,0
47,149,5,31,11,58,4,470216,0
47,9,2,26,15,10,7,470217,1570
47,113,2,28,18,45,2,470218,1200
47,65,3,1,6,15,4,470219,400
47,93,2,26,1,49,7,470220,0
47,65,3,4,4,44,7,470221,400
47,113,3,5,23,15,1,470222,1200
47,93,3,4,21,45,7,470223,0
47,37,2,25,2,5,6,470224,1760
47,65,3,6,12,10,2,470225,400
47,149,3,7,22,32,3,470226,1750
47,157,2,6,19,0,1,470227,1620
47,157,2,26,20,15,7,470228,1620
47,157,2,28,12,0,2,470229,1620
47,37,3,1,23,4,4,470230,1760
47,37,2,26,9,46,7,470231,1760
47,165,3,11,2,4,7,470232,1085
47,25,3,2,12,5,5,470233,0
47,37,3,3,21,40,6,470234,1760
47,157,3,6,13,25,2,470235,1620
47,157,3,10,12,10,6,470236,1620
47,47,2,21,13,20,2,470237,0
47,69,3,7,6,35,3,470238,0
47,69,3,31,13,25,6,470239,0
47,1,5,16,14,10,3,470240,0
47,93,5,21,1,55,1,470241,0
47,93,6,2,23,32,6,470242,0
47,71,6,5,22,55,2,470243,0
47,63,6,9,21,10,6,470244,0
47,103,6,1,15,10,5,470245,0
47,153,6,1,22,30,5,470246,0
47,165,6,2,15,9,6,470247,0
47,161,6,6,10,40,3,470248,0
47,163,6,7,6,18,4,470249,0
47,183,6,7,7,15,4,470250,0
47,71,6,8,18,30,5,470251,0
47,113,5,20,8,10,7,470252,0
47,73,3,8,18,0,4,470253,0
47,189,3,8,20,25,4,470254,0
47,97,3,8,5,42,4,470255,0
47,93,3,9,3,0,5,470256,0
47,49,3,10,12,15,6,470257,0
47,57,3,10,15,30,6,470258,0
47,115,3,10,18,15,6,470259,0
47,55,3,11,14,8,7,470260,0
47,149,3,12,5,0,1,470261,0
47,153,3,12,19,18,1,470262,0
