STATE,COUNTY,MONTH,DAY,YEAR,HOUR,MINUTE,DAY_WEEK,ST_CASE
34.0000,3.0000,4.0000,20.0000,78.0000,21.0000,10.0000,5.0000,343412.0000
34.0000,13.0000,8.0000,7.0000,78.0000,23.0000,0.0000,2.0000,343413.0000
34.0000,13.0000,8.0000,1.0000,78.0000,2.0000,16.0000,3.0000,343414.0000
34.0000,13.0000,8.0000,3.0000,78.0000,20.0000,46.0000,5.0000,343415.0000
34.0000,13.0000,8.0000,5.0000,78.0000,16.0000,45.0000,7.0000,343416.0000
34.0000,13.0000,8.0000,8.0000,78.0000,7.0000,47.0000,3.0000,343417.0000
34.0000,13.0000,8.0000,1.0000,78.0000,13.0000,19.0000,3.0000,343418.0000
34.0000,13.0000,8.0000,3.0000,78.0000,13.0000,8.0000,5.0000,343419.0000
34.0000,13.0000,8.0000,17.0000,78.0000,12.0000,43.0000,5.0000,343420.0000
34.0000,15.0000,8.0000,16.0000,78.0000,17.0000,49.0000,4.0000,343421.0000
34.0000,15.0000,8.0000,16.0000,78.0000,17.0000,48.0000,4.0000,343423.0000
34.0000,15.0000,8.0000,1.0000,78.0000,19.0000,37.0000,3.0000,343424.0000
34.0000,21.0000,8.0000,2.0000,78.0000,1.0000,40.0000,4.0000,343425.0000
34.0000,21.0000,8.0000,27.0000,78.0000,16.0000,29.0000,1.0000,343426.0000
34.0000,21.0000,8.0000,18.0000,78.0000,13.0000,6.0000,6.0000,343427.0000
34.0000,23.0000,8.0000,1.0000,78.0000,2.0000,45.0000,3.0000,343428.0000
34.0000,23.0000,8.0000,11.0000,78.0000,20.0000,25.0000,6.0000,343429.0000
34.0000,23.0000,8.0000,22.0000,78.0000,13.0000,32.0000,3.0000,343430.0000
34.0000,23.0000,8.0000,5.0000,78.0000,23.0000,17.0000,7.0000,343431.0000
34.0000,23.0000,8.0000,26.0000,78.0000,14.0000,18.0000,7.0000,343432.0000
34.0000,23.0000,8.0000,20.0000,78.0000,2.0000,14.0000,1.0000,343433.0000
34.0000,23.0000,8.0000,24.0000,78.0000,2.0000,57.0000,5.0000,343434.0000
34.0000,23.0000,8.0000,3.0000,78.0000,16.0000,36.0000,5.0000,343435.0000
34.0000,23.0000,8.0000,12.0000,78.0000,1.0000,32.0000,7.0000,343436.0000
34.0000,23.0000,8.0000,21.0000,78.0000,9.0000,38.0000,2.0000,343437.0000
34.0000,23.0000,8.0000,6.0000,78.0000,21.0000,34.0000,1.0000,343438.0000
34.0000,23.0000,8.0000,19.0000,78.0000,1.0000,10.0000,7.0000,343439.0000
34.0000,23.0000,8.0000,21.0000,78.0000,21.0000,27.0000,2.0000,343440.0000
34.0000,23.0000,8.0000,31.0000,78.0000,20.0000,17.0000,5.0000,343441.0000
34.0000,25.0000,8.0000,10.0000,78.0000,3.0000,12.0000,5.0000,343442.0000
34.0000,25.0000,8.0000,9.0000,78.0000,18.0000,51.0000,4.0000,343443.0000
34.0000,25.0000,8.0000,14.0000,78.0000,22.0000,32.0000,2.0000,343444.0000
34.0000,25.0000,8.0000,23.0000,78.0000,14.0000,20.0000,4.0000,343445.0000
34.0000,25.0000,8.0000,14.0000,78.0000,1.0000,56.0000,2.0000,343446.0000
34.0000,25.0000,8.0000,19.0000,78.0000,1.0000,38.0000,7.0000,343449.0000
34.0000,27.0000,8.0000,11.0000,78.0000,18.0000,7.0000,6.0000,343450.0000
34.0000,27.0000,8.0000,30.0000,78.0000,14.0000,21.0000,4.0000,343451.0000
34.0000,27.0000,8.0000,4.0000,78.0000,4.0000,37.0000,6.0000,343452.0000
34.0000,27.0000,8.0000,13.0000,78.0000,2.0000,16.0000,1.0000,343453.0000
34.0000,27.0000,8.0000,26.0000,78.0000,20.0000,29.0000,7.0000,343454.0000
34.0000,27.0000,8.0000,29.0000,78.0000,17.0000,25.0000,3.0000,343455.0000
34.0000,27.0000,8.0000,19.0000,78.0000,3.0000,17.0000,7.0000,343456.0000
34.0000,27.0000,8.0000,29.0000,78.0000,18.0000,25.0000,3.0000,343457.0000
34.0000,27.0000,8.0000,26.0000,78.0000,22.0000,16.0000,7.0000,343458.0000
34.0000,25.0000,6.0000,26.0000,78.0000,8.0000,0.0000,2.0000,343459.0000
34.0000,29.0000,8.0000,10.0000,78.0000,2.0000,51.0000,5.0000,343460.0000
34.0000,29.0000,8.0000,19.0000,78.0000,22.0000,52.0000,7.0000,343461.0000
34.0000,29.0000,8.0000,3.0000,78.0000,23.0000,49.0000,5.0000,343462.0000
34.0000,29.0000,8.0000,28.0000,78.0000,6.0000,38.0000,2.0000,343464.0000
34.0000,29.0000,8.0000,31.0000,78.0000,13.0000,27.0000,5.0000,343465.0000
34.0000,29.0000,8.0000,13.0000,78.0000,14.0000,41.0000,1.0000,343466.0000
34.0000,29.0000,8.0000,20.0000,78.0000,17.0000,30.0000,1.0000,343467.0000
34.0000,31.0000,8.0000,15.0000,78.0000,14.0000,50.0000,3.0000,343468.0000
34.0000,31.0000,8.0000,23.0000,78.0000,16.0000,0.0000,4.0000,343469.0000
34.0000,31.0000,8.0000,31.0000,78.0000,13.0000,9.0000,5.0000,343470.0000
34.0000,31.0000,8.0000,8.0000,78.0000,2.0000,6.0000,3.0000,343471.0000
34.0000,31.0000,8.0000,11.0000,78.0000,20.0000,11.0000,6.0000,343472.0000
34.0000,33.0000,8.0000,12.0000,78.0000,1.0000,35.0000,7.0000,343473.0000
34.0000,35.0000,8.0000,13.0000,78.0000,18.0000,2.0000,1.0000,343474.0000
34.0000,35.0000,8.0000,27.0000,78.0000,0.0000,10.0000,1.0000,343475.0000
34.0000,35.0000,8.0000,1.0000,78.0000,23.0000,26.0000,3.0000,343476.0000
34.0000,35.0000,8.0000,18.0000,78.0000,17.0000,20.0000,6.0000,343477.0000
34.0000,35.0000,8.0000,25.0000,78.0000,23.0000,9.0000,6.0000,343478.0000
34.0000,35.0000,8.0000,7.0000,78.0000,17.0000,59.0000,2.0000,343479.0000
34.0000,35.0000,8.0000,5.0000,78.0000,19.0000,4.0000,7.0000,343480.0000
34.0000,37.0000,8.0000,18.0000,78.0000,1.0000,5.0000,6.0000,343481.0000
34.0000,39.0000,8.0000,23.0000,78.0000,14.0000,2.0000,4.0000,343483.0000
34.0000,41.0000,8.0000,12.0000,78.0000,2.0000,10.0000,7.0000,343484.0000
34.0000,5.0000,8.0000,11.0000,78.0000,12.0000,50.0000,6.0000,343485.0000
34.0000,1.0000,8.0000,17.0000,78.0000,10.0000,53.0000,5.0000,343487.0000
34.0000,7.0000,8.0000,30.0000,78.0000,20.0000,32.0000,4.0000,343488.0000
34.0000,7.0000,8.0000,22.0000,78.0000,20.0000,12.0000,3.0000,343489.0000
34.0000,13.0000,8.0000,26.0000,78.0000,20.0000,50.0000,7.0000,343490.0000
34.0000,13.0000,8.0000,28.0000,78.0000,10.0000,45.0000,2.0000,343491.0000
34.0000,23.0000,8.0000,25.0000,78.0000,16.0000,9.0000,6.0000,343492.0000
34.0000,23.0000,8.0000,10.0000,78.0000,21.0000,59.0000,5.0000,343493.0000
34.0000,29.0000,8.0000,17.0000,78.0000,23.0000,52.0000,5.0000,343494.0000
34.0000,15.0000,8.0000,21.0000,78.0000,12.0000,55.0000,2.0000,343495.0000
34.0000,7.0000,8.0000,1.0000,78.0000,23.0000,15.0000,3.0000,343496.0000
34.0000,15.0000,8.0000,18.0000,78.0000,2.0000,54.0000,6.0000,343497.0000
34.0000,1.0000,9.0000,2.0000,78.0000,18.0000,4.0000,7.0000,343498.0000
34.0000,1.0000,9.0000,28.0000,78.0000,2.0000,50.0000,5.0000,343499.0000
34.0000,1.0000,9.0000,4.0000,78.0000,1.0000,52.0000,2.0000,343500.0000
34.0000,1.0000,9.0000,11.0000,78.0000,19.0000,36.0000,2.0000,343501.0000
34.0000,1.0000,9.0000,3.0000,78.0000,3.0000,38.0000,1.0000,343502.0000
34.0000,1.0000,9.0000,15.0000,78.0000,3.0000,44.0000,6.0000,343503.0000
34.0000,1.0000,9.0000,28.0000,78.0000,21.0000,32.0000,5.0000,343504.0000
34.0000,3.0000,9.0000,1.0000,78.0000,6.0000,32.0000,6.0000,343505.0000
34.0000,3.0000,9.0000,2.0000,78.0000,5.0000,54.0000,7.0000,343506.0000
34.0000,3.0000,9.0000,14.0000,78.0000,7.0000,51.0000,5.0000,343507.0000
34.0000,3.0000,9.0000,24.0000,78.0000,10.0000,40.0000,1.0000,343508.0000
34.0000,3.0000,9.0000,24.0000,78.0000,21.0000,5.0000,1.0000,343509.0000
34.0000,3.0000,9.0000,1.0000,78.0000,20.0000,10.0000,6.0000,343510.0000
34.0000,3.0000,9.0000,24.0000,78.0000,0.0000,29.0000,1.0000,343511.0000
34.0000,3.0000,9.0000,25.0000,78.0000,19.0000,25.0000,2.0000,343512.0000
34.0000,3.0000,9.0000,30.0000,78.0000,3.0000,45.0000,7.0000,343513.0000
34.0000,3.0000,9.0000,30.0000,78.0000,20.0000,7.0000,7.0000,343514.0000
34.0000,3.0000,9.0000,7.0000,78.0000,23.0000,6.0000,5.0000,343515.0000
34.0000,5.0000,9.0000,14.0000,78.0000,3.0000,30.0000,5.0000,343516.0000
34.0000,5.0000,9.0000,21.0000,78.0000,4.0000,56.0000,5.0000,343517.0000
34.0000,5.0000,9.0000,11.0000,78.0000,22.0000,48.0000,2.0000,343518.0000
34.0000,5.0000,9.0000,16.0000,78.0000,1.0000,28.0000,7.0000,343519.0000
34.0000,5.0000,9.0000,12.0000,78.0000,23.0000,20.0000,3.0000,343520.0000
34.0000,5.0000,9.0000,23.0000,78.0000,19.0000,23.0000,7.0000,343521.0000
34.0000,7.0000,9.0000,16.0000,78.0000,4.0000,0.0000,7.0000,343522.0000
34.0000,7.0000,9.0000,2.0000,78.0000,19.0000,27.0000,7.0000,343523.0000
34.0000,7.0000,9.0000,4.0000,78.0000,2.0000,10.0000,2.0000,343524.0000
34.0000,7.0000,9.0000,7.0000,78.0000,0.0000,48.0000,5.0000,343525.0000
34.0000,7.0000,9.0000,22.0000,78.0000,11.0000,5.0000,6.0000,343526.0000
34.0000,7.0000,9.0000,9.0000,78.0000,0.0000,36.0000,7.0000,343527.0000
34.0000,7.0000,9.0000,15.0000,78.0000,5.0000,32.0000,6.0000,343528.0000
34.0000,7.0000,9.0000,9.0000,78.0000,21.0000,5.0000,7.0000,343529.0000
34.0000,11.0000,9.0000,26.0000,78.0000,7.0000,55.0000,3.0000,343530.0000
34.0000,13.0000,9.0000,14.0000,78.0000,12.0000,14.0000,5.0000,343531.0000
34.0000,13.0000,9.0000,22.0000,78.0000,7.0000,53.0000,6.0000,343532.0000
34.0000,13.0000,9.0000,14.0000,78.0000,12.0000,24.0000,5.0000,343533.0000
34.0000,13.0000,9.0000,2.0000,78.0000,18.0000,0.0000,7.0000,343534.0000
34.0000,15.0000,9.0000,3.0000,78.0000,11.0000,18.0000,1.0000,343535.0000
34.0000,15.0000,9.0000,20.0000,78.0000,9.0000,16.0000,4.0000,343536.0000
34.0000,15.0000,9.0000,30.0000,78.0000,11.0000,0.0000,7.0000,343537.0000
34.0000,15.0000,9.0000,27.0000,78.0000,20.0000,52.0000,4.0000,343538.0000
34.0000,15.0000,9.0000,11.0000,78.0000,14.0000,8.0000,2.0000,343539.0000
34.0000,15.0000,9.0000,10.0000,78.0000,2.0000,25.0000,1.0000,343540.0000
34.0000,15.0000,9.0000,28.0000,78.0000,10.0000,12.0000,5.0000,343541.0000
34.0000,15.0000,9.0000,2.0000,78.0000,2.0000,20.0000,7.0000,343542.0000
34.0000,17.0000,9.0000,1.0000,78.0000,16.0000,39.0000,6.0000,343543.0000
34.0000,17.0000,9.0000,10.0000,78.0000,21.0000,37.0000,1.0000,343544.0000
34.0000,17.0000,9.0000,16.0000,78.0000,15.0000,10.0000,7.0000,343545.0000
34.0000,19.0000,9.0000,12.0000,78.0000,19.0000,15.0000,3.0000,343546.0000
34.0000,21.0000,9.0000,29.0000,78.0000,22.0000,26.0000,6.0000,343547.0000
34.0000,21.0000,9.0000,14.0000,78.0000,17.0000,55.0000,5.0000,343548.0000
34.0000,21.0000,9.0000,20.0000,78.0000,2.0000,8.0000,4.0000,343549.0000
34.0000,23.0000,9.0000,30.0000,78.0000,23.0000,40.0000,7.0000,343550.0000
34.0000,23.0000,9.0000,24.0000,78.0000,19.0000,10.0000,1.0000,343551.0000
34.0000,23.0000,9.0000,12.0000,78.0000,13.0000,5.0000,3.0000,343552.0000
34.0000,23.0000,9.0000,24.0000,78.0000,13.0000,25.0000,1.0000,343553.0000
34.0000,23.0000,9.0000,26.0000,78.0000,19.0000,14.0000,3.0000,343554.0000
34.0000,23.0000,9.0000,17.0000,78.0000,20.0000,3.0000,1.0000,343555.0000
34.0000,23.0000,9.0000,26.0000,78.0000,20.0000,20.0000,3.0000,343556.0000
34.0000,23.0000,9.0000,10.0000,78.0000,13.0000,29.0000,1.0000,343557.0000
34.0000,23.0000,9.0000,30.0000,78.0000,23.0000,9.0000,7.0000,343558.0000
34.0000,23.0000,9.0000,21.0000,78.0000,23.0000,40.0000,5.0000,343559.0000
34.0000,23.0000,9.0000,8.0000,78.0000,16.0000,14.0000,6.0000,343560.0000
34.0000,23.0000,9.0000,10.0000,78.0000,22.0000,25.0000,1.0000,343561.0000
34.0000,23.0000,9.0000,3.0000,78.0000,2.0000,31.0000,1.0000,343563.0000
34.0000,23.0000,9.0000,8.0000,78.0000,1.0000,30.0000,6.0000,343564.0000
34.0000,25.0000,9.0000,10.0000,78.0000,23.0000,30.0000,1.0000,343565.0000
34.0000,25.0000,9.0000,5.0000,78.0000,1.0000,54.0000,3.0000,343566.0000
34.0000,27.0000,9.0000,1.0000,78.0000,0.0000,59.0000,6.0000,343567.0000
34.0000,27.0000,9.0000,20.0000,78.0000,21.0000,30.0000,4.0000,343568.0000
34.0000,27.0000,9.0000,24.0000,78.0000,0.0000,52.0000,1.0000,343569.0000
34.0000,29.0000,9.0000,21.0000,78.0000,21.0000,25.0000,5.0000,343570.0000
34.0000,29.0000,9.0000,23.0000,78.0000,4.0000,27.0000,7.0000,343571.0000
34.0000,29.0000,9.0000,22.0000,78.0000,21.0000,42.0000,6.0000,343572.0000
34.0000,29.0000,9.0000,9.0000,78.0000,2.0000,47.0000,7.0000,343573.0000
34.0000,29.0000,9.0000,9.0000,78.0000,16.0000,20.0000,7.0000,343574.0000
34.0000,29.0000,9.0000,3.0000,78.0000,9.0000,37.0000,1.0000,343575.0000
34.0000,31.0000,9.0000,30.0000,78.0000,17.0000,58.0000,7.0000,343576.0000
34.0000,31.0000,9.0000,11.0000,78.0000,16.0000,8.0000,2.0000,343577.0000
34.0000,31.0000,9.0000,28.0000,78.0000,16.0000,23.0000,5.0000,343578.0000
34.0000,31.0000,9.0000,9.0000,78.0000,22.0000,43.0000,7.0000,343579.0000
34.0000,31.0000,9.0000,3.0000,78.0000,0.0000,43.0000,1.0000,343580.0000
34.0000,31.0000,9.0000,6.0000,78.0000,17.0000,50.0000,4.0000,343581.0000
34.0000,33.0000,9.0000,4.0000,78.0000,9.0000,10.0000,2.0000,343582.0000
34.0000,33.0000,9.0000,3.0000,78.0000,2.0000,25.0000,1.0000,343583.0000
34.0000,35.0000,9.0000,21.0000,78.0000,23.0000,16.0000,5.0000,343584.0000
34.0000,37.0000,9.0000,19.0000,78.0000,16.0000,44.0000,3.0000,343585.0000
34.0000,37.0000,9.0000,13.0000,78.0000,22.0000,40.0000,4.0000,343586.0000
34.0000,37.0000,9.0000,22.0000,78.0000,20.0000,36.0000,6.0000,343587.0000
34.0000,39.0000,9.0000,30.0000,78.0000,12.0000,23.0000,7.0000,343588.0000
34.0000,39.0000,9.0000,18.0000,78.0000,10.0000,5.0000,2.0000,343589.0000
34.0000,41.0000,9.0000,29.0000,78.0000,8.0000,15.0000,6.0000,343590.0000
34.0000,41.0000,9.0000,14.0000,78.0000,23.0000,57.0000,5.0000,343591.0000
34.0000,41.0000,9.0000,18.0000,78.0000,5.0000,40.0000,2.0000,343592.0000
34.0000,23.0000,9.0000,22.0000,78.0000,1.0000,53.0000,6.0000,343593.0000
34.0000,23.0000,9.0000,19.0000,78.0000,18.0000,23.0000,3.0000,343594.0000
34.0000,25.0000,8.0000,13.0000,78.0000,3.0000,18.0000,1.0000,343595.0000
34.0000,25.0000,8.0000,8.0000,78.0000,21.0000,22.0000,3.0000,343596.0000
34.0000,1.0000,10.0000,26.0000,78.0000,10.0000,6.0000,5.0000,343597.0000
34.0000,1.0000,10.0000,27.0000,78.0000,7.0000,0.0000,6.0000,343598.0000
34.0000,1.0000,10.0000,27.0000,78.0000,22.0000,50.0000,6.0000,343599.0000
34.0000,1.0000,10.0000,19.0000,78.0000,20.0000,25.0000,5.0000,343600.0000
34.0000,3.0000,10.0000,31.0000,78.0000,21.0000,35.0000,3.0000,343601.0000
34.0000,3.0000,10.0000,17.0000,78.0000,6.0000,16.0000,3.0000,343602.0000
34.0000,3.0000,10.0000,21.0000,78.0000,14.0000,4.0000,7.0000,343603.0000
34.0000,3.0000,10.0000,5.0000,78.0000,16.0000,22.0000,5.0000,343604.0000
34.0000,3.0000,10.0000,1.0000,78.0000,0.0000,2.0000,1.0000,343605.0000
34.0000,3.0000,10.0000,1.0000,78.0000,12.0000,54.0000,1.0000,343606.0000
34.0000,3.0000,10.0000,20.0000,78.0000,22.0000,23.0000,6.0000,343607.0000
34.0000,5.0000,10.0000,15.0000,78.0000,22.0000,19.0000,1.0000,343608.0000
34.0000,5.0000,10.0000,4.0000,78.0000,14.0000,43.0000,4.0000,343609.0000
34.0000,5.0000,10.0000,13.0000,78.0000,21.0000,14.0000,6.0000,343610.0000
34.0000,5.0000,10.0000,31.0000,78.0000,23.0000,21.0000,3.0000,343611.0000
34.0000,5.0000,10.0000,3.0000,78.0000,10.0000,45.0000,3.0000,343612.0000
34.0000,5.0000,10.0000,22.0000,78.0000,18.0000,20.0000,1.0000,343613.0000
34.0000,7.0000,10.0000,24.0000,78.0000,2.0000,18.0000,3.0000,343614.0000
34.0000,7.0000,10.0000,4.0000,78.0000,16.0000,10.0000,4.0000,343615.0000
34.0000,7.0000,10.0000,15.0000,78.0000,1.0000,5.0000,1.0000,343616.0000
34.0000,7.0000,10.0000,24.0000,78.0000,13.0000,21.0000,3.0000,343617.0000
34.0000,9.0000,10.0000,8.0000,78.0000,21.0000,53.0000,1.0000,343618.0000
34.0000,11.0000,10.0000,12.0000,78.0000,11.0000,50.0000,5.0000,343619.0000
34.0000,11.0000,10.0000,8.0000,78.0000,10.0000,39.0000,1.0000,343621.0000
34.0000,11.0000,10.0000,19.0000,78.0000,15.0000,3.0000,5.0000,343622.0000
34.0000,11.0000,10.0000,21.0000,78.0000,3.0000,18.0000,7.0000,343623.0000
34.0000,13.0000,10.0000,7.0000,78.0000,5.0000,29.0000,7.0000,343624.0000
34.0000,13.0000,10.0000,7.0000,78.0000,16.0000,22.0000,7.0000,343625.0000
34.0000,13.0000,10.0000,8.0000,78.0000,12.0000,17.0000,1.0000,343626.0000
34.0000,13.0000,10.0000,19.0000,78.0000,11.0000,40.0000,5.0000,343627.0000
34.0000,13.0000,10.0000,23.0000,78.0000,19.0000,45.0000,2.0000,343628.0000
34.0000,13.0000,10.0000,20.0000,78.0000,23.0000,17.0000,6.0000,343629.0000
34.0000,15.0000,10.0000,8.0000,78.0000,21.0000,36.0000,1.0000,343630.0000
34.0000,15.0000,10.0000,22.0000,78.0000,5.0000,46.0000,1.0000,343631.0000
34.0000,15.0000,10.0000,10.0000,78.0000,2.0000,25.0000,3.0000,343632.0000
34.0000,17.0000,10.0000,22.0000,78.0000,19.0000,2.0000,1.0000,343633.0000
34.0000,17.0000,10.0000,4.0000,78.0000,15.0000,40.0000,4.0000,343634.0000
34.0000,17.0000,10.0000,14.0000,78.0000,7.0000,55.0000,7.0000,343635.0000
34.0000,17.0000,10.0000,18.0000,78.0000,2.0000,27.0000,4.0000,343636.0000
34.0000,17.0000,10.0000,21.0000,78.0000,11.0000,0.0000,7.0000,343637.0000
34.0000,17.0000,10.0000,2.0000,78.0000,20.0000,52.0000,2.0000,343638.0000
34.0000,17.0000,10.0000,21.0000,78.0000,22.0000,35.0000,7.0000,343639.0000
34.0000,17.0000,10.0000,28.0000,78.0000,0.0000,2.0000,7.0000,343640.0000
34.0000,17.0000,10.0000,21.0000,78.0000,15.0000,4.0000,7.0000,343641.0000
34.0000,23.0000,10.0000,10.0000,78.0000,21.0000,49.0000,3.0000,343642.0000
34.0000,23.0000,10.0000,9.0000,78.0000,2.0000,40.0000,2.0000,343643.0000
34.0000,23.0000,10.0000,20.0000,78.0000,23.0000,52.0000,6.0000,343644.0000
34.0000,23.0000,10.0000,14.0000,78.0000,15.0000,55.0000,7.0000,343645.0000
34.0000,23.0000,10.0000,28.0000,78.0000,19.0000,7.0000,7.0000,343646.0000
34.0000,23.0000,10.0000,1.0000,78.0000,18.0000,36.0000,1.0000,343647.0000
34.0000,23.0000,10.0000,7.0000,78.0000,2.0000,21.0000,7.0000,343648.0000
34.0000,25.0000,10.0000,17.0000,78.0000,0.0000,1.0000,3.0000,343649.0000
34.0000,25.0000,10.0000,22.0000,78.0000,2.0000,2.0000,1.0000,343650.0000
34.0000,25.0000,10.0000,30.0000,78.0000,22.0000,22.0000,2.0000,343651.0000
34.0000,25.0000,10.0000,26.0000,78.0000,23.0000,7.0000,5.0000,343652.0000
34.0000,25.0000,10.0000,1.0000,78.0000,22.0000,24.0000,1.0000,343653.0000
34.0000,25.0000,10.0000,22.0000,78.0000,2.0000,40.0000,1.0000,343654.0000
34.0000,25.0000,10.0000,26.0000,78.0000,22.0000,9.0000,5.0000,343655.0000
34.0000,25.0000,10.0000,19.0000,78.0000,2.0000,20.0000,5.0000,343656.0000
34.0000,27.0000,10.0000,21.0000,78.0000,19.0000,22.0000,7.0000,343657.0000
34.0000,27.0000,10.0000,9.0000,78.0000,14.0000,46.0000,2.0000,343658.0000
34.0000,27.0000,10.0000,15.0000,78.0000,2.0000,50.0000,1.0000,343659.0000
34.0000,27.0000,10.0000,5.0000,78.0000,19.0000,6.0000,5.0000,343660.0000
34.0000,27.0000,10.0000,12.0000,78.0000,20.0000,59.0000,5.0000,343661.0000
34.0000,27.0000,10.0000,18.0000,78.0000,13.0000,5.0000,4.0000,343662.0000
34.0000,27.0000,10.0000,9.0000,78.0000,0.0000,59.0000,2.0000,343663.0000
34.0000,27.0000,10.0000,12.0000,78.0000,3.0000,47.0000,5.0000,343664.0000
34.0000,29.0000,10.0000,28.0000,78.0000,3.0000,11.0000,7.0000,343665.0000
34.0000,29.0000,10.0000,14.0000,78.0000,21.0000,27.0000,7.0000,343666.0000
34.0000,29.0000,10.0000,19.0000,78.0000,23.0000,28.0000,5.0000,343667.0000
34.0000,29.0000,10.0000,28.0000,78.0000,15.0000,44.0000,7.0000,343668.0000
34.0000,31.0000,10.0000,6.0000,78.0000,15.0000,23.0000,6.0000,343669.0000
34.0000,31.0000,10.0000,30.0000,78.0000,17.0000,20.0000,2.0000,343670.0000
34.0000,31.0000,10.0000,14.0000,78.0000,3.0000,42.0000,7.0000,343671.0000
34.0000,31.0000,10.0000,26.0000,78.0000,19.0000,32.0000,5.0000,343672.0000
34.0000,31.0000,10.0000,14.0000,78.0000,3.0000,51.0000,7.0000,343673.0000
34.0000,31.0000,10.0000,29.0000,78.0000,17.0000,2.0000,1.0000,343674.0000
34.0000,33.0000,10.0000,19.0000,78.0000,19.0000,44.0000,5.0000,343675.0000
34.0000,33.0000,10.0000,28.0000,78.0000,23.0000,22.0000,7.0000,343676.0000
34.0000,35.0000,10.0000,29.0000,78.0000,1.0000,37.0000,1.0000,343677.0000
34.0000,37.0000,10.0000,22.0000,78.0000,2.0000,25.0000,1.0000,343678.0000
34.0000,37.0000,10.0000,29.0000,78.0000,3.0000,27.0000,1.0000,343679.0000
34.0000,37.0000,10.0000,19.0000,78.0000,16.0000,38.0000,5.0000,343680.0000
34.0000,39.0000,10.0000,2.0000,78.0000,17.0000,40.0000,2.0000,343681.0000
34.0000,39.0000,10.0000,27.0000,78.0000,0.0000,14.0000,6.0000,343682.0000
34.0000,39.0000,10.0000,5.0000,78.0000,7.0000,37.0000,5.0000,343683.0000
34.0000,39.0000,10.0000,21.0000,78.0000,2.0000,47.0000,7.0000,343684.0000
34.0000,39.0000,10.0000,24.0000,78.0000,21.0000,41.0000,3.0000,343685.0000
34.0000,41.0000,10.0000,12.0000,78.0000,10.0000,30.0000,5.0000,343686.0000
34.0000,41.0000,10.0000,14.0000,78.0000,21.0000,25.0000,7.0000,343687.0000
34.0000,41.0000,10.0000,6.0000,78.0000,6.0000,20.0000,6.0000,343688.0000
34.0000,7.0000,10.0000,29.0000,78.0000,4.0000,2.0000,1.0000,343690.0000
34.0000,3.0000,9.0000,25.0000,78.0000,17.0000,18.0000,2.0000,343691.0000
34.0000,39.0000,8.0000,14.0000,78.0000,18.0000,18.0000,2.0000,343692.0000
34.0000,1.0000,11.0000,2.0000,78.0000,18.0000,3.0000,5.0000,343693.0000
34.0000,1.0000,11.0000,18.0000,78.0000,7.0000,40.0000,7.0000,343694.0000
34.0000,1.0000,11.0000,25.0000,78.0000,18.0000,46.0000,7.0000,343695.0000
34.0000,1.0000,11.0000,24.0000,78.0000,2.0000,45.0000,6.0000,343696.0000
34.0000,1.0000,11.0000,19.0000,78.0000,18.0000,5.0000,1.0000,343697.0000
34.0000,3.0000,11.0000,26.0000,78.0000,6.0000,22.0000,1.0000,343698.0000
34.0000,3.0000,11.0000,16.0000,78.0000,22.0000,47.0000,5.0000,343699.0000
34.0000,3.0000,11.0000,26.0000,78.0000,2.0000,5.0000,1.0000,343700.0000
34.0000,3.0000,11.0000,10.0000,78.0000,0.0000,40.0000,6.0000,343701.0000
34.0000,3.0000,11.0000,14.0000,78.0000,22.0000,9.0000,3.0000,343702.0000
34.0000,3.0000,11.0000,24.0000,78.0000,21.0000,12.0000,6.0000,343703.0000
34.0000,3.0000,11.0000,24.0000,78.0000,15.0000,47.0000,6.0000,343704.0000
34.0000,3.0000,11.0000,12.0000,78.0000,10.0000,18.0000,1.0000,343705.0000
34.0000,3.0000,11.0000,11.0000,78.0000,23.0000,7.0000,7.0000,343706.0000
34.0000,3.0000,11.0000,5.0000,78.0000,12.0000,27.0000,1.0000,343707.0000
34.0000,5.0000,11.0000,24.0000,78.0000,6.0000,33.0000,6.0000,343708.0000
34.0000,5.0000,11.0000,25.0000,78.0000,3.0000,45.0000,7.0000,343709.0000
34.0000,11.0000,10.0000,5.0000,78.0000,21.0000,56.0000,5.0000,343710.0000
34.0000,7.0000,11.0000,29.0000,78.0000,20.0000,48.0000,4.0000,343711.0000
34.0000,7.0000,11.0000,10.0000,78.0000,6.0000,35.0000,6.0000,343712.0000
34.0000,7.0000,11.0000,16.0000,78.0000,17.0000,45.0000,5.0000,343713.0000
34.0000,7.0000,11.0000,5.0000,78.0000,8.0000,30.0000,1.0000,343714.0000
34.0000,9.0000,11.0000,9.0000,78.0000,16.0000,2.0000,5.0000,343715.0000
34.0000,9.0000,11.0000,27.0000,78.0000,17.0000,50.0000,2.0000,343716.0000
34.0000,11.0000,11.0000,17.0000,78.0000,12.0000,5.0000,6.0000,343717.0000
34.0000,11.0000,11.0000,3.0000,78.0000,18.0000,2.0000,6.0000,343718.0000
34.0000,11.0000,11.0000,12.0000,78.0000,4.0000,17.0000,1.0000,343719.0000
34.0000,11.0000,11.0000,23.0000,78.0000,12.0000,52.0000,5.0000,343720.0000
34.0000,13.0000,11.0000,3.0000,78.0000,1.0000,26.0000,6.0000,343721.0000
34.0000,13.0000,11.0000,23.0000,78.0000,18.0000,20.0000,5.0000,343722.0000
34.0000,13.0000,11.0000,22.0000,78.0000,15.0000,0.0000,4.0000,343724.0000
