STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,MILEPT,CITY
22,101,10,19,16,18,2,220565,1517,780
22,103,10,21,14,55,4,220566,90,0
22,75,10,21,10,30,4,220567,676,163
22,1,10,22,20,55,5,220568,0,0
22,51,10,22,15,44,5,220569,706,950
22,97,10,22,6,45,5,220570,533,0
22,19,10,24,6,0,7,220571,0,0
22,61,10,25,22,5,1,220572,779,0
22,19,10,25,19,15,1,220573,916,0
22,75,10,25,22,20,1,220574,28,163
22,11,10,25,13,15,1,220575,345,0
22,119,10,27,8,5,3,220576,36,0
22,63,10,28,21,30,4,220577,297,0
22,51,10,29,5,8,5,220578,0,1190
22,79,10,29,5,10,5,220579,702,0
22,117,10,31,20,40,7,220580,334,0
22,47,10,31,15,39,7,220581,308,2082
22,33,11,1,1,10,1,220582,0,0
22,63,11,1,12,20,1,220583,268,0
22,63,11,1,14,45,1,220584,193,0
22,45,11,1,17,10,1,220585,1278,0
22,103,11,2,8,10,2,220586,366,0
22,109,11,2,7,0,2,220587,67,0
22,105,11,3,12,20,3,220588,0,0
22,9,11,3,13,20,3,220589,437,0
22,17,11,3,22,56,3,220590,79,2130
22,21,11,3,17,25,3,220591,1435,0
22,119,11,3,12,40,3,220592,145,0
22,123,11,4,22,45,4,220593,66,0
22,5,11,4,3,5,4,220594,63,0
22,87,11,5,9,55,5,220595,434,350
22,33,11,5,99,99,5,220596,0,0
22,53,11,7,9,25,7,220597,580,0
22,97,11,7,8,25,7,220598,169,1800
22,109,11,7,20,55,7,220599,186,0
22,63,11,8,16,45,1,220600,61,0
22,83,11,9,18,6,2,220601,342,0
22,121,11,9,7,40,2,220602,1520,0
22,7,11,12,21,5,5,220603,254,0
22,111,11,12,10,15,5,220604,2310,0
22,79,11,13,20,25,6,220605,92,0
22,123,11,13,16,0,6,220606,23,0
22,17,11,14,12,25,7,220607,97,2130
22,79,11,15,0,5,1,220608,857,0
22,15,11,17,23,14,3,220609,22,230
22,69,11,19,13,30,5,220610,506,0
22,59,11,20,9,10,6,220611,326,0
22,121,11,21,15,0,7,220612,1466,0
22,19,11,21,3,0,7,220613,424,1100
22,47,11,21,6,5,7,220614,283,0
22,83,11,22,10,35,1,220615,118,0
22,19,11,23,18,55,2,220616,0,0
22,51,11,23,3,39,2,220617,0,1005
22,17,11,26,23,35,5,220618,0,2130
22,97,11,26,19,16,5,220619,184,1800
22,47,11,27,19,45,6,220620,134,0
22,103,11,27,3,0,6,220621,43,0
22,19,12,6,17,45,1,220622,27,1250
22,55,2,7,2,37,7,220623,227,1230
22,55,9,5,4,13,7,220624,143,1230
22,71,10,11,4,14,1,220625,2392,0
22,71,10,27,9,21,3,220626,0,1690
22,71,10,27,19,0,3,220627,2762,1690
22,71,10,31,5,15,7,220628,0,1690
22,95,10,29,16,57,5,220629,0,2020
22,71,10,31,9,20,7,220630,2646,0
22,71,11,3,9,0,3,220631,55,1690
22,71,11,4,15,50,4,220632,0,1690
22,87,11,4,21,3,4,220633,472,0
22,51,11,6,19,0,6,220634,24,2420
22,71,11,8,0,15,1,220635,2846,1690
22,71,11,10,15,36,3,220636,2856,1690
22,33,11,14,2,20,7,220637,1880,0
22,71,11,20,20,30,6,220638,0,1690
22,97,11,24,9,4,3,220639,121,0
22,11,11,26,15,45,5,220640,0,0
22,1,11,26,20,5,5,220641,0,0
22,103,11,27,13,40,6,220642,614,0
22,101,11,27,11,5,6,220643,1480,0
22,57,11,27,20,13,6,220644,678,0
22,97,12,1,14,50,3,220645,35,0
22,103,12,2,17,50,4,220646,42,0
22,9,12,2,8,12,4,220647,2373,0
22,57,12,4,13,30,6,220648,243,0
22,87,12,4,4,10,6,220649,128,0
22,109,12,8,17,55,3,220650,1912,0
22,109,12,9,5,40,4,220651,27,0
22,105,12,11,9,40,6,220652,353,0
22,71,12,11,18,7,6,220653,0,1690
22,105,12,12,1,54,7,220654,258,0
22,79,12,12,11,30,7,220655,565,1850
22,17,12,13,19,34,1,220656,285,0
22,113,12,13,22,0,1,220657,0,0
22,109,12,16,18,55,4,220658,47,0
22,63,12,17,17,45,5,220659,194,570
22,57,12,18,21,42,6,220660,0,0
22,109,12,20,3,5,1,220661,2002,0
22,35,12,20,0,30,1,220662,1061,0
22,67,12,22,3,54,3,220663,247,0
22,105,12,25,16,10,6,220664,455,0
22,19,11,16,6,59,2,220665,240,2210
22,19,11,26,1,30,5,220666,0,0
22,39,12,5,18,35,7,220667,167,0
22,99,12,6,18,40,1,220668,25,0
22,47,12,10,4,0,5,220669,96,0
22,51,12,12,6,36,7,220670,0,1545
22,19,12,15,6,55,3,220671,46,0
22,89,12,18,3,0,6,220672,492,2227
22,73,12,19,3,20,7,220673,9,0
22,19,12,19,22,5,7,220674,128,0
22,77,12,20,2,15,1,220675,2075,0
22,5,12,20,1,10,1,220676,86,0
22,103,12,23,22,50,4,220677,0,510
22,97,12,24,0,50,5,220678,64,0
22,51,11,26,16,45,5,220679,169,1488
22,51,11,21,8,12,7,220680,0,1190
22,105,11,30,10,0,2,220681,0,1910
22,55,12,10,1,42,5,220682,980,2120
22,75,12,12,19,30,7,220683,0,0
22,89,12,15,3,10,3,220684,2140,0
22,109,12,18,2,16,6,220685,4,0
22,111,12,20,3,15,1,220686,324,0
22,99,12,20,1,52,1,220687,71,0
22,63,12,21,3,15,2,220688,71,0
22,37,12,23,16,10,4,220689,333,0
22,33,12,23,18,50,4,220690,2,0
22,19,12,23,0,15,4,220691,36,0
22,51,12,24,22,10,5,220692,0,1005
22,51,12,25,22,0,6,220693,2237,1190
22,89,12,26,17,10,7,220694,0,2108
22,27,12,26,11,30,7,220695,883,0
22,19,12,26,14,10,7,220696,0,0
22,95,12,26,2,35,7,220697,476,2020
22,79,12,27,22,40,1,220698,14,0
22,79,12,29,18,9,3,220699,10,1370
22,89,12,31,19,20,5,220700,81,0
22,89,12,31,21,12,5,220701,2191,0
22,55,10,16,20,11,6,220702,26,1230
22,55,11,20,18,39,6,220703,444,1230
22,33,5,28,21,42,5,220704,86,0
22,57,6,4,7,0,5,220705,533,0
22,85,6,5,2,30,6,220706,64,0
22,105,12,23,21,50,4,220707,0,0
22,97,4,9,12,0,5,220708,406,0
22,19,7,4,23,3,7,220709,5,2330
22,103,12,20,16,38,1,220710,0,20
22,19,3,31,14,40,3,220711,170,0
22,57,6,27,20,56,7,220712,146,2250
22,61,5,19,19,21,3,220713,872,0
22,79,5,22,22,30,6,220714,7,40
22,17,7,11,22,10,7,220715,0,0
22,91,7,11,18,19,7,220716,0,0
22,33,8,21,4,0,6,220717,109,2490
22,47,10,3,1,15,7,220718,16,0
22,55,10,15,17,47,5,220719,1058,1230
22,69,10,23,20,10,6,220720,0,1650
22,55,11,12,22,54,5,220721,779,1230
22,55,11,21,2,25,7,220722,159,1230
22,55,12,6,7,33,1,220723,1082,1230
22,55,12,11,2,27,6,220724,29,1230
22,33,2,12,1,40,5,220725,18,0
22,5,5,15,0,54,6,220726,37,0
22,61,5,19,12,52,3,220727,960,0
22,119,5,22,21,45,6,220728,456,0
22,5,5,24,19,8,1,220729,1801,0
22,83,5,30,1,40,7,220730,1349,0
22,57,5,31,0,45,1,220731,293,0
22,99,6,1,15,40,2,220732,146,0
22,55,6,6,16,11,7,220733,811,0
22,97,6,14,4,3,1,220734,1088,0
22,95,6,21,19,55,1,220735,1996,0
22,55,6,26,12,9,6,220736,167,0
22,53,6,29,9,10,2,220737,526,0
22,97,7,1,14,30,4,220738,218,2360
22,109,7,10,1,40,6,220739,145,0
22,57,7,13,0,50,2,220740,715,0
22,15,7,16,12,19,5,220741,494,0
22,115,7,25,20,50,7,220742,396,0
22,33,7,31,1,15,6,220743,413,0
22,55,12,15,12,25,3,220744,7,1230
22,85,2,1,12,6,1,220745,411,2500
22,33,2,27,1,36,6,220746,34,100
22,85,9,18,3,45,6,220747,1143,2500
22,51,12,22,11,28,3,220748,0,1545
22,33,8,19,15,20,4,220749,22,150
22,103,12,25,17,20,6,220750,2441,510
22,9,8,19,20,40,4,220751,309,1430
22,33,3,9,17,35,2,220752,0,150
22,33,7,24,19,27,6,220753,21,150
22,33,8,17,12,5,2,220754,31,150
22,41,6,5,2,45,6,220755,0,130
22,83,8,17,21,32,2,220756,75,1990
22,23,10,10,13,42,7,220757,592,971
22,71,12,14,12,0,2,220758,2355,1690
22,71,12,28,3,10,2,220759,2406,1690
22,97,6,13,20,35,7,220760,0,0
22,49,6,27,10,55,7,220761,1861,1150
22,69,7,24,14,17,6,220762,2994,423
22,109,10,8,9,45,5,220763,76,0
22,123,10,11,1,29,1,220764,411,680
22,15,10,11,1,50,1,220765,313,1860
22,21,10,12,9,30,2,220766,0,450
22,15,10,23,19,28,6,220767,350,9999
22,33,10,23,15,6,6,220768,113,0
22,33,10,23,23,10,6,220769,122,0
22,17,11,3,16,55,3,220770,163,2130
22,75,11,3,10,15,3,220771,671,163
22,11,11,3,6,21,3,220772,56,0
22,15,11,7,0,45,7,220773,269,1860
22,11,11,8,17,34,1,220774,142,0
22,95,11,4,12,40,4,220775,349,0
22,41,11,15,3,50,1,220776,1272,0
22,53,11,17,15,19,3,220777,0,2390
22,87,11,20,7,50,6,220778,424,1518
22,73,11,21,20,34,7,220779,0,2410
22,119,11,27,17,42,6,220780,9,1550
22,63,12,5,1,30,7,220781,9,570
22,15,12,10,12,31,5,220782,1793,0
22,13,12,13,2,33,1,220783,409,70
22,33,12,13,18,12,1,220784,0,150
22,17,12,23,23,0,4,220785,0,2130
22,5,12,30,18,28,4,220786,1,870
22,113,12,31,22,30,5,220787,823,10
22,69,12,27,20,28,1,220788,211,1650
22,33,11,29,6,35,1,220789,1846,150
22,113,7,27,8,40,2,220790,108,0
22,99,11,1,1,35,1,220791,1157,0
22,51,12,7,17,40,2,220792,0,1545
22,99,7,19,20,10,1,220793,0,0
22,55,11,24,6,30,3,220794,1184,260
22,5,10,10,22,55,7,220795,0,1953
22,97,12,3,17,40,5,220796,1121,1510
22,31,12,7,19,10,2,220797,1493,0
22,33,12,26,2,45,7,220798,33,0
22,47,12,29,0,1,3,220799,1387,960
22,33,5,10,7,10,1,220800,739,150
22,55,10,3,2,41,7,220801,739,1230
22,33,11,30,2,25,2,220802,0,150
22,33,12,6,1,30,1,220803,14,150
22,71,6,12,15,50,6,220804,0,1690
22,35,12,31,11,15,5,220805,0,1260
22,33,12,20,12,44,1,220806,42,150
22,55,9,12,1,53,7,220807,216,1230
23,25,1,2,11,45,6,230001,99999,9997
23,25,1,2,20,48,6,230002,1260,2650
23,31,1,4,0,33,1,230003,99999,6025
23,29,1,19,11,35,2,230004,99999,3
23,9,1,21,15,30,4,230005,99999,1960
23,9,1,21,17,34,4,230006,99999,300
23,3,1,26,16,10,2,230007,99999,4960
23,1,1,18,10,10,1,230008,99999,8390
23,19,1,29,9,50,5,230009,99999,250
23,29,2,1,14,49,1,230010,99999,1250
23,11,2,4,15,40,4,230011,99999,1660
23,19,2,10,18,55,3,230012,99999,250
23,3,2,14,11,0,7,230013,99999,1500
23,21,2,14,16,19,7,230014,99999,1098
23,1,2,15,16,5,1,230015,99999,8390
23,1,2,20,17,0,6,230016,99999,7199
23,5,2,21,19,52,7,230017,25,7600
23,1,2,6,18,4,6,230018,99999,80
23,25,2,25,6,0,4,230019,99999,2045
23,5,2,27,15,30,6,230020,99999,7265
23,1,2,11,9,55,4,230021,99999,4350
23,19,2,26,16,25,5,230022,1857,5900
23,17,3,1,18,15,1,230023,99999,7550
23,21,3,3,18,45,3,230024,99999,9997
23,1,3,4,20,0,4,230025,99999,3440
23,25,3,7,17,30,7,230026,99999,7350
23,11,3,9,8,28,2,230027,99999,5260
23,19,3,4,8,20,4,230028,99999,1805
23,29,3,10,1,10,3,230029,99999,7063
23,29,3,11,7,45,4,230030,99999,4800
23,31,3,21,1,5,7,230031,248,4100
23,15,3,20,20,55,6,230032,99999,9400
23,23,3,21,13,37,7,230033,99999,8350
23,1,3,26,15,25,5,230034,99999,80
23,31,3,19,19,32,5,230035,99999,7250
23,9,3,27,13,40,6,230036,99999,1200
23,31,4,8,8,18,4,230037,99999,7320
23,3,4,14,20,50,3,230038,99999,9997
23,9,4,21,12,40,3,230039,99999,3604
23,17,4,24,14,35,6,230040,99999,6353
23,19,4,27,10,18,2,230041,99999,250
23,11,3,3,20,50,3,230042,99999,3150
23,13,4,29,18,15,4,230043,99999,7060
23,19,4,30,19,8,5,230044,99999,850
23,3,5,1,20,35,6,230045,99999,2850
23,17,5,3,2,0,1,230046,99999,1180
23,25,5,6,12,10,4,230047,99999,5494
23,5,5,8,11,55,6,230048,99999,7600
23,11,5,9,12,45,7,230049,1275,430
23,19,5,10,19,50,1,230050,99999,3229
23,7,5,12,11,40,3,230051,99999,8065
23,3,5,14,7,30,5,230052,99999,9997
23,5,5,19,17,40,3,230053,99999,9000
23,27,5,17,0,28,1,230054,99999,400
23,17,5,23,6,30,7,230055,99999,1228
23,1,5,28,18,15,5,230056,99999,80
23,3,6,10,6,10,4,230057,99999,9997
23,19,6,19,16,20,6,230058,99999,4348
23,1,4,1,15,5,4,230059,99999,4350
23,31,5,5,16,13,3,230060,99999,10
23,1,5,21,15,50,5,230061,99999,6227
23,19,6,21,2,24,1,230062,99999,5800
23,5,6,9,16,30,3,230063,99999,1150
23,3,6,12,23,30,6,230064,99999,4600
23,5,6,16,20,0,3,230065,99999,7850
23,17,6,24,20,10,4,230066,99999,2100
23,1,7,2,23,30,5,230067,99999,4500
23,11,7,6,22,35,2,230068,99999,0
23,27,7,11,2,22,7,230069,99999,1220
23,25,7,18,0,55,7,230070,99999,2650
23,15,8,5,9,55,4,230071,99999,1000
23,13,8,29,23,0,7,230072,99999,8500
23,1,7,25,4,20,7,230073,874,7199
23,11,8,24,5,10,2,230074,909,4552
23,31,7,30,17,15,5,230075,360,7200
23,27,8,19,14,34,4,230076,99999,5607
23,1,7,9,14,25,5,230077,99999,8390
23,3,6,4,6,20,5,230078,99999,2850
23,9,8,20,15,30,5,230079,99999,8080
23,17,5,16,11,20,7,230080,99999,9070
23,11,8,7,16,23,6,230081,99999,7
23,11,7,26,1,33,1,230082,99999,5260
23,19,7,15,18,53,4,230083,99999,250
23,11,7,12,1,0,1,230084,99999,9130
23,27,7,14,17,13,3,230085,99999,400
23,25,7,31,17,15,6,230086,99999,5967
23,19,8,25,19,35,3,230087,99999,3442
23,27,6,23,21,15,3,230088,99999,9220
23,15,8,9,2,2,1,230089,99999,5430
23,23,9,13,0,30,1,230090,99999,9600
23,1,9,22,14,38,3,230091,99999,80
23,3,8,16,6,45,1,230092,99999,5690
23,7,7,21,15,30,3,230093,99999,7217
23,27,10,13,19,45,3,230094,99999,5607
23,19,7,24,22,6,6,230095,99999,2050
23,31,9,4,20,46,6,230096,99999,7750
23,21,10,2,23,36,6,230097,99999,9997
23,11,7,19,18,56,1,230098,99999,160
23,1,10,31,17,5,7,230099,99999,4350
23,21,11,19,20,18,5,230100,99999,7311
23,11,8,7,14,20,6,230101,99999,160
23,29,11,4,14,55,4,230102,99999,1833
23,25,7,9,23,14,5,230103,99999,7355
23,1,7,17,1,9,6,230104,99999,4350
23,11,7,24,2,15,6,230105,99999,420
23,27,11,12,9,28,5,230106,99999,400
23,19,10,2,19,5,6,230107,2230,9997
23,9,9,25,19,0,6,230108,99999,12
23,1,10,30,14,25,6,230109,99999,8390
23,1,7,22,16,17,4,230110,99999,80
23,11,10,3,1,40,7,230111,99999,160
23,3,8,9,15,10,1,230112,99999,5459
23,31,8,1,21,30,7,230113,99999,4343
23,31,9,26,20,47,7,230114,99999,1223
23,19,8,17,7,55,2,230115,245,9997
23,27,8,6,14,55,5,230116,99999,7300
23,5,10,11,1,28,1,230117,99999,3360
23,17,8,13,0,1,5,230118,99999,7550
23,25,9,20,23,40,1,230119,99999,7350
23,29,11,17,15,20,3,230120,99999,3607
23,11,7,9,13,40,5,230121,99999,3150
23,31,10,22,20,11,5,230122,99999,9800
23,5,10,17,1,56,7,230123,99999,7850
23,1,8,5,14,50,4,230124,99999,4350
23,19,7,22,12,0,4,230125,99999,2102
23,31,9,11,18,5,6,230126,99999,9950
23,11,9,16,1,27,4,230127,99999,9300
23,5,7,8,21,50,4,230128,99999,6620
23,3,6,26,5,45,6,230129,99999,9997
23,7,6,29,8,45,2,230130,99999,2750
23,11,7,22,15,40,4,230131,99999,160
23,11,7,25,5,2,7,230132,99999,1740
23,19,12,27,13,55,1,230133,99999,4349
23,11,7,1,20,5,4,230134,99999,420
23,17,11,20,22,40,6,230135,99999,5650
23,25,7,22,10,50,4,230136,99999,650
23,1,10,17,22,40,7,230137,99999,4350
23,3,11,12,0,5,5,230138,99999,3600
23,27,11,26,11,20,5,230139,99999,7300
23,3,11,27,17,55,6,230140,99999,9058
23,1,12,19,20,30,7,230141,99999,4350
23,13,10,2,99,99,6,230142,99999,7607
23,1,10,16,7,19,6,230143,99999,4345
23,19,11,6,18,56,6,230144,99999,3603
23,29,12,1,12,45,3,230145,99999,9997
23,23,12,4,19,13,6,230146,99999,8350
23,7,12,29,9,27,3,230147,99999,4199
23,25,12,17,8,0,5,230148,99999,1490
23,5,12,26,13,45,7,230149,99999,2700
23,15,12,19,10,10,7,230150,99999,5470
23,31,10,7,16,3,4,230151,99999,3710
23,21,12,18,14,30,6,230152,99999,2150
23,3,12,5,18,3,7,230153,99999,3750
23,21,8,13,12,30,5,230154,99999,9997
23,23,8,9,21,20,1,230155,99999,350
23,7,6,29,0,33,2,230156,99999,4022
23,5,12,21,20,0,2,230158,99999,3360
23,31,12,28,15,0,2,230159,99999,1810
23,3,11,20,18,15,6,230160,99999,9997
23,29,12,8,23,20,3,230161,99999,9997
23,1,10,18,13,45,1,230162,99999,8390
23,17,11,13,23,45,6,230163,99999,5952
23,19,12,3,0,40,5,230164,99999,2422
23,11,11,9,22,35,2,230165,99999,1660
23,19,8,13,12,45,5,230166,99999,1510
23,25,12,31,22,45,5,230167,99999,7350
23,11,12,20,11,0,1,230168,99999,9036
23,5,11,18,15,6,4,230169,99999,6400
23,19,9,11,16,40,6,230170,99999,827
23,5,9,19,12,30,7,230171,99999,9000
23,25,12,29,2,0,3,230172,99999,6200
23,29,11,21,14,45,7,230173,99999,9
23,7,12,25,14,59,6,230174,99999,2750
23,19,12,29,19,25,3,230175,99999,9997
23,5,12,24,21,16,5,230176,99999,950
23,17,10,18,15,10,1,230177,99999,1075
24,19,1,1,2,38,5,240001,39,0
24,5,1,1,17,12,5,240002,1,0
24,5,1,2,15,10,6,240003,173,0
24,43,1,3,10,38,7,240004,4,0
24,5,1,4,3,53,1,240005,99999,0
24,3,1,3,3,33,7,240006,42,0
24,33,1,3,20,21,7,240007,1,882
24,510,1,4,11,54,1,240008,1,50
24,33,1,9,20,45,6,240009,7,1400
24,5,1,7,13,32,4,240010,3,0
24,21,1,10,15,49,7,240011,118,0
24,35,1,16,15,15,6,240012,97,0
24,5,1,17,21,46,7,240013,43,0
24,37,1,18,3,19,1,240014,2,279
24,31,1,17,17,13,7,240015,91,0
24,29,1,20,0,1,3,240016,162,0
24,13,1,21,15,10,4,240017,9,0
24,37,1,21,17,45,4,240018,45,0
24,5,1,22,2,0,5,240019,7,0
24,35,1,25,0,31,1,240020,222,0
24,43,1,26,5,34,2,240021,135,0
24,33,1,19,14,5,2,240022,5,1089
24,25,1,30,8,28,6,240023,113,10
24,13,1,28,18,26,4,240024,72,0
24,3,2,9,14,19,2,240025,2,0
24,33,1,29,12,20,5,240026,115,684
24,13,2,4,13,58,4,240027,108,1670
24,3,1,19,17,47,2,240028,33,0
24,21,2,3,15,30,3,240029,277,0
24,3,2,25,21,45,4,240030,0,0
24,3,2,25,9,48,4,240031,25,0
24,5,2,25,14,19,4,240032,34,0
24,5,2,26,9,29,5,240033,20,0
24,11,3,9,20,15,2,240034,264,0
24,13,3,7,14,0,7,240035,6,0
24,15,2,16,23,41,2,240036,16,1200
24,15,3,5,7,50,5,240037,42,0
24,15,3,11,16,3,4,240038,37,0
24,15,3,14,22,46,7,240039,15,0
24,19,2,25,9,58,4,240040,72,0
24,21,2,11,16,53,4,240041,8,210
24,21,3,3,14,30,3,240042,132,0
24,21,3,10,15,54,3,240043,161,0
24,21,3,14,11,15,7,240044,42,0
24,25,2,18,1,0,4,240045,48,0
24,25,2,24,16,43,3,240046,55,0
24,25,3,3,20,18,3,240047,164,0
24,25,3,14,0,50,7,240048,86,0
24,27,2,4,9,48,4,240049,99999,0
24,27,2,22,0,1,1,240050,101,0
24,27,3,3,5,37,3,240051,83,0
24,33,2,1,10,40,1,240052,16,1520
24,33,3,6,8,39,6,240053,85,0
24,33,3,12,7,56,5,240054,10,0
24,41,2,20,14,40,6,240055,3,0
24,35,2,20,17,41,6,240056,210,0
24,37,2,26,13,20,5,240057,281,0
24,47,2,23,11,53,2,240058,368,0
24,45,2,28,18,30,7,240059,1,0
24,31,2,3,16,35,3,240060,9,0
24,5,1,29,5,43,5,240061,11,0
24,31,2,5,7,30,5,240062,58,0
24,31,2,7,1,35,7,240063,78,0
24,33,2,9,18,3,2,240064,21,1620
24,33,1,22,3,39,5,240065,5,0
24,33,2,7,22,48,7,240066,140,805
24,31,2,16,1,19,2,240067,64,0
24,31,2,19,21,57,5,240068,119,0
24,5,2,22,2,36,1,240069,42,0
24,33,2,21,18,52,7,240070,11,370
24,33,2,21,23,45,7,240071,133,166
24,31,3,3,15,32,3,240072,16,0
24,33,3,1,18,30,1,240073,8,1400
24,31,2,26,20,52,5,240074,19,1540
24,5,3,5,20,29,5,240075,99999,0
24,27,3,7,0,48,7,240076,87,0
24,33,3,7,23,0,7,240077,40,1558
24,33,3,8,19,30,1,240078,34,1520
24,41,3,11,16,15,4,240079,86,0
24,510,3,2,20,50,2,240080,25,50
24,25,3,14,23,3,7,240081,20,90
24,1,3,20,15,51,6,240082,369,0
24,15,3,21,12,53,7,240083,170,0
24,33,3,22,21,24,1,240084,92,0
24,33,3,14,3,59,7,240085,69,175
24,33,3,13,22,21,6,240086,24,21
24,33,3,11,19,22,4,240087,11,1400
24,43,2,3,5,10,3,240088,101,0
24,3,3,4,17,6,4,240089,2,0
24,43,3,5,22,37,5,240090,31,0
24,33,3,9,14,23,2,240091,92,0
24,33,3,18,4,30,4,240092,101,1620
24,43,3,23,4,50,2,240093,252,0
24,25,3,24,19,45,3,240094,67,0
24,3,3,25,5,13,4,240095,99999,0
24,33,3,25,12,39,4,240096,96,0
24,3,3,26,23,17,5,240097,0,0
24,21,3,28,9,20,7,240098,16,1363
24,37,3,28,15,6,7,240099,208,0
24,5,3,29,10,18,1,240100,219,0
24,33,3,30,6,57,2,240101,7,0
24,37,3,30,10,47,2,240102,15,0
24,17,3,29,4,11,1,240103,238,0
24,5,3,6,21,45,6,240104,32,0
24,3,4,2,10,43,5,240105,99999,0
24,5,3,21,11,44,7,240106,6,0
24,21,4,4,1,2,7,240107,97,0
24,31,4,4,4,19,7,240108,116,0
24,9,4,4,19,45,7,240109,99999,0
24,35,4,5,5,19,1,240110,178,0
24,27,4,5,19,0,1,240111,36,0
24,13,4,6,12,40,2,240112,167,0
24,1,4,6,18,40,2,240113,27,0
24,45,4,6,22,54,2,240114,100,0
24,13,4,11,3,30,7,240115,11,0
24,3,4,10,21,27,6,240116,0,0
24,27,4,12,2,5,1,240117,128,0
24,3,4,12,5,3,1,240118,13,982
24,5,2,19,21,40,5,240119,7,671
24,5,2,27,21,37,6,240120,225,0
24,33,2,23,6,30,2,240121,14101,1558
24,33,3,7,19,0,7,240122,86,0
24,31,3,14,1,54,7,240123,88,660
24,31,3,13,12,10,6,240124,24,0
24,31,3,2,20,24,2,240125,18,0
24,31,3,25,16,49,4,240126,44,0
24,5,3,28,21,45,7,240127,13,0
24,33,3,26,17,0,5,240128,4,1620
24,33,3,29,1,37,1,240129,105,1175
24,510,1,6,21,0,3,240130,99999,50
24,510,2,22,13,35,1,240131,99999,50
24,510,2,16,1,25,2,240132,99999,50
24,33,4,6,22,43,2,240133,8,882
24,33,4,4,0,38,7,240134,0,240
24,3,3,17,11,25,3,240135,24,0
24,33,4,10,23,14,6,240136,56,170
24,25,4,15,7,52,4,240137,40,0
24,47,4,15,10,30,4,240138,130,0
24,33,4,13,19,8,2,240139,120,1175
24,25,4,16,13,53,5,240140,64,0
24,33,3,22,1,19,1,240141,8,0
24,510,3,13,19,18,6,240142,99999,50
24,510,2,21,20,7,7,240143,99999,50
24,510,1,22,18,10,5,240144,99999,50
24,510,3,27,22,5,6,240145,99999,50
24,43,5,2,23,15,7,240146,21,0
24,3,3,21,17,17,7,240147,10,0
24,3,3,4,16,59,4,240148,4,0
24,5,4,6,14,3,2,240149,179,0
24,33,4,1,16,5,4,240150,99999,896
24,33,4,15,6,48,4,240151,34,896
24,21,4,17,8,0,6,240152,35,0
24,33,4,15,16,59,4,240153,34,885
24,33,4,24,11,56,6,240154,99999,0
24,5,4,25,22,22,7,240155,14,0
24,25,4,30,10,44,5,240156,137,0
24,21,5,1,7,59,6,240157,222,0
24,19,5,1,21,34,6,240158,108,0
24,37,5,2,7,14,7,240159,298,0
24,21,5,6,5,35,4,240160,102,0
24,21,5,2,23,54,7,240161,23,0
24,45,5,5,15,32,3,240162,27,0
24,3,4,26,15,29,1,240163,15,0
24,33,5,1,8,52,6,240164,10,0
24,3,5,7,2,15,5,240165,141,0
24,13,5,9,2,17,7,240166,8,0
24,25,5,2,13,40,7,240167,17,0
24,13,5,11,12,36,2,240168,36,0
24,17,5,14,15,38,5,240169,59,0
24,41,5,14,9,3,5,240170,4,0
24,15,5,15,22,26,6,240171,85,0
24,13,5,17,18,25,1,240172,37,0
24,25,5,17,22,50,1,240173,182,0
24,33,3,24,11,0,3,240174,139,900
24,33,4,26,21,30,1,240175,13,879
24,31,4,6,5,52,2,240176,39,223
24,31,4,11,23,16,7,240177,232,1360
24,3,4,9,18,14,5,240178,49,0
24,21,4,20,16,25,2,240179,8,0
24,5,4,27,21,11,2,240180,80,0
24,3,4,26,20,51,1,240181,46,0
24,5,5,1,1,38,6,240182,16,0
24,33,5,6,11,8,4,240183,169,0
24,1,4,28,10,50,3,240184,140,0
24,17,5,10,11,18,1,240185,163,0
24,43,5,18,7,1,2,240186,42,0
24,3,5,14,19,52,5,240187,49,0
24,3,5,22,4,46,6,240188,3,0
24,33,5,22,13,55,6,240189,146,1558
24,5,5,24,19,45,1,240190,16,0
24,21,5,26,8,13,3,240191,118,0
24,37,5,26,21,10,3,240192,154,0
24,33,5,24,15,11,1,240193,5,882
24,25,5,29,15,30,6,240194,5,0
24,3,5,29,15,2,6,240195,16,0
24,3,5,28,1,19,5,240196,5,0
24,21,6,1,6,0,2,240197,73,0
24,13,6,1,21,36,2,240198,21,0
24,33,5,10,17,15,1,240199,2,1175
24,31,5,29,22,51,6,240200,57,0
24,9,6,5,17,39,6,240201,22,0
24,1,6,8,7,50,2,240202,36,0
24,21,6,11,17,53,5,240203,35,0
24,47,6,12,14,0,6,240204,64,0
24,33,6,13,4,12,7,240205,10,710
24,5,5,16,2,15,7,240206,130,0
24,17,6,2,21,35,3,240207,84,0
24,47,6,9,23,48,3,240208,17,0
24,33,6,9,11,0,3,240209,20,879
24,3,6,16,1,51,3,240210,0,0
24,43,5,21,16,0,5,240211,7,730
24,17,6,17,22,10,4,240212,12,0
24,5,6,18,23,27,5,240213,57,0
24,43,6,19,10,59,6,240214,18,0
24,3,6,20,10,33,7,240215,3,403
24,1,6,20,18,10,7,240216,121,0
24,45,6,20,5,50,7,240217,240,0
24,5,5,22,21,35,6,240218,4,0
24,45,6,21,5,38,1,240219,129,1680
24,43,6,20,22,55,7,240220,36,0
24,33,6,15,18,22,2,240221,88,0
24,15,6,21,23,38,1,240222,90,0
