STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,ST_CASE,CITY
28,151,8,6,4,4,280405,0
28,107,7,30,0,53,280406,0
28,49,8,1,12,45,280407,0
28,121,8,6,11,40,280408,0
28,127,8,8,0,30,280409,0
28,49,8,10,9,45,280410,0
28,45,7,11,10,50,280411,0
28,151,8,5,16,1,280412,0
28,79,8,6,13,31,280413,0
28,133,8,6,23,25,280414,0
28,125,8,12,4,56,280415,0
28,51,4,6,22,15,280416,0
28,133,5,2,16,47,280418,0
28,7,7,26,14,0,280419,0
28,89,7,26,13,14,280420,2130
28,109,8,2,18,30,280421,0
28,57,8,4,5,15,280422,0
28,137,8,5,5,8,280423,0
28,33,8,13,15,0,280424,0
28,51,8,13,20,25,280425,0
28,79,8,14,14,30,280426,0
28,93,8,14,21,45,280427,0
28,151,8,14,17,38,280428,0
28,101,8,15,9,7,280429,0
28,79,8,16,14,22,280430,0
28,83,8,16,1,20,280431,0
28,89,8,17,14,57,280432,0
28,49,8,22,3,22,280433,490
28,121,8,22,18,26,280434,0
28,129,8,22,21,6,280435,0
28,57,8,23,6,41,280436,0
28,159,3,9,99,99,280437,0
28,89,5,11,15,34,280438,400
28,35,5,12,19,55,280439,0
28,59,5,27,23,0,280440,0
28,47,6,14,7,33,280441,0
28,87,6,16,19,25,280442,0
28,49,6,21,19,53,280443,1220
28,47,6,25,5,20,280444,0
28,127,6,26,6,50,280445,0
28,31,6,27,17,25,280446,520
28,113,6,30,11,37,280447,1470
28,97,8,11,5,45,280448,0
28,149,8,18,16,51,280449,2690
28,71,8,20,15,28,280450,1860
28,55,8,20,7,20,280451,0
28,133,8,22,6,58,280452,0
28,67,8,24,15,21,280453,0
28,77,8,24,8,42,280454,0
28,161,8,24,12,17,280455,0
28,163,8,25,7,15,280456,0
28,33,8,28,20,8,280457,0
28,93,8,28,0,54,280458,0
28,121,8,28,21,55,280459,0
28,121,8,28,17,30,280460,0
28,121,8,28,3,0,280461,0
28,151,9,2,1,0,280462,0
28,33,1,25,1,0,280463,0
28,159,7,25,20,10,280464,0
28,33,8,26,19,12,280465,0
28,19,7,31,13,23,280466,0
28,95,8,7,20,27,280467,0
28,45,8,14,20,8,280468,130
28,15,8,15,6,56,280469,0
28,87,8,16,7,7,280470,0
28,155,8,17,16,20,280471,0
28,95,8,25,6,21,280472,0
28,47,8,26,13,56,280473,1380
28,59,8,26,7,35,280474,0
28,21,8,29,22,24,280475,0
28,137,9,1,15,33,280476,0
28,107,9,4,21,44,280477,0
28,157,9,4,1,7,280478,0
28,9,9,5,13,18,280479,0
28,21,9,5,20,21,280480,0
28,135,9,5,0,9,280481,0
28,15,9,8,15,10,280482,0
28,49,9,8,6,24,280483,1220
28,161,9,8,14,52,280484,0
28,37,9,12,7,26,280485,0
28,163,9,12,0,30,280486,0
28,49,9,16,0,10,280487,1220
28,133,9,16,17,57,280488,0
28,33,9,17,21,57,280489,1830
28,67,4,10,20,16,280490,0
28,35,4,20,0,15,280491,0
28,91,5,20,19,42,280492,0
28,91,5,21,5,31,280493,0
28,153,5,27,20,28,280494,0
28,31,5,29,16,41,280495,0
28,99,6,2,4,9,280496,0
28,121,6,9,22,33,280497,0
28,35,6,13,15,39,280498,0
28,35,6,15,5,19,280499,0
28,41,6,24,9,3,280500,0
28,35,7,5,0,31,280501,0
28,31,7,13,23,25,280502,0
28,35,7,21,7,46,280503,0
28,67,8,7,6,15,280504,0
28,73,8,22,16,0,280505,0
28,91,8,25,21,20,280506,0
28,59,8,26,3,33,280507,0
28,123,8,27,23,51,280508,880
28,75,8,28,9,46,280509,1590
28,35,8,31,8,6,280510,0
28,47,9,5,16,8,280511,0
28,107,9,5,11,52,280512,0
28,47,9,7,22,36,280513,0
28,99,9,10,5,42,280514,0
28,85,9,11,5,44,280515,0
28,93,9,11,6,13,280516,0
28,89,9,13,15,8,280517,0
28,127,9,18,12,41,280518,0
28,91,9,19,1,13,280519,530
28,11,9,23,22,18,280520,480
28,21,9,23,12,48,280521,0
28,121,9,25,17,31,280522,875
28,161,9,25,13,50,280523,0
28,145,1,29,14,50,280524,1740
28,107,2,7,18,25,280525,0
28,151,8,9,20,52,280526,990
28,59,8,16,17,26,280527,0
28,59,8,26,19,20,280528,0
28,151,8,27,0,46,280529,990
28,59,9,1,21,50,280530,0
28,75,9,6,23,10,280531,0
28,59,9,17,5,0,280532,0
28,115,9,17,5,1,280533,0
28,113,9,18,0,36,280534,0
28,127,9,19,21,2,280535,0
28,5,9,19,20,59,280536,0
28,85,9,24,11,49,280537,0
28,47,9,26,21,16,280538,0
28,141,10,1,8,15,280539,0
28,49,7,25,23,31,280540,1220
28,107,9,17,18,40,280541,0
28,27,9,25,3,18,280542,0
28,51,9,25,16,45,280543,0
28,113,9,25,22,19,280544,0
28,29,9,26,13,10,280545,0
28,75,9,26,6,30,280546,0
28,83,9,26,19,0,280547,0
28,63,9,27,13,30,280548,0
28,129,9,27,3,12,280549,0
28,11,9,30,18,30,280550,1690
28,163,10,4,3,40,280551,0
28,49,10,7,15,19,280552,0
28,133,10,7,7,55,280553,1180
28,21,10,9,15,26,280554,0
28,33,9,18,0,5,280555,0
28,111,1,30,14,13,280556,0
28,31,3,19,13,47,280557,0
28,67,9,18,11,25,280558,0
28,103,9,22,10,36,280559,0
28,109,9,28,11,38,280560,0
28,163,10,7,23,35,280561,0
28,67,10,8,15,13,280562,0
28,49,10,14,17,10,280563,0
28,103,8,29,16,16,280564,0
28,45,9,4,2,45,280565,0
28,87,9,8,17,31,280566,0
28,107,9,28,7,56,280567,0
28,59,9,11,19,8,280568,0
28,87,9,19,15,55,280569,0
28,17,9,25,16,24,280570,0
28,71,10,7,16,20,280571,1860
28,105,10,14,18,42,280572,2430
28,91,6,13,18,0,280573,0
28,143,6,28,23,28,280574,0
28,17,7,4,18,4,280575,0
28,45,7,6,9,35,280576,0
28,57,7,16,18,48,280577,0
28,41,7,17,17,27,280578,0
28,47,7,23,15,24,280579,1380
28,1,7,25,3,41,280580,0
28,143,7,25,10,20,280581,0
28,67,8,12,11,55,280582,0
28,91,9,30,14,45,280583,530
28,67,10,3,11,48,280584,0
28,57,10,6,6,51,280585,0
28,83,10,7,3,43,280586,0
28,83,10,8,13,24,280587,0
28,103,9,18,4,3,280588,0
28,121,10,1,20,31,280589,1918
28,93,10,3,2,41,280590,0
28,141,10,8,20,59,280591,0
28,3,10,15,11,15,280592,0
28,159,10,15,16,13,280593,0
28,19,10,21,16,22,280594,0
28,141,9,8,14,16,280595,0
28,107,10,1,15,16,280596,0
28,99,10,4,15,17,280597,0
28,75,10,16,16,12,280598,0
28,161,10,27,19,15,280599,0
28,75,8,14,23,17,280600,1590
28,59,8,20,20,54,280601,0
28,151,8,24,7,47,280602,0
28,47,8,24,17,37,280603,0
28,75,6,16,17,32,280604,0
28,75,6,27,21,59,280605,0
28,81,7,9,10,32,280606,2610
28,89,8,8,9,56,280607,2130
28,33,9,20,20,31,280608,2422
28,33,8,1,7,5,280609,0
28,73,10,24,0,20,280610,1440
28,7,10,30,12,10,280611,0
28,47,8,4,14,9,280612,230
28,163,8,14,1,38,280613,0
28,159,8,20,18,17,280614,0
28,133,8,22,7,45,280615,710
28,39,8,27,14,22,280616,0
28,109,8,27,15,19,280617,1950
28,33,8,30,16,42,280618,0
28,49,9,3,21,59,280619,1220
28,149,9,9,22,20,280620,0
28,43,9,12,15,59,280621,1010
28,127,9,15,7,31,280622,0
28,121,9,17,12,56,280623,300
28,71,10,8,18,2,280624,0
28,15,10,9,2,18,280625,0
28,11,10,10,21,25,280626,0
28,39,10,14,22,16,280627,0
28,121,10,19,13,40,280628,0
28,85,10,24,5,44,280629,0
28,43,10,29,13,57,280630,0
28,49,10,30,21,4,280631,1220
28,49,10,31,0,35,280632,0
28,121,11,2,11,33,280633,0
28,135,11,2,5,53,280634,0
28,49,11,4,19,0,280635,2650
28,127,11,5,18,1,280636,0
28,149,10,1,21,53,280637,2690
28,149,10,6,5,54,280638,2690
28,149,10,12,8,59,280639,2690
28,113,10,17,0,45,280640,0
28,49,10,21,10,23,280641,1220
28,5,10,24,4,40,280642,0
28,145,10,24,17,23,280643,0
28,51,10,31,6,30,280644,0
28,69,10,31,8,22,280645,0
28,89,10,31,16,22,280646,0
28,89,11,8,16,2,280647,0
28,3,4,2,18,31,280648,560
28,33,9,21,6,30,280649,0
28,97,11,1,6,16,280650,0
28,43,11,7,5,34,280651,0
28,99,11,8,11,49,280652,0
28,151,11,12,1,30,280653,0
28,73,11,9,0,57,280654,0
28,93,4,22,2,16,280655,0
28,71,10,9,9,15,280656,0
28,93,10,29,18,30,280657,0
28,33,11,1,0,49,280658,2422
28,75,11,1,8,28,280659,0
28,75,11,6,17,14,280660,1590
28,67,11,15,20,7,280661,0
28,67,11,17,11,59,280662,0
28,121,11,17,7,28,280663,875
28,121,11,18,19,16,280664,300
28,19,7,8,23,2,280665,0
28,103,9,26,0,14,280666,0
28,87,10,18,8,7,280667,0
28,25,10,23,1,25,280668,0
28,25,10,24,19,53,280669,0
28,153,10,31,18,47,280670,0
28,23,11,1,23,29,280671,0
28,129,11,9,22,5,280672,0
28,87,11,17,15,26,280673,540
28,47,9,5,14,6,280674,0
28,39,9,8,20,1,280675,1420
28,151,9,8,16,25,280676,990
28,121,9,18,13,15,280677,0
28,127,10,20,20,6,280678,0
28,27,11,1,2,54,280679,0
28,7,11,7,3,15,280680,0
28,63,11,8,13,10,280681,0
28,15,11,13,23,20,280682,0
28,101,11,13,20,53,280683,0
28,107,11,14,19,12,280684,0
28,37,11,16,18,0,280685,0
28,151,11,19,22,2,280686,0
28,1,11,20,8,46,280687,0
28,87,11,22,17,39,280688,540
28,49,11,24,17,8,280689,1220
28,129,11,25,14,30,280690,0
28,49,11,30,9,44,280691,1220
28,117,11,30,17,43,280692,280
28,33,4,14,0,38,280693,1830
28,33,10,25,8,32,280694,2422
28,27,10,27,14,40,280695,0
28,93,11,6,22,3,280696,0
28,57,11,11,15,46,280697,0
28,57,11,11,2,29,280698,0
28,33,11,20,17,24,280699,0
28,161,11,21,5,54,280700,0
28,113,11,27,8,19,280701,0
28,115,11,27,19,56,280702,0
28,149,11,29,18,0,280703,0
28,33,11,30,12,51,280704,1090
28,49,12,1,10,35,280705,0
28,45,12,3,10,41,280706,2740
28,105,12,4,18,24,280707,2430
28,163,12,5,15,13,280708,0
28,81,12,6,15,27,280709,2680
28,59,11,1,10,36,280710,1900
28,5,11,20,1,25,280711,0
28,59,11,20,19,9,280712,0
28,57,12,12,10,57,280713,0
28,107,12,8,6,36,280714,0
28,47,12,11,1,25,280715,0
28,81,12,20,7,18,280716,1040
28,161,9,17,3,50,280717,500
28,53,9,23,23,40,280718,0
28,25,11,8,17,33,280719,0
28,87,11,18,14,31,280720,0
28,93,11,25,4,6,280721,0
28,17,11,28,19,1,280722,0
28,47,12,3,18,0,280723,0
28,45,12,8,20,38,280724,0
28,33,12,15,6,2,280725,0
28,161,12,25,99,99,280726,0
28,67,12,17,20,28,280727,0
28,109,12,17,17,30,280728,0
28,67,12,18,12,4,280729,0
28,145,10,6,11,58,280730,0
28,29,10,25,15,4,280731,0
28,93,11,13,18,9,280732,0
28,141,12,3,16,5,280733,0
28,97,12,6,0,50,280734,0
28,143,12,12,12,40,280735,0
28,25,12,14,9,38,280736,2810
28,47,12,14,0,30,280737,1020
28,79,12,14,21,3,280738,0
28,93,12,15,18,33,280739,0
28,49,12,16,1,55,280740,2650
28,49,12,17,9,44,280741,1220
28,59,12,17,5,19,280742,0
28,123,12,17,17,43,280743,0
28,123,12,17,18,30,280744,0
28,75,12,21,5,45,280745,1590
28,25,12,22,22,16,280746,2810
28,67,12,23,0,16,280747,0
28,9,12,29,17,21,280748,1110
28,31,12,31,0,31,280749,0
28,159,12,31,19,0,280750,0
28,91,6,28,5,22,280751,0
28,153,7,3,18,42,280752,0
28,75,8,5,5,50,280753,0
28,145,10,1,20,0,280754,0
28,39,10,3,0,30,280755,0
28,35,10,6,10,50,280756,0
28,35,10,9,1,15,280757,0
28,121,10,10,4,11,280758,0
28,119,10,22,0,1,280759,0
28,35,10,23,1,42,280760,0
28,45,10,23,22,35,280761,0
28,109,10,27,14,58,280762,0
28,69,10,31,5,45,280763,650
28,101,11,2,16,36,280764,0
28,35,11,21,20,43,280765,1050
28,91,11,24,15,38,280766,0
28,91,11,27,15,41,280767,0
28,49,12,13,9,33,280768,1220
28,149,12,16,1,16,280769,2690
28,123,12,17,20,13,280770,0
28,137,12,17,9,25,280771,0
28,47,12,19,5,1,280772,0
28,15,12,24,12,31,280773,0
28,49,12,24,4,18,280774,1220
28,85,12,29,4,28,280775,0
28,47,12,30,10,37,280776,230
28,75,12,31,23,35,280777,0
28,89,10,3,2,52,280778,2130
28,141,11,1,13,15,280779,0
28,39,11,5,19,51,280780,0
28,59,11,9,20,45,280781,0
28,131,11,10,7,30,280782,0
28,47,11,12,22,26,280783,0
28,47,11,12,7,26,280784,0
28,121,11,12,6,44,280785,0
28,33,11,13,23,51,280786,2422
28,81,11,15,18,15,280787,2610
28,39,11,18,0,41,280788,0
28,21,11,21,13,6,280789,2030
28,57,11,26,11,30,280790,0
28,33,11,27,15,35,280791,0
28,11,11,28,1,4,280792,0
28,45,12,27,10,24,280793,0
28,13,12,5,20,30,280794,0
28,57,12,11,15,55,280795,0
28,95,12,12,23,12,280796,0
28,9,12,14,10,30,280797,0
28,9,12,15,7,4,280798,0
28,25,12,16,17,20,280799,0
28,13,12,21,14,41,280800,0
28,19,12,24,12,13,280801,0
28,87,12,24,12,26,280802,0
28,95,12,24,19,55,280803,0
28,87,12,18,13,32,280804,540
28,31,12,20,6,31,280805,0
28,119,12,1,10,18,280806,1290
28,109,12,29,19,38,280807,1950
28,85,12,4,2,42,280808,0
28,127,12,4,4,36,280809,0
28,125,12,5,21,20,280810,0
28,93,12,25,14,22,280811,0
28,119,10,17,5,59,280812,0
28,131,10,27,12,5,280813,0
28,75,12,10,11,30,280814,0
28,127,12,11,3,21,280815,0
28,127,12,26,0,34,280816,0
28,163,12,30,15,19,280817,0
28,163,12,5,2,50,280818,0
28,5,12,20,2,0,280819,0
28,45,12,27,17,32,280820,0
28,145,12,13,16,43,280821,0
28,141,11,28,16,0,280822,0
28,99,11,24,17,50,280823,0
28,11,12,4,23,59,280824,0
28,59,12,10,9,45,280825,1900
28,49,5,11,14,16,280826,1220
28,49,6,6,23,40,280827,1220
28,49,8,7,23,24,280828,1220
28,49,11,12,20,48,280829,1220
28,23,12,31,17,55,280830,2080
28,153,12,26,2,51,280831,0
28,153,12,28,4,25,280832,0
28,33,5,12,8,12,280833,1090
29,19,1,1,9,10,290001,1800
29,169,1,1,17,0,290002,0
29,207,1,2,99,99,290003,0
29,131,1,4,15,30,290004,0
29,159,1,5,19,30,290005,0
29,123,1,5,22,10,290006,0
29,7,1,7,10,25,290007,0
29,107,1,7,20,8,290008,0
29,47,1,8,10,8,290009,4120
29,165,1,8,11,25,290010,6821
29,151,1,9,8,0,290011,0
29,23,1,10,19,15,290012,0
29,71,1,11,10,25,290013,9997
29,9,1,12,99,99,290014,0
29,99,1,12,0,2,290015,0
29,159,1,12,10,45,290016,7210
29,151,1,14,4,45,290017,0
29,151,1,14,19,20,290018,0
29,221,1,14,23,55,290019,0
29,201,1,15,14,18,290020,0
29,47,1,15,19,15,290021,7370
29,189,1,15,20,36,290022,0
29,215,1,16,5,0,290023,0
29,95,1,17,3,15,290024,4120
29,510,1,17,5,30,290025,7080
29,77,1,18,10,50,290026,8396
29,29,1,18,12,34,290027,5956
29,45,1,18,17,30,290028,0
29,95,1,20,21,29,290029,4120
29,9,1,21,0,15,290030,0
29,23,1,21,5,32,290031,6410
29,189,1,22,2,30,290032,3580
29,171,1,22,6,40,290033,0
29,510,1,23,6,58,290034,7080
29,145,1,23,12,0,290035,4100
29,185,1,23,18,0,290036,0
29,3,1,24,8,16,290037,0
29,157,1,24,15,20,290038,6210
29,183,1,24,19,8,290039,7010
29,71,1,24,23,35,290040,7020
29,47,1,24,99,99,290041,4120
29,47,1,25,22,50,290042,4120
29,223,1,26,15,55,290043,0
29,1,1,26,21,8,290044,0
29,65,1,22,99,99,290045,0
29,51,1,29,19,30,290046,0
29,59,1,29,21,52,290047,0
29,95,1,29,99,99,290048,3940
29,510,1,31,22,10,290049,7080
29,61,1,25,15,0,290050,0
29,510,1,28,2,5,290051,7080
29,189,1,30,19,13,290052,5035
29,77,2,1,7,45,290053,0
29,19,2,1,13,33,290054,0
29,113,2,1,23,45,290055,0
29,127,2,3,9,15,290056,6050
29,510,2,3,21,30,290057,7080
29,181,2,4,11,5,290058,0
29,175,2,4,16,48,290059,5270
29,155,2,4,21,45,290060,0
29,95,2,5,9,40,290061,0
29,183,2,5,14,15,290062,0
29,155,2,5,14,30,290063,0
29,95,2,6,1,50,290064,0
29,61,2,6,6,10,290065,0
29,81,2,6,22,0,290066,0
29,9,2,7,18,10,290067,0
29,99,2,8,11,35,290068,0
29,77,2,8,17,30,290069,6710
29,57,2,8,23,15,290070,0
29,99,2,9,11,20,290071,0
29,105,2,9,13,53,290072,0
29,183,2,10,21,45,290073,8286
29,101,1,4,12,15,290074,0
29,157,1,5,2,45,290075,0
29,21,1,7,11,17,290076,0
29,73,1,18,15,50,290077,0
29,55,2,3,20,35,290078,0
29,99,2,11,4,45,290079,0
29,9,2,11,7,15,290080,0
29,19,2,12,6,25,290081,0
29,91,2,12,17,15,290082,0
29,91,2,13,1,45,290083,0
29,95,2,13,2,29,290084,3940
29,61,2,13,8,20,290085,0
29,189,2,13,19,4,290086,1050
29,29,2,13,19,10,290087,4630
29,63,2,14,6,50,290088,0
29,147,2,15,16,20,290089,0
29,95,2,15,16,45,290090,4120
29,223,2,17,1,30,290091,0
29,19,2,17,8,59,290092,1800
29,119,2,17,16,10,290093,0
29,95,2,17,18,9,290094,4120
29,229,2,18,23,0,290095,0
29,510,2,19,12,9,290096,7080
29,149,2,20,21,57,290097,7720
29,107,2,20,22,14,290098,0
29,95,2,21,18,34,290099,4490
29,189,2,22,9,11,290100,0
29,95,2,22,12,45,290101,4120
29,107,2,22,18,13,290102,0
29,27,2,22,21,40,290103,0
29,95,2,23,7,52,290104,4120
29,510,2,23,18,30,290105,7080
29,186,2,24,6,18,290106,0
29,3,2,24,19,30,290107,0
29,510,2,25,9,10,290108,7080
29,47,2,26,7,0,290109,6375
29,47,2,26,17,40,290110,5260
29,183,2,27,7,30,290111,4328
29,143,2,27,14,10,290112,0
29,189,2,28,3,20,290113,3580
29,125,2,28,14,0,290114,0
29,155,2,28,16,20,290115,1450
29,97,2,28,21,20,290116,0
29,99,2,28,22,50,290117,2200
29,91,3,1,11,24,290118,8410
29,155,3,2,9,0,290119,3570
29,151,3,2,17,0,290120,0
29,93,3,3,23,45,290121,0
29,71,3,3,23,40,290122,0
29,47,3,5,11,50,290123,4120
29,67,3,5,21,20,290124,0
29,189,3,6,0,33,290125,1857
29,77,3,6,4,56,290126,7460
29,149,3,6,12,5,290127,0
29,217,3,6,16,45,290128,0
29,77,3,7,1,43,290129,0
29,95,3,8,5,25,290130,7620
29,99,3,8,10,5,290131,0
29,119,3,8,20,45,290132,0
29,159,3,9,1,30,290133,7210
29,119,3,10,4,37,290134,0
29,225,3,10,17,5,290135,0
29,131,3,11,11,30,290136,0
29,95,3,11,19,24,290137,4120
29,71,3,11,21,55,290138,7020
29,71,3,12,9,10,290139,0
29,151,3,12,9,55,290140,0
29,77,3,12,11,38,290141,7460
29,141,3,13,19,99,290142,0
29,47,3,13,14,43,290143,2600
29,207,3,13,21,55,290144,660
29,23,3,13,23,0,290145,0
29,5,3,14,1,45,290146,7710
29,123,3,14,2,15,290147,0
29,61,3,14,2,30,290148,0
29,135,3,14,8,54,290149,0
29,95,3,15,3,55,290150,4120
29,207,3,15,12,6,290151,0
29,195,3,16,6,20,290152,0
29,189,3,16,7,45,290153,1575
29,81,3,16,9,5,290154,0
29,71,3,16,10,40,290155,0
29,213,3,16,17,10,290156,0
29,165,3,16,20,45,290157,4120
29,123,3,17,6,40,290158,0
29,99,3,17,21,58,290159,0
29,95,3,18,11,44,290160,3940
29,99,3,18,19,10,290161,0
29,15,3,19,2,45,290162,0
29,143,3,19,4,30,290163,0
29,187,3,19,10,45,290164,9997
29,67,3,19,16,25,290165,0
29,161,3,19,17,33,290166,0
29,47,3,20,16,20,290167,0
29,77,3,20,22,28,290168,7460
29,17,3,21,1,0,290169,0
29,145,3,21,11,40,290170,0
29,165,3,21,15,58,290171,0
29,95,3,21,16,47,290172,4120
29,145,3,21,19,55,290173,0
29,183,3,22,16,50,290174,7100
29,21,3,22,20,20,290175,7070
29,117,3,23,4,0,290176,0
29,113,3,23,19,10,290177,0
29,229,3,24,7,25,290178,0
29,225,3,24,18,55,290179,0
29,205,3,26,8,18,290180,7260
29,189,2,1,14,20,290181,2700
29,189,2,9,17,50,290182,2575
29,510,2,27,7,10,290183,7080
29,186,3,27,2,10,290184,0
29,99,3,27,0,58,290185,0
29,29,3,27,11,40,290186,0
29,19,3,27,16,45,290187,0
29,99,3,27,19,0,290188,0
29,95,3,27,19,44,290189,4120
29,95,3,28,7,5,290190,3940
29,101,3,28,12,55,290191,0
29,45,3,29,15,21,290192,0
29,97,3,29,18,40,290193,0
29,95,3,30,0,5,290194,4120
29,189,4,1,6,58,290195,5035
29,105,4,1,23,35,290196,0
29,101,4,2,6,30,290197,0
29,99,4,2,19,40,290198,0
29,221,4,3,4,54,290199,0
29,43,4,3,6,40,290200,0
29,113,4,3,22,40,290201,0
29,189,4,4,1,48,290202,5760
29,145,4,4,6,45,290203,0
29,125,4,4,15,10,290204,0
29,161,4,5,3,55,290205,0
29,225,4,5,9,10,290206,0
29,35,4,5,17,25,290207,7950
29,37,3,8,5,4,290208,0
29,9,3,31,10,0,290209,9997
29,163,4,6,7,35,290210,4720
29,95,4,6,16,49,290211,4120
29,7,4,6,23,0,290212,0
29,183,4,7,12,55,290213,0
29,155,4,7,16,10,290214,0
29,47,4,7,16,20,290215,4570
29,77,4,7,18,45,290216,7460
29,101,4,7,19,45,290217,0
29,31,4,7,20,1,290218,0
29,189,4,8,5,10,290219,1690
29,23,4,8,8,13,290220,0
29,71,4,8,9,48,290221,0
29,77,3,5,20,10,290222,7460
29,95,4,8,15,55,290223,4490
29,189,4,8,22,14,290224,0
29,19,4,9,14,53,290225,0
29,49,4,9,16,5,290226,0
29,167,4,10,1,30,290227,3830
29,183,4,10,17,45,290228,0
29,165,4,12,99,99,290229,0
29,163,4,12,7,40,290230,4720
29,159,4,12,9,0,290231,7210
29,99,4,13,21,45,290232,0
29,29,4,14,9,0,290233,0
29,99,4,14,20,14,290234,2200
29,3,4,15,11,30,290235,0
29,7,4,15,22,30,290236,0
29,25,3,7,16,8,290237,0
29,127,3,18,10,5,290238,0
29,113,4,6,15,25,290239,0
29,185,4,15,15,30,290240,0
29,189,4,17,12,0,290241,7665
29,91,4,17,17,20,290242,0
29,47,4,17,18,2,290243,6375
29,147,4,17,21,30,290244,0
29,51,4,17,22,20,290245,0
29,151,4,17,23,15,290246,0
29,13,4,18,13,4,290247,0
29,71,4,18,17,25,290248,0
29,95,4,19,12,40,290249,4120
29,183,4,19,23,10,290250,6420
29,181,4,20,2,7,290251,0
29,115,4,20,14,15,290252,0
29,229,4,21,1,30,290253,0
29,151,4,21,5,15,290254,4620
29,221,4,21,6,15,290255,0
29,177,4,22,18,12,290256,0
29,125,4,23,3,0,290257,0
29,9,4,23,9,15,290258,0
29,95,4,26,99,99,290259,4120
29,71,4,28,17,0,290260,0
29,189,4,28,23,50,290261,7760
29,19,4,30,11,45,290262,0
29,510,4,30,21,42,290263,7080
29,113,4,28,9,53,290264,2520
29,195,5,1,1,3,290265,0
29,141,5,1,9,35,290266,0
29,143,5,1,11,30,290267,0
29,99,5,1,14,55,290268,0
29,19,5,1,23,40,290269,0
29,99,5,2,0,30,290270,0
29,95,5,2,15,55,290271,0
29,47,5,2,16,0,290272,4120
29,95,5,3,12,15,290273,4120
29,97,5,3,18,20,290274,0
29,186,5,4,5,25,290275,0
29,19,5,4,7,10,290276,1800
29,111,5,4,8,20,290277,0
29,77,5,4,11,55,290278,0
29,163,5,4,12,55,290279,0
29,97,5,4,15,20,290280,0
29,201,5,4,20,45,290281,0
29,51,5,5,13,45,290282,0
29,19,5,6,18,0,290283,0
29,171,5,7,17,20,290284,0
29,107,5,7,19,30,290285,0
29,229,5,7,21,45,290286,0
29,47,5,9,14,20,290287,4120
29,77,5,10,4,26,290288,7460
29,47,5,10,8,36,290289,5430
29,97,5,10,13,23,290290,0
29,163,5,11,99,99,290291,0
29,95,5,11,11,12,290292,4490
29,35,5,11,15,45,290293,0
29,183,5,11,19,35,290294,7100
29,23,5,12,16,20,290295,0
29,139,5,12,17,45,290296,0
29,143,5,13,1,10,290297,0
29,201,5,13,8,10,290298,0
29,159,5,14,17,39,290299,0
29,109,5,14,23,25,290300,0
29,65,5,16,1,50,290301,0
29,219,5,15,13,20,290302,0
29,139,5,15,13,50,290303,0
29,127,5,15,18,38,290304,6050
29,95,5,16,1,50,290305,4120
29,95,5,16,13,23,290306,4120
29,169,5,16,20,34,290307,0
29,213,5,17,16,25,290308,3760
29,221,5,19,0,27,290309,0
29,29,5,19,14,45,290310,0
29,99,5,21,14,10,290311,0
29,215,5,21,14,10,290312,0
29,131,5,22,0,15,290313,0
29,169,5,22,1,20,290314,0
29,47,5,22,99,99,290315,5770
29,95,5,22,4,5,290316,4120
29,71,5,22,21,20,290317,0
29,51,4,5,10,15,290318,4040
29,77,4,5,12,46,290319,7460
29,510,5,7,21,25,290321,7080
29,109,5,21,14,10,290322,0
29,169,5,23,1,30,290323,0
29,113,5,23,20,50,290324,0
29,19,5,24,6,49,290325,0
29,95,5,24,7,0,290326,4120
29,95,5,24,15,34,290327,4120
29,131,5,24,22,50,290328,0
29,89,5,25,5,55,290329,0
29,510,5,25,13,41,290330,7080
29,189,5,25,13,47,290331,1575
29,51,5,25,14,0,290332,0
29,201,5,26,3,30,290333,0
29,510,5,26,21,20,290334,7080
29,71,5,27,11,10,290335,0
29,63,5,27,15,5,290336,0
29,55,5,27,15,45,290337,0
29,95,5,27,23,35,290338,3940
29,117,5,28,8,40,290339,0
29,13,5,28,14,40,290340,0
29,189,5,29,1,53,290341,7000
29,67,5,29,9,45,290342,0
29,95,5,29,17,5,290343,4120
29,215,5,29,20,30,290344,0
29,37,5,30,0,21,290345,3510
29,167,5,31,14,5,290346,3830
29,161,5,31,16,50,290347,0
29,29,4,21,9,45,290348,4630
29,95,4,29,15,22,290349,3940
29,165,5,4,22,15,290350,0
29,155,5,16,23,15,290351,0
29,51,5,17,8,30,290352,4040
29,187,5,29,7,35,290353,0
29,71,6,1,16,30,290354,7630
29,107,6,1,18,57,290355,0
29,510,6,1,19,10,290356,7080
29,21,6,1,22,0,290357,7070
29,19,6,2,18,5,290358,1800
29,77,6,3,8,53,290359,7460
29,15,6,3,9,33,290360,0
29,211,6,4,15,5,290361,0
29,141,6,4,15,50,290362,0
29,189,6,5,2,25,290363,553
29,47,6,5,14,8,290364,4120
29,17,6,5,18,58,290365,0
29,49,6,6,0,30,290366,0
29,59,6,6,0,55,290367,7910
29,189,6,6,8,30,290368,5910
29,95,6,6,18,5,290369,4120
29,149,6,7,13,36,290370,7720
29,37,6,8,10,50,290371,0
29,139,6,8,14,8,290372,0
29,23,6,8,18,15,290373,0
29,91,6,8,21,16,290374,0
29,27,6,9,0,45,290375,0
29,69,6,9,10,0,290376,0
29,123,6,9,22,15,290377,0
29,105,6,10,13,0,290378,0
29,13,6,10,19,0,290379,0
29,15,6,10,22,37,290380,0
29,19,6,11,8,0,290381,0
