STATE,ST_CASE,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD
21,210110,0,21,2,2013,5,17,48,38,-87
21,210111,0,9,3,2013,7,22,14,38,-86
21,210112,0,4,2,2013,2,13,16,37,-85
21,210113,0,23,2,2013,7,12,5,38,-87
21,210114,2090,3,4,2013,4,20,39,38,-86
21,210115,0,4,4,2013,5,0,3,37,-87
21,210116,0,4,4,2013,5,19,0,37,-85
21,210117,2090,5,4,2013,6,22,42,38,-86
21,210118,0,6,4,2013,7,10,50,38,-87
21,210119,0,6,4,2013,7,14,52,37,-88
21,210120,0,7,4,2013,1,11,55,38,-84
21,210121,0,4,4,2013,5,12,46,38,-84
21,210122,0,8,4,2013,2,7,50,37,-88
21,210123,2490,8,4,2013,2,14,0,38,-87
21,210124,1980,8,4,2013,2,17,34,38,-85
21,210125,2090,9,4,2013,3,7,9,38,-86
21,210126,0,10,4,2013,4,14,55,37,-87
21,210127,0,10,4,2013,4,19,54,38,-85
21,210128,0,11,4,2013,5,7,44,38,-85
21,210129,0,11,4,2013,5,18,10,39,-84
21,210130,0,13,4,2013,7,21,19,38,-84
21,210131,0,14,4,2013,1,10,57,37,-88
21,210132,0,14,4,2013,1,17,12,37,-87
21,210133,2335,15,4,2013,2,11,22,38,-86
21,210134,2090,14,4,2013,1,21,20,38,-86
21,210135,130,18,4,2013,5,12,50,37,-87
21,210136,0,18,4,2013,5,7,57,37,-89
21,210137,0,21,4,2013,1,21,53,38,-85
21,210138,0,23,4,2013,3,20,22,38,-85
21,210139,0,23,4,2013,3,21,42,38,-83
21,210140,0,13,4,2013,7,1,21,37,-84
21,210141,0,25,4,2013,5,16,0,38,-84
21,210142,0,26,4,2013,6,0,14,38,-87
21,210143,2090,23,4,2013,3,14,47,38,-86
21,210144,0,17,4,2013,4,16,7,37,-87
21,210145,0,29,4,2013,2,2,44,37,-86
21,210146,0,30,4,2013,3,14,25,37,-86
21,210147,0,24,4,2013,4,16,40,38,-86
21,210148,2320,25,4,2013,5,16,26,38,-84
21,210149,0,5,4,2013,6,15,41,37,-86
21,210150,0,27,4,2013,7,12,5,37,-84
21,210151,2786,2,4,2013,3,5,40,38,-83
21,210152,0,30,4,2013,3,15,9,37,-87
21,210153,1373,7,4,2013,1,15,51,38,-83
21,210154,0,28,2,2013,5,8,3,37,-84
21,210155,710,5,4,2013,6,16,35,37,-89
21,210156,0,8,4,2013,2,2,55,38,-85
21,210157,2090,2,5,2013,5,2,24,38,-86
21,210158,2090,1,5,2013,4,23,56,38,-86
21,210159,0,3,5,2013,6,14,0,37,-84
21,210160,0,4,5,2013,7,19,15,39,-84
21,210161,850,5,5,2013,1,13,57,38,-84
21,210162,0,5,5,2013,1,16,38,37,-84
21,210163,2090,6,5,2013,2,8,25,38,-86
21,210164,3070,4,5,2013,7,10,15,37,-85
21,210165,0,3,5,2013,6,7,35,39,-85
21,210166,0,9,5,2013,5,9,0,38,-85
21,210167,0,9,5,2013,5,21,25,38,-87
21,210168,1830,8,5,2013,4,19,2,37,-88
21,210169,2090,10,5,2013,6,4,18,38,-86
21,210170,0,11,5,2013,7,6,30,37,-86
21,210171,2090,11,5,2013,7,20,34,38,-86
21,210172,2090,5,5,2013,1,6,8,38,-86
21,210173,0,16,5,2013,5,11,20,37,-87
21,210174,3010,16,5,2013,5,11,29,38,-86
21,210175,0,17,5,2013,6,10,30,37,-86
21,210176,0,18,5,2013,7,22,5,38,-86
21,210177,2090,19,5,2013,1,13,28,38,-86
21,210178,0,20,5,2013,2,7,12,38,-84
21,210179,3014,19,5,2013,1,23,50,38,-82
21,210180,2090,19,5,2013,1,17,11,38,-86
21,210181,850,21,5,2013,3,19,23,38,-84
21,210182,2090,20,5,2013,2,13,30,38,-86
21,210183,0,23,5,2013,5,15,59,38,-86
21,210184,0,22,5,2013,4,18,38,38,-85
21,210185,1980,20,5,2013,2,19,30,38,-84
21,210186,0,25,5,2013,7,6,45,37,-87
21,210187,0,25,5,2013,7,21,58,39,-85
21,210188,0,26,5,2013,1,12,7,37,-84
21,210189,0,26,5,2013,1,14,14,38,-83
21,210190,510,26,5,2013,1,19,58,39,-84
21,210191,0,26,5,2013,1,22,47,37,-84
21,210192,2090,23,5,2013,5,22,17,38,-86
21,210193,0,25,5,2013,7,20,9,37,-86
21,210194,0,29,5,2013,4,11,43,38,-84
21,210195,0,29,5,2013,4,12,40,38,-84
21,210196,2530,29,5,2013,4,13,16,38,-83
21,210197,2090,29,5,2013,4,16,40,38,-86
21,210198,0,29,5,2013,4,21,31,38,-86
21,210199,1050,20,5,2013,2,19,40,39,-85
21,210200,2090,30,5,2013,5,4,19,38,-86
21,210201,511,30,5,2013,5,12,17,37,-88
21,210202,0,31,5,2013,6,6,0,37,-88
21,210203,0,31,5,2013,6,8,46,37,-88
21,210204,0,31,5,2013,6,14,26,39,-85
21,210205,3560,31,5,2013,6,17,29,39,-84
21,210206,2090,31,5,2013,6,22,28,38,-86
21,210207,0,18,5,2013,7,5,50,38,-86
21,210208,350,29,5,2013,4,22,45,37,-86
21,210209,0,31,5,2013,6,22,29,37,-86
21,210210,560,28,5,2013,3,0,2,38,-84
21,210211,1410,30,5,2013,5,16,37,38,-86
21,210212,1230,6,5,2013,2,7,30,37,-87
21,210213,2870,14,4,2013,1,16,15,38,-83
21,210214,0,30,5,2013,5,19,41,37,-82
21,210215,0,15,5,2013,4,16,58,38,-83
21,210216,0,1,6,2013,7,16,40,38,-86
21,210217,1819,1,6,2013,7,17,56,37,-83
21,210218,2090,2,6,2013,1,2,20,38,-86
21,210219,0,3,6,2013,2,12,36,37,-87
21,210220,0,3,6,2013,2,14,21,38,-83
21,210221,0,4,6,2013,3,14,25,37,-86
21,210222,0,4,6,2013,3,14,48,38,-83
21,210223,0,5,6,2013,4,17,49,37,-88
21,210224,2090,5,6,2013,4,22,30,38,-86
21,210225,860,4,6,2013,3,7,20,38,-85
21,210226,2090,4,6,2013,3,10,30,38,-86
21,210227,0,7,6,2013,6,11,34,38,-86
21,210228,0,8,6,2013,7,10,28,38,-85
21,210229,1010,8,6,2013,7,22,25,37,-82
21,210230,2090,9,6,2013,1,17,57,38,-86
21,210231,2338,9,6,2013,1,19,16,38,-86
21,210232,2410,10,6,2013,2,13,54,38,-85
21,210233,0,11,6,2013,3,9,15,37,-88
21,210234,2040,11,6,2013,3,16,19,37,-84
21,210235,0,11,6,2013,3,19,57,37,-88
21,210236,2980,13,6,2013,5,15,30,38,-85
21,210237,3377,14,6,2013,6,2,5,37,-83
21,210238,2040,14,6,2013,6,11,10,37,-84
21,210239,1280,14,6,2013,6,13,25,38,-85
21,210240,0,14,6,2013,6,16,50,38,-87
21,210241,0,12,6,2013,4,9,36,38,-84
21,210242,2979,15,6,2013,7,22,41,37,-82
21,210243,940,14,6,2013,6,14,54,39,-85
21,210244,0,14,6,2013,6,17,25,37,-88
21,210245,0,16,6,2013,1,8,29,39,-85
21,210246,0,16,6,2013,1,18,0,39,-85
21,210247,1280,15,6,2013,7,23,49,38,-85
21,210248,2090,18,6,2013,3,22,11,38,-86
21,210249,0,17,6,2013,2,22,10,37,-89
21,210250,0,15,6,2013,7,20,8,38,-84
21,210251,0,19,6,2013,4,20,59,38,-85
21,210252,1980,12,6,2013,4,1,52,38,-84
21,210253,0,10,6,2013,2,9,35,37,-83
21,210254,2990,8,6,2013,7,15,48,38,-86
21,210255,0,5,6,2013,4,1,8,38,-85
21,210256,0,20,6,2013,5,15,57,38,-84
21,210257,0,19,6,2013,4,14,44,37,-89
21,210258,2090,21,6,2013,6,23,54,38,-85
21,210259,0,22,6,2013,7,3,29,39,-85
21,210260,0,22,6,2013,7,6,25,37,-83
21,210261,2341,22,6,2013,7,16,0,37,-82
21,210262,0,23,6,2013,1,4,15,38,-88
21,210263,2206,23,6,2013,1,16,15,39,-84
21,210264,1980,22,6,2013,7,14,30,38,-85
21,210265,0,21,6,2013,6,13,47,38,-83
21,210266,0,16,6,2013,1,13,5,39,-85
21,210267,0,17,6,2013,2,8,5,38,-83
21,210268,3201,1,6,2013,7,20,16,37,-84
21,210269,0,26,6,2013,4,17,10,38,-84
21,210270,947,26,6,2013,4,20,55,37,-83
21,210271,0,25,6,2013,3,22,53,37,-89
21,210272,1180,27,6,2013,5,23,5,39,-84
21,210273,0,22,6,2013,7,15,40,37,-87
21,210274,2520,28,6,2013,6,13,8,37,-89
21,210275,0,29,6,2013,7,17,32,38,-84
21,210276,0,19,6,2013,4,19,11,38,-87
21,210277,0,30,6,2013,1,1,20,37,-88
21,210278,2855,18,6,2013,3,10,15,38,-86
21,210279,630,30,6,2013,1,10,32,37,-83
21,210280,0,30,6,2013,1,13,10,37,-86
21,210281,860,29,6,2013,7,22,6,38,-85
21,210282,0,3,6,2013,2,16,32,38,-86
21,210283,2090,4,6,2013,3,11,12,38,-86
21,210284,2490,25,6,2013,3,13,15,38,-87
21,210285,916,5,6,2013,4,4,33,37,-83
21,210286,0,18,6,2013,3,17,5,37,-84
21,210287,0,19,6,2013,4,23,41,37,-88
21,210288,0,15,4,2013,2,22,30,37,-85
21,210289,0,19,6,2013,4,2,43,38,-86
21,210290,0,23,5,2013,5,20,55,38,-86
21,210291,0,31,5,2013,6,13,7,39,-83
21,210292,0,14,6,2013,6,0,25,39,-84
21,210293,200,17,6,2013,2,23,13,38,-84
21,210294,0,12,6,2013,4,2,45,38,-85
21,210295,0,2,6,2013,1,2,45,38,-85
21,210296,0,3,5,2013,6,23,38,38,-86
21,210297,1047,3,7,2013,4,13,0,37,-83
21,210298,2090,3,7,2013,4,17,28,38,-86
21,210299,3070,2,7,2013,3,20,5,37,-85
21,210300,0,5,7,2013,6,7,0,39,-84
21,210301,0,5,7,2013,6,9,55,37,-86
21,210302,0,3,7,2013,4,23,9,37,-86
21,210303,2090,10,7,2013,4,1,47,38,-86
21,210304,1280,11,7,2013,5,4,19,38,-85
21,210305,0,14,7,2013,1,22,20,38,-85
21,210306,0,14,7,2013,1,23,32,37,-85
21,210307,0,9,7,2013,3,18,46,37,-86
21,210308,0,18,7,2013,5,14,53,37,-87
21,210309,2090,17,7,2013,4,22,8,38,-86
21,210310,2090,15,7,2013,2,17,5,38,-86
21,210311,1470,19,7,2013,6,14,36,37,-83
21,210312,0,18,7,2013,5,13,36,38,-84
21,210313,0,20,7,2013,7,14,41,37,-83
21,210314,0,20,7,2013,7,17,59,38,-87
21,210315,3929,21,7,2013,1,2,22,38,-82
21,210316,1254,21,7,2013,1,16,30,38,-83
21,210317,0,22,7,2013,2,17,50,38,-84
21,210318,850,22,7,2013,2,13,36,38,-84
21,210319,520,24,7,2013,4,15,40,37,-85
21,210320,0,25,7,2013,5,20,55,37,-88
21,210321,341,25,7,2013,5,19,13,37,-83
21,210322,0,27,7,2013,7,14,0,37,-86
21,210323,350,27,7,2013,7,20,15,37,-86
21,210324,3530,27,7,2013,7,14,15,37,-83
21,210325,0,26,7,2013,6,23,32,38,-83
21,210326,0,30,7,2013,3,5,20,37,-83
21,210327,0,30,7,2013,3,13,33,37,-86
21,210328,2200,30,7,2013,3,12,50,37,-89
21,210329,0,12,7,2013,6,17,14,37,-84
21,210330,0,28,7,2013,1,3,0,37,-86
21,210331,0,12,2,2013,3,14,59,37,-85
21,210332,0,31,7,2013,4,10,28,37,-84
21,210333,0,25,6,2013,3,17,0,37,-86
21,210334,0,1,8,2013,5,10,43,38,-84
21,210335,2640,1,8,2013,5,16,59,37,-83
21,210336,0,2,8,2013,6,3,51,38,-85
21,210337,0,2,8,2013,6,6,25,37,-86
21,210338,1980,2,8,2013,6,15,42,38,-85
21,210339,2090,2,8,2013,6,19,17,38,-86
21,210340,0,1,8,2013,5,1,52,39,-85
21,210341,2090,3,8,2013,7,7,49,38,-86
21,210342,0,3,8,2013,7,12,28,38,-83
21,210343,1980,4,8,2013,1,2,57,38,-85
21,210344,3370,5,8,2013,2,10,30,38,-86
21,210345,1220,5,8,2013,2,18,36,38,-85
21,210346,0,6,8,2013,3,4,40,37,-85
21,210347,2090,4,8,2013,1,7,18,38,-86
21,210348,0,2,8,2013,6,17,49,39,-85
21,210349,1980,6,8,2013,3,20,55,38,-84
21,210350,0,8,8,2013,5,20,40,37,-89
21,210351,1980,6,8,2013,3,18,9,38,-84
21,210352,0,6,8,2013,3,16,30,37,-83
21,210353,287,10,8,2013,7,17,10,38,-86
21,210354,0,11,8,2013,1,19,9,37,-85
21,210355,0,10,8,2013,7,21,55,39,-84
21,210356,2090,8,8,2013,5,15,16,38,-86
21,210357,0,10,8,2013,7,12,55,37,-87
21,210358,3025,16,8,2013,6,20,16,38,-83
21,210359,0,5,8,2013,2,7,17,39,-85
21,210360,0,18,8,2013,1,18,20,38,-86
21,210361,0,16,8,2013,6,16,48,37,-84
21,210362,0,20,8,2013,3,13,46,38,-83
21,210363,0,24,8,2013,7,15,48,37,-84
21,210364,2090,25,8,2013,1,21,19,38,-86
21,210365,2090,27,8,2013,3,12,8,38,-86
21,210366,0,30,8,2013,6,11,4,38,-85
21,210367,0,30,8,2013,6,17,41,37,-83
21,210368,0,29,8,2013,5,10,48,38,-85
21,210369,2090,30,8,2013,6,20,15,38,-86
21,210370,2800,29,8,2013,5,18,56,39,-83
21,210371,2090,30,8,2013,6,13,50,38,-86
21,210372,2648,27,8,2013,3,11,10,37,-84
21,210373,0,29,8,2013,5,5,30,37,-86
21,210374,0,4,8,2013,1,18,10,37,-86
21,210375,0,29,8,2013,5,15,0,37,-83
21,210376,0,30,8,2013,6,22,39,38,-85
21,210377,0,26,7,2013,6,18,52,37,-86
21,210378,0,9,8,2013,6,16,48,37,-84
21,210379,0,20,7,2013,7,22,0,37,-86
21,210380,0,9,4,2013,3,18,58,38,-85
21,210381,0,24,8,2013,7,15,5,37,-87
21,210382,3090,31,8,2013,7,22,35,37,-87
21,210383,2090,30,8,2013,6,14,25,38,-86
21,210384,0,14,7,2013,1,15,40,37,-87
21,210385,0,5,7,2013,6,19,48,37,-86
21,210386,0,22,6,2013,7,6,2,38,-84
21,210387,1219,1,9,2013,1,17,45,37,-84
21,210388,0,3,9,2013,3,12,2,39,-84
21,210389,2260,3,9,2013,3,13,8,37,-85
21,210390,2090,3,9,2013,3,15,36,38,-86
21,210391,0,2,9,2013,2,14,31,37,-88
21,210392,2450,1,9,2013,1,20,23,37,-87
21,210393,2800,5,9,2013,5,6,5,39,-83
21,210394,2090,5,9,2013,5,18,57,38,-86
21,210395,2670,6,9,2013,6,14,38,38,-83
21,210396,815,7,9,2013,7,21,19,38,-85
21,210397,1683,8,9,2013,1,0,14,37,-84
21,210398,0,9,9,2013,2,11,39,38,-85
21,210399,0,8,9,2013,1,21,32,37,-89
21,210400,1980,10,9,2013,3,1,4,38,-84
21,210401,2090,7,9,2013,7,10,45,38,-86
21,210402,350,11,9,2013,4,6,31,37,-86
21,210403,0,11,9,2013,4,7,0,37,-86
21,210404,0,11,9,2013,4,15,56,37,-84
21,210405,0,11,9,2013,4,15,0,37,-85
21,210406,0,12,9,2013,5,10,59,38,-85
21,210407,2530,11,9,2013,4,14,52,38,-83
21,210408,0,12,9,2013,5,21,25,39,-84
21,210409,0,7,9,2013,7,17,50,39,-85
21,210410,0,14,9,2013,7,15,47,37,-89
21,210411,195,10,9,2013,3,18,26,37,-83
21,210412,0,15,9,2013,1,19,35,38,-83
21,210413,0,16,9,2013,2,11,10,37,-84
21,210414,0,7,9,2013,7,23,52,38,-86
21,210415,0,4,9,2013,4,15,20,37,-83
21,210416,2090,17,9,2013,3,13,30,38,-86
21,210417,0,18,9,2013,4,9,14,37,-83
21,210418,0,18,9,2013,4,12,53,38,-86
21,210419,2090,15,9,2013,1,18,59,38,-86
21,210420,0,19,9,2013,5,22,5,39,-85
21,210421,1980,21,9,2013,7,10,24,38,-84
21,210422,0,1,9,2013,1,17,35,37,-84
21,210423,800,20,9,2013,6,13,34,39,-85
21,210424,0,21,9,2013,7,7,50,37,-87
21,210425,0,24,9,2013,3,4,0,37,-85
21,210426,120,13,9,2013,6,10,5,38,-83
21,210427,240,19,9,2013,5,9,43,38,-82
21,210428,2090,25,9,2013,4,0,20,38,-86
21,210429,0,25,9,2013,4,22,16,38,-84
21,210430,0,22,9,2013,1,19,25,37,-89
21,210431,0,27,9,2013,6,21,8,38,-83
21,210432,0,29,9,2013,1,14,14,38,-84
21,210433,1310,30,9,2013,2,10,28,37,-86
21,210434,2728,30,9,2013,2,16,51,39,-84
21,210435,0,30,9,2013,2,17,15,38,-85
21,210436,0,16,9,2013,2,14,31,37,-84
21,210437,2090,22,9,2013,1,4,19,38,-86
21,210438,2090,12,9,2013,5,21,28,38,-86
21,210439,1980,29,9,2013,1,3,28,38,-84
21,210440,2350,19,9,2013,5,11,5,37,-88
21,210441,225,27,9,2013,6,16,21,37,-87
21,210442,0,4,9,2013,4,15,6,37,-84
21,210443,2648,22,9,2013,1,9,30,37,-84
21,210444,0,11,9,2013,4,18,4,37,-84
21,210445,0,11,9,2013,4,19,30,38,-85
21,210446,0,15,9,2013,1,0,52,38,-84
21,210447,0,10,4,2013,4,16,36,37,-89
21,210448,2090,14,9,2013,7,15,48,38,-85
21,210449,0,28,9,2013,7,8,2,38,-87
21,210450,0,18,6,2013,3,15,29,37,-87
21,210451,2132,22,9,2013,1,9,1,38,-86
21,210452,270,26,6,2013,4,15,41,38,-84
21,210453,0,10,7,2013,4,17,32,37,-86
21,210454,0,15,7,2013,2,17,49,38,-86
21,210455,1510,1,10,2013,3,20,44,38,-88
21,210456,0,3,10,2013,5,16,6,38,-86
21,210457,2090,3,10,2013,5,18,20,38,-86
21,210458,0,4,10,2013,6,13,19,37,-88
21,210459,0,4,10,2013,6,18,37,38,-83
21,210460,0,4,10,2013,6,18,55,37,-83
21,210461,0,5,10,2013,7,14,55,37,-87
21,210462,0,6,10,2013,1,8,20,39,-85
21,210463,2510,6,10,2013,1,17,41,38,-84
21,210464,0,7,10,2013,2,20,57,39,-85
21,210465,0,8,10,2013,3,21,27,37,-89
21,210466,0,1,10,2013,3,17,54,37,-86
21,210467,0,9,10,2013,4,9,15,37,-89
21,210468,2160,9,10,2013,4,19,47,37,-84
21,210469,2090,9,10,2013,4,21,5,38,-86
21,210470,2520,1,10,2013,3,13,35,37,-89
21,210471,0,10,10,2013,5,22,11,38,-83
21,210472,0,12,10,2013,7,0,8,37,-84
21,210473,0,12,10,2013,7,20,33,38,-83
21,210474,2090,13,10,2013,1,4,35,38,-86
21,210475,2090,14,10,2013,2,23,26,38,-86
21,210476,0,14,10,2013,2,8,36,37,-88
21,210477,730,8,10,2013,3,0,59,39,-84
21,210478,0,8,10,2013,3,12,19,37,-87
21,210479,2090,16,10,2013,4,3,30,38,-86
21,210480,1980,15,10,2013,3,20,39,38,-84
21,210481,0,18,10,2013,6,19,30,37,-89
21,210482,0,19,10,2013,7,12,34,37,-86
21,210483,0,19,10,2013,7,22,14,37,-87
21,210484,115,17,10,2013,5,10,2,37,-83
21,210485,0,24,10,2013,5,5,30,37,-84
21,210486,0,26,10,2013,7,3,46,37,-88
21,210487,0,27,10,2013,1,0,38,38,-87
21,210488,0,28,10,2013,2,5,55,39,-85
21,210489,0,29,10,2013,3,5,21,38,-84
21,210490,0,29,10,2013,3,16,41,37,-88
21,210491,3010,29,10,2013,3,15,10,38,-86
21,210492,0,31,10,2013,5,23,11,39,-83
21,210493,0,29,10,2013,3,4,55,38,-86
21,210494,0,23,10,2013,4,4,43,39,-85
21,210495,0,31,10,2013,5,13,34,37,-89
21,210496,975,31,10,2013,5,6,58,39,-85
21,210497,0,20,10,2013,1,11,47,38,-85
21,210498,2990,7,10,2013,2,11,59,38,-86
21,210499,160,6,7,2013,7,10,31,37,-84
21,210500,0,6,9,2013,6,15,57,37,-84
21,210501,2230,1,11,2013,6,0,20,38,-85
21,210502,0,1,11,2013,6,19,22,38,-88
21,210503,0,2,11,2013,7,18,50,38,-83
21,210504,2520,3,11,2013,1,14,9,37,-89
21,210505,2750,6,11,2013,4,21,30,38,-84
21,210506,0,7,11,2013,5,21,29,37,-86
21,210507,1716,8,11,2013,6,5,0,38,-83
21,210508,0,9,11,2013,7,2,10,38,-84
21,210509,2090,9,11,2013,7,4,50,38,-86
21,210510,0,10,11,2013,1,4,1,38,-85
21,210511,0,12,11,2013,3,5,40,37,-88
21,210512,2090,9,11,2013,7,9,51,38,-86
21,210513,2090,7,11,2013,5,20,2,38,-86
21,210514,0,13,11,2013,4,14,34,39,-84
21,210515,2410,13,11,2013,4,19,50,38,-85
21,210516,1980,13,11,2013,4,16,22,38,-84
21,210517,0,9,11,2013,7,22,18,38,-86
21,210518,0,14,11,2013,5,9,47,37,-86
21,210519,0,14,11,2013,5,21,7,39,-84
21,210520,206,16,11,2013,7,3,55,37,-83
21,210521,2090,17,11,2013,1,11,52,38,-86
21,210522,0,20,11,2013,4,14,45,37,-84
21,210523,3070,19,11,2013,3,14,35,37,-85
21,210524,0,11,11,2013,2,13,0,38,-85
21,210525,0,22,11,2013,6,18,8,37,-85
21,210526,0,21,11,2013,5,18,5,38,-83
21,210527,0,12,11,2013,3,8,52,37,-83
21,210528,0,25,11,2013,2,6,9,37,-88
21,210529,0,26,11,2013,3,20,46,37,-84
21,210530,3355,26,11,2013,3,7,57,39,-85
21,210531,0,28,11,2013,5,5,40,37,-88
21,210532,0,28,11,2013,5,18,55,37,-84
21,210533,0,29,11,2013,6,20,17,37,-86
21,210534,770,28,11,2013,5,16,50,37,-84
21,210535,0,30,11,2013,7,14,50,37,-86
21,210536,1740,29,11,2013,6,23,11,38,-86
21,210537,2490,29,11,2013,6,21,34,38,-87
21,210538,2750,16,11,2013,7,13,29,38,-84
21,210539,1980,19,11,2013,3,11,0,38,-85
21,210540,2090,21,11,2013,5,1,28,38,-86
21,210541,0,15,11,2013,6,10,17,37,-88
21,210542,0,4,10,2013,6,13,4,37,-84
21,210543,3010,9,10,2013,4,14,6,38,-86
21,210544,1741,15,10,2013,3,7,30,38,-84
21,210545,2820,3,11,2013,1,17,3,37,-87
21,210546,0,9,11,2013,7,22,37,37,-86
21,210547,3010,2,9,2013,2,7,5,38,-86
21,210548,2694,29,11,2013,6,13,14,38,-86
21,210549,0,27,11,2013,4,19,48,37,-84
21,210550,0,14,9,2013,7,14,36,37,-89
21,210551,0,1,12,2013,1,20,0,37,-89
21,210552,2090,2,12,2013,2,22,49,38,-86
21,210553,0,3,12,2013,3,17,45,37,-85
21,210554,2090,4,12,2013,4,15,44,38,-86
21,210555,0,1,12,2013,1,10,0,37,-87
21,210556,0,5,12,2013,5,9,55,37,-86
21,210557,0,6,12,2013,6,12,0,38,-85
21,210558,0,7,12,2013,7,13,15,38,-84
21,210559,2090,10,12,2013,3,19,32,38,-86
21,210560,1940,9,12,2013,2,19,30,37,-86
21,210561,0,11,12,2013,4,11,16,37,-88
21,210562,0,11,12,2013,4,13,20,37,-83
21,210563,1360,12,12,2013,5,6,57,37,-87
21,210564,1980,13,12,2013,6,23,13,38,-84
21,210565,2090,15,12,2013,1,11,39,38,-86
21,210566,2237,16,12,2013,2,14,57,37,-82
21,210567,0,17,12,2013,3,7,16,37,-88
21,210568,1470,17,12,2013,3,23,33,37,-83
21,210569,0,20,12,2013,6,19,20,37,-85
21,210570,0,21,12,2013,7,10,28,37,-85
21,210571,0,2,12,2013,2,14,30,38,-88
21,210572,0,10,12,2013,3,10,0,38,-84
21,210573,1493,11,12,2013,4,19,1,39,-85
21,210574,0,23,12,2013,2,4,30,38,-86
21,210575,0,23,12,2013,2,17,6,37,-88
21,210576,0,25,12,2013,4,18,32,37,-86
21,210577,197,26,12,2013,5,8,57,37,-83
21,210578,0,26,12,2013,5,17,47,37,-88
21,210579,0,25,12,2013,4,22,35,37,-84
21,210580,2724,28,12,2013,7,21,12,38,-86
21,210581,2090,29,12,2013,1,0,55,38,-86
21,210582,3301,30,12,2013,2,10,20,37,-84
21,210583,1620,30,12,2013,2,21,20,37,-87
21,210584,0,14,12,2013,7,14,11,38,-85
21,210585,0,12,12,2013,5,22,24,37,-85
21,210586,0,20,12,2013,6,14,34,38,-87
21,210587,0,6,12,2013,6,5,35,38,-86
21,210588,0,20,12,2013,6,10,54,37,-86
21,210589,0,19,11,2013,3,20,9,38,-84
21,210590,0,17,12,2013,3,19,45,37,-85
22,220001,0,2,1,2013,4,20,40,30,-91
22,220002,0,3,1,2013,5,18,50,30,-91
22,220003,0,5,1,2013,7,6,5,31,-92
22,220004,0,8,1,2013,3,3,0,32,-91
22,220005,0,11,1,2013,6,19,0,31,-90
22,220006,350,12,1,2013,7,17,23,30,-90
22,220007,0,13,1,2013,1,18,30,30,-90
22,220008,0,14,1,2013,2,3,15,30,-90
22,220009,0,16,1,2013,4,6,5,30,-91
22,220010,0,18,1,2013,6,4,50,32,-91
22,220011,0,19,1,2013,7,4,16,31,-91
22,220012,0,19,1,2013,7,13,53,30,-92
22,220013,0,19,1,2013,7,15,41,30,-90
22,220014,0,23,1,2013,4,7,45,30,-90
22,220015,0,25,1,2013,6,19,9,30,-91
22,220016,0,26,1,2013,7,23,20,32,-92
22,220017,0,28,1,2013,2,7,42,30,-91
22,220018,0,28,1,2013,2,18,0,31,-92
22,220019,0,28,1,2013,2,23,44,30,-92
22,220020,0,28,1,2013,2,19,55,31,-91
22,220021,0,29,1,2013,3,21,32,31,-93
22,220022,9898,7,1,2013,2,14,55,30,-92
22,220023,9898,8,1,2013,3,21,20,33,-92
22,220024,10,10,1,2013,5,16,35,30,-92
22,220025,9898,15,1,2013,3,11,10,30,-91
22,220026,1230,25,1,2013,6,11,45,30,-92
22,220027,0,26,1,2013,7,13,30,32,-92
22,220028,0,30,1,2013,4,19,30,31,-91
22,220029,0,1,1,2013,3,0,30,30,-94
22,220030,1690,1,1,2013,3,1,8,30,-90
22,220031,0,8,1,2013,3,17,58,31,-90
22,220032,570,9,1,2013,4,0,33,30,-91
22,220033,0,9,1,2013,4,10,0,30,-90
22,220034,9997,13,1,2013,1,21,37,30,-93
22,220035,570,16,1,2013,4,19,53,30,-91
22,220036,1800,17,1,2013,5,2,35,31,-92
22,220037,150,17,1,2013,5,13,28,30,-91
22,220038,150,18,1,2013,6,10,40,30,-91
22,220039,2130,18,1,2013,6,23,8,32,-94
22,220040,0,19,1,2013,7,16,18,31,-90
22,220041,0,21,1,2013,2,17,0,30,-90
22,220042,1070,24,1,2013,5,18,5,30,-91
22,220043,1850,26,1,2013,7,13,44,31,-92
22,220044,0,26,1,2013,7,23,18,30,-92
22,220045,1690,27,1,2013,1,16,45,30,-90
22,220046,1560,29,1,2013,3,23,22,32,-92
22,220047,0,7,1,2013,2,18,15,30,-92
22,220048,1315,26,1,2013,7,5,30,30,-91
22,220049,0,1,2,2013,6,1,50,30,-91
22,220050,0,1,2,2013,6,18,10,30,-91
22,220051,0,6,2,2013,4,99,99,30,-91
22,220052,0,6,2,2013,4,5,35,30,-91
22,220053,0,7,2,2013,5,12,12,30,-90
22,220054,0,8,2,2013,6,12,5,30,-91
22,220055,0,9,2,2013,7,22,23,30,-92
22,220056,0,15,2,2013,6,0,56,30,-91
22,220057,0,15,2,2013,6,14,10,31,-94
22,220058,150,16,2,2013,7,0,17,31,-91
22,220059,0,16,2,2013,7,23,24,33,-93
22,220060,0,17,2,2013,1,0,20,33,-92
22,220061,0,18,2,2013,2,0,55,30,-91
22,220062,0,18,2,2013,2,18,32,30,-93
22,220063,1690,19,2,2013,3,5,55,30,-90
22,220064,0,19,2,2013,3,18,33,33,-93
22,220065,0,20,2,2013,4,17,30,30,-90
22,220066,0,23,2,2013,7,19,56,30,-93
22,220067,0,26,2,2013,3,21,36,31,-93
22,220068,0,26,2,2013,3,19,15,32,-92
22,220069,0,27,2,2013,4,9,50,30,-90
