STATE,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,LATITUDE,LONGITUD
1,5,8,7,19,4,10352,33.09004722,-87.55792222
1,5,9,1,40,5,10353,34.84774444,-87.57588056
1,5,5,17,10,1,10354,31.32771389,-85.42582222
1,5,13,15,12,2,10355,34.24156667,-86.86668889
1,5,4,16,47,7,10356,31.03846111,-87.19204167
1,5,10,20,15,6,10357,32.59094444,-86.96755833
1,5,5,6,45,1,10358,31.16261944,-87.08528056
1,5,11,6,0,7,10359,34.60841389,-87.05113333
1,5,9,8,20,5,10360,33.20682778,-86.48533889
1,5,12,16,20,1,10361,30.802525,-88.24509167
1,5,10,17,10,6,10362,34.83068056,-87.97005
1,5,6,18,45,2,10363,31.44533056,-87.40415833
1,5,18,15,35,7,10364,34.363325,-86.40706389
1,5,11,11,35,7,10365,34.54109722,-85.81396667
1,5,11,20,49,7,10366,33.78023889,-86.41722222
1,5,11,11,0,7,10367,,
1,5,19,7,40,1,10368,32.46639444,-85.97319444
1,5,25,1,8,7,10369,33.61484167,-86.97038611
1,6,1,17,15,7,10370,32.62939444,-86.7468
1,6,8,24,0,7,10371,33.737725,-88.23778056
1,6,1,7,30,7,10372,30.61369167,-88.15698611
1,6,2,3,25,1,10373,30.40634167,-87.81208056
1,6,4,20,45,3,10374,32.68634444,-85.57740278
1,6,8,7,48,7,10375,32.01984444,-86.45280833
1,6,9,5,10,1,10376,32.95475556,-86.83276944
1,6,12,18,50,4,10377,32.38069167,-86.03841667
1,6,7,14,5,6,10378,31.13992222,-87.39487778
1,6,8,21,0,7,10379,,
1,6,13,22,28,5,10380,32.63468333,-87.31554722
1,6,6,22,50,5,10381,30.71086111,-88.27634444
1,6,8,16,10,7,10382,,
1,6,12,12,23,4,10383,30.40694444,-87.63715556
1,6,14,9,0,6,10384,32.88148056,-86.49140833
1,6,5,11,40,4,10385,34.67490556,-86.49185833
1,6,8,21,55,7,10386,34.93315278,-86.72905
1,6,8,2,21,7,10387,32.470275,-85.09782778
1,6,14,15,0,6,10388,31.70189444,-85.52971111
1,6,19,15,56,4,10389,33.21395833,-86.80032778
1,6,10,8,50,2,10390,30.54523056,-88.17641944
1,6,11,20,10,3,10391,34.31023889,-86.32238611
1,6,12,15,45,4,10392,34.39018611,-85.61601389
