STATE,ST_CASE,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD
15,150070,2400,28,7,2010,4,21,40,21.31944167,-157.8765083
15,150071,7700,28,7,2010,4,21,20,19.53055,-154.9806972
15,150072,3002,30,7,2010,6,0,55,19.66208056,-155.9814389
15,150073,4900,30,7,2010,6,0,30,22.20814722,-159.4323056
15,150074,2100,1,8,2010,1,18,10,19.18440833,-155.8634667
15,150075,501,13,8,2010,6,16,13,21.31988056,-158.0149833
15,150076,9600,22,8,2010,1,8,27,21.38641944,-157.9982056
15,150077,2900,29,8,2010,1,11,26,20.884675,-156.4275889
15,150078,2400,3,9,2010,6,15,56,21.32391944,-157.8759389
15,150079,2400,12,9,2010,1,1,9,21.2721,-157.7750667
15,150080,1900,14,9,2010,3,8,45,19.72348333,-155.0879444
15,150081,3627,18,9,2010,7,7,40,21.35246111,-158.0672556
15,150082,1900,22,9,2010,4,10,0,19.77168889,-155.0929083
15,150083,9600,27,9,2010,2,5,20,21.40521111,-157.9977111
15,150084,2400,29,9,2010,4,19,40,21.33312222,-157.8889639
15,150085,3500,29,9,2010,4,22,39,21.48985,-157.8505222
15,150086,9200,9,10,2010,7,4,10,21.38283333,-158.14695
15,150087,2400,15,10,2010,6,7,20,21.356925,-157.89895
15,150088,2400,16,10,2010,7,12,40,21.36578889,-157.779925
15,150089,300,17,10,2010,1,9,0,19.21520833,-155.8714056
15,150090,2400,25,10,2010,2,16,40,21.28264722,-157.8343111
15,150091,2400,28,10,2010,5,19,30,21.293175,-157.8255111
15,150092,2900,29,10,2010,6,18,27,20.86971944,-156.4806639
15,150093,9200,2,11,2010,3,10,50,21.45752222,-158.2016222
15,150094,2400,12,11,2010,6,5,49,21.31211111,-157.8602083
15,150095,2500,14,11,2010,1,20,22,19.88148056,-155.1179417
15,150096,2900,15,11,2010,2,21,48,20.89191389,-156.465825
15,150097,3500,18,11,2010,5,5,19,21.44388056,-157.8327667
15,150098,1000,21,11,2010,1,22,23,21.64666944,-158.0628889
15,150099,2400,21,11,2010,1,23,5,21.30151944,-157.8487611
15,150100,2400,27,11,2010,7,5,20,21.33427222,-157.8715389
15,150101,8900,28,11,2010,1,0,52,21.52494722,-158.0760944
15,150102,3627,28,11,2010,1,19,52,21.34094722,-158.0793583
15,150103,100,1,12,2010,4,6,14,21.37238333,-157.9200028
15,150104,9600,10,12,2010,6,4,21,21.39031667,-158.0201139
15,150105,7700,11,12,2010,7,1,0,19.457325,-154.8423389
15,150107,3002,18,12,2010,7,15,50,19.67128056,-156.0155583
15,150108,6625,17,12,2010,6,23,10,21.47858889,-158.0265278
15,150109,3002,19,12,2010,1,19,6,19.63678611,-155.9791222
15,150110,3625,30,12,2010,5,13,0,20.23896667,-155.8052944
16,160001,0,9,1,2010,7,18,22,43.60329167,-116.7524917
16,160002,0,18,1,2010,2,15,40,42.80913056,-112.3765611
16,160003,1590,20,1,2010,4,10,20,42.61131944,-113.6775333
16,160004,0,23,1,2010,7,2,0,44.64368056,-114.1028444
16,160005,0,5,1,2010,3,17,35,44.48490278,-112.2355222
16,160006,1430,26,1,2010,3,22,4,42.89857222,-112.4561417
16,160007,0,29,1,2010,6,23,36,43.74742778,-111.8553472
16,160008,0,14,1,2010,5,9,41,43.45410556,-116.5732083
16,160009,0,10,2,2010,4,99,99,42.88706944,-112.6390028
16,160010,0,22,2,2010,2,15,15,46.02441389,-115.9743417
16,160011,435,13,2,2010,7,13,49,43.69489722,-116.3774056
16,160012,160,15,2,2010,2,20,7,43.60026944,-116.2536778
16,160013,0,26,2,2010,6,12,27,43.13919444,-112.5815694
16,160014,0,17,2,2010,4,21,52,43.03684167,-112.4942194
16,160015,0,1,3,2010,2,9,40,42.57610833,-113.9915556
16,160016,0,7,3,2010,1,10,22,46.14726667,-116.0875389
16,160017,0,10,3,2010,4,19,30,42.55059444,-112.0599944
16,160018,0,10,3,2010,4,7,54,42.43226944,-113.8138444
16,160019,0,14,3,2010,1,3,20,43.14943333,-112.3888861
16,160020,0,11,3,2010,5,14,26,42.16986111,-114.2594444
16,160021,0,20,3,2010,7,8,8,43.88353056,-111.8973361
16,160022,0,20,3,2010,7,99,99,46.22545278,-116.0662639
16,160023,790,27,3,2010,7,18,9,43.51511389,-112.0423083
16,160024,0,26,3,2010,6,19,49,42.36303056,-112.2159639
16,160025,830,29,3,2010,2,10,13,42.69401667,-114.5223333
16,160026,0,29,3,2010,2,21,30,47.62495278,-115.8859139
16,160027,688,29,3,2010,2,18,5,47.77295,-116.8081222
16,160028,1430,19,3,2010,6,19,2,42.90500833,-112.4126611
16,160029,0,22,3,2010,2,16,36,45.08199167,-116.0507944
16,160030,0,2,4,2010,6,18,25,42.96423889,-115.3330417
16,160031,0,4,4,2010,1,15,7,46.33373611,-115.3463722
16,160032,0,11,4,2010,1,9,18,43.71167222,-116.6953944
16,160033,0,15,4,2010,5,12,45,42.14439444,-112.9796861
16,160034,0,15,4,2010,5,14,45,43.362475,-113.8290028
16,160035,0,18,4,2010,1,7,5,47.54776111,-116.22145
16,160036,385,19,4,2010,2,5,34,47.14823333,-116.9169
16,160037,160,21,4,2010,4,7,21,43.59693611,-116.2941028
16,160038,0,23,4,2010,6,20,41,47.76315556,-116.9818222
16,160039,0,6,4,2010,3,14,11,47.86054167,-116.7499722
16,160040,0,4,5,2010,3,22,20,43.984825,-111.6385306
16,160041,0,13,5,2010,5,17,22,42.63480278,-111.7984944
16,160042,0,14,5,2010,6,19,13,46.14138611,-115.9668444
16,160043,0,15,5,2010,7,1,50,46.36876667,-116.7286194
16,160044,0,16,5,2010,1,17,29,43.43885,-111.9618
16,160045,0,17,5,2010,2,11,19,43.979075,-111.317925
16,160046,0,25,5,2010,3,5,26,43.19140278,-114.3218917
16,160047,0,9,5,2010,1,18,1,47.64006944,-116.6213639
16,160048,0,28,5,2010,6,16,12,43.13915278,-112.539225
16,160049,0,5,6,2010,7,1,0,43.063275,-112.7315722
16,160050,0,6,6,2010,1,22,15,43.60032222,-116.7926389
16,160051,0,9,6,2010,4,99,99,48.26082778,-116.4825444
16,160052,0,12,6,2010,7,15,15,42.57255833,-114.2961889
16,160053,300,17,5,2010,2,19,14,47.67418611,-116.7737361
16,160054,0,21,5,2010,6,17,53,42.81616389,-112.3833139
16,160055,0,22,5,2010,7,6,43,42.62516389,-113.0923833
16,160056,0,6,6,2010,1,2,30,42.95478889,-115.3759944
16,160057,0,7,6,2010,2,6,0,45.57812222,-113.9647444
16,160058,0,9,6,2010,4,21,0,43.86887778,-115.7512028
16,160059,0,21,5,2010,6,13,45,43.3745,-111.3020389
16,160060,1070,14,6,2010,2,20,20,43.61949444,-116.3549889
16,160061,435,22,5,2010,7,9,16,43.69560278,-116.3765333
16,160062,0,18,6,2010,6,16,45,42.82760833,-112.9245111
16,160063,0,9,6,2010,4,21,4,42.63413333,-113.6488361
16,160064,0,27,6,2010,1,16,45,44.67713333,-116.4497556
16,160065,0,27,6,2010,1,18,29,46.66852222,-117.0249944
16,160066,0,28,6,2010,2,6,15,45.55673333,-116.29835
16,160067,1430,28,6,2010,2,16,45,42.79655556,-112.360375
16,160068,0,8,5,2010,7,18,40,42.58642778,-114.1908306
16,160069,0,26,6,2010,7,16,40,47.69743056,-116.9344222
16,160070,0,29,6,2010,3,21,45,43.60700556,-111.1483833
16,160071,0,5,7,2010,2,13,47,43.93234722,-112.2148056
16,160072,0,6,7,2010,3,11,53,46.433125,-116.9121278
16,160073,0,8,7,2010,5,1,56,43.55978333,-112.0388444
16,160074,760,8,7,2010,5,13,31,43.88716944,-116.2076722
16,160075,0,10,7,2010,7,21,21,42.56232778,-114.3061444
16,160076,0,11,7,2010,1,2,0,45.00879444,-113.6221278
16,160077,1640,11,7,2010,1,13,46,48.32323611,-116.3796667
16,160078,0,11,7,2010,1,17,55,42.53323889,-114.2863306
16,160079,0,12,7,2010,2,14,52,42.85821667,-112.2665667
16,160080,0,10,7,2010,7,14,5,42.22887222,-114.2745194
16,160081,0,14,7,2010,4,21,59,43.19183333,-112.5047639
16,160082,0,16,7,2010,6,2,44,44.51618056,-111.3270722
16,160083,1480,17,7,2010,7,9,39,42.0921,-111.8766444
16,160084,0,10,7,2010,7,16,0,47.64999444,-116.3660861
16,160085,0,20,7,2010,3,11,17,47.12495833,-116.3947167
16,160086,0,22,7,2010,5,9,45,46.47205278,-114.8920194
16,160087,0,26,6,2010,7,17,12,43.05277222,-112.5677639
16,160088,0,24,7,2010,7,22,34,42.56547778,-113.623675
16,160089,1070,1,7,2010,5,3,17,43.58111389,-116.4536194
16,160090,0,30,7,2010,6,23,58,43.66307778,-116.4986083
16,160091,0,25,6,2010,6,19,25,42.98715556,-111.5000306
16,160092,210,31,7,2010,7,17,47,43.61940556,-116.63295
16,160093,0,23,7,2010,6,99,99,42.23076944,-111.4375167
16,160094,0,28,7,2010,4,14,9,42.67568056,-112.2154028
16,160095,0,25,7,2010,1,14,20,42.96236667,-115.2901083
16,160096,0,30,7,2010,6,21,45,42.16673056,-114.2717417
16,160097,0,5,8,2010,5,17,45,48.00335,-116.9005917
16,160098,0,8,8,2010,1,12,40,48.22617222,-116.9049028
16,160099,0,7,8,2010,7,12,25,46.46878611,-114.9242806
16,160100,0,6,8,2010,6,14,17,43.39987222,-114.4993611
16,160101,0,12,8,2010,5,20,42,42.96249167,-115.3151639
16,160102,0,12,8,2010,5,1,56,42.56399722,-114.7697611
16,160103,1200,21,7,2010,4,11,31,43.57042222,-116.5706
16,160104,0,13,8,2010,6,5,26,42.65857222,-111.6534778
16,160105,0,14,8,2010,7,6,23,48.06630833,-117.0234306
16,160106,0,16,8,2010,2,12,48,44.43758056,-115.9994444
16,160107,0,21,8,2010,7,17,35,48.28450556,-116.9583167
16,160108,0,18,8,2010,4,99,99,42.76748056,-114.5045444
16,160109,1070,24,8,2010,3,5,15,43.61214167,-116.3745639
16,160110,0,25,8,2010,4,21,7,42.58257778,-113.7175417
16,160111,0,28,8,2010,7,19,30,47.98682222,-116.6978944
16,160112,0,29,8,2010,1,3,12,43.82885278,-112.1685056
16,160113,0,28,8,2010,7,19,15,43.60288611,-115.8871417
16,160114,0,27,8,2010,6,5,13,43.70705556,-116.4228556
16,160115,0,26,8,2010,5,17,0,42.57614722,-113.9837167
16,160116,0,24,8,2010,3,15,12,43.57583889,-116.632925
16,160117,160,5,9,2010,1,0,25,43.56464722,-116.1930222
16,160118,1460,5,9,2010,1,3,31,47.70873333,-117.00305
16,160119,0,5,9,2010,1,6,55,43.50398889,-114.1151167
16,160120,0,4,9,2010,7,17,30,47.74432778,-116.7102917
16,160121,0,10,9,2010,6,2,45,43.66319722,-116.5884222
16,160122,1080,10,9,2010,6,7,41,43.70636389,-116.6326389
16,160123,0,11,9,2010,7,99,99,43.09444444,-114.0868167
16,160124,0,12,9,2010,1,12,15,46.11930278,-116.3524139
16,160125,0,7,9,2010,3,14,30,45.34935556,-113.9187806
16,160126,0,15,9,2010,4,15,40,44.444175,-112.2162278
16,160127,0,12,9,2010,1,1,0,42.56395556,-114.6214222
16,160128,600,18,9,2010,7,17,14,42.95832222,-115.2901722
16,160129,1150,10,9,2010,6,20,7,43.12585833,-115.7471139
16,160130,0,21,9,2010,3,17,51,43.32079167,-115.9279694
16,160131,0,16,9,2010,5,16,30,42.79721111,-111.361425
16,160132,0,12,9,2010,1,99,99,44.50752778,-114.9763028
16,160133,0,25,9,2010,7,13,7,43.84045833,-115.7791806
16,160134,0,28,9,2010,3,8,21,42.89480278,-114.71275
16,160135,0,29,9,2010,4,19,55,42.60148889,-113.687625
16,160136,535,29,9,2010,4,20,38,43.03654722,-112.435025
16,160137,0,29,9,2010,4,99,99,43.60682222,-115.8596722
16,160138,0,26,9,2010,1,20,10,42.10799167,-114.6881472
16,160139,160,26,9,2010,1,15,39,43.64343889,-116.2403611
16,160140,0,4,10,2010,2,8,40,46.553075,-116.9906917
16,160141,0,4,10,2010,2,11,30,44.10395278,-111.4521917
16,160142,790,4,10,2010,2,18,52,43.49645556,-111.9841833
16,160143,0,5,10,2010,3,15,54,46.48115556,-116.2579278
16,160144,0,7,10,2010,5,3,57,43.60420278,-116.691325
16,160145,160,7,10,2010,5,23,39,43.60557778,-116.2115917
16,160146,210,9,10,2010,7,20,4,43.66435278,-116.6632639
16,160147,0,11,10,2010,2,0,14,44.13194722,-116.9031472
16,160148,0,22,10,2010,6,2,45,44.41099167,-115.999775
16,160149,0,20,10,2010,4,14,7,46.238275,-116.3897167
16,160150,160,9,10,2010,7,21,54,43.61895833,-116.2475694
16,160151,0,9,10,2010,7,14,10,47.74513889,-116.9804333
16,160152,0,12,10,2010,3,13,13,42.68732222,-114.5188194
16,160153,0,13,10,2010,4,21,1,43.96930556,-111.2494278
16,160154,0,17,10,2010,1,99,99,46.81160556,-116.3593389
16,160155,0,18,10,2010,2,11,16,43.66885833,-116.8760167
16,160156,1520,19,10,2010,3,6,10,43.89466389,-111.7373333
16,160157,0,19,10,2010,3,11,24,43.87803889,-111.3221611
16,160158,790,23,10,2010,7,10,47,43.48244722,-112.0160167
16,160159,0,26,10,2010,3,7,30,43.32801111,-114.3356278
16,160160,210,27,10,2010,4,7,2,43.66972778,-116.7007972
16,160161,0,28,10,2010,5,20,51,42.92983333,-114.9428889
16,160162,1200,16,9,2010,5,23,11,43.605325,-116.6029972
16,160163,1150,30,10,2010,7,17,25,43.17297222,-115.7423278
16,160164,0,18,10,2010,2,12,32,47.33009444,-116.4039639
16,160165,0,31,10,2010,1,1,47,43.92709722,-111.8273917
16,160166,0,16,10,2010,7,17,35,47.75946111,-116.9158639
16,160167,0,1,11,2010,2,18,45,43.47631944,-112.1229306
16,160168,0,3,11,2010,4,99,99,43.70098611,-116.8919889
16,160169,160,8,11,2010,2,21,9,43.61539167,-116.2583167
16,160170,0,11,11,2010,5,18,40,43.99564444,-113.7584083
16,160171,0,14,11,2010,1,6,35,45.57679444,-116.3018361
16,160172,0,12,11,2010,6,12,55,42.78718056,-114.4334611
16,160173,0,20,11,2010,7,8,45,42.19913889,-113.0251222
16,160174,0,21,11,2010,1,2,48,46.92213611,-116.9652278
16,160175,0,25,11,2010,5,8,0,48.71093333,-116.3042139
16,160176,0,26,11,2010,6,16,30,47.61635,-116.875025
16,160177,0,28,11,2010,1,15,29,42.57590833,-114.1831056
16,160178,0,11,11,2010,5,9,0,42.19124722,-112.143525
16,160179,0,3,12,2010,6,15,40,46.80367778,-116.9996722
16,160180,1830,28,11,2010,1,17,53,42.55574444,-114.4463194
16,160182,0,8,12,2010,4,11,38,46.37385,-117.0486833
16,160183,0,18,12,2010,7,8,57,46.28384722,-116.5946611
16,160184,1460,15,12,2010,4,15,30,47.71171111,-116.9734944
16,160185,210,24,12,2010,6,8,32,43.66779722,-116.6724222
16,160186,570,26,11,2010,6,2,4,43.65386667,-116.2908778
17,170001,9390,2,1,2010,7,18,37,41.29059722,-88.15820278
17,170002,0,4,1,2010,2,10,50,41.20674444,-87.84877778
17,170003,1550,3,1,2010,1,5,8,40.12726944,-88.23630833
17,170004,0,2,1,2010,7,2,6,38.84543611,-89.89498611
17,170005,0,5,1,2010,3,2,15,39.42925833,-87.56731111
17,170006,0,7,1,2010,5,11,32,41.68639722,-87.78101944
17,170007,0,7,1,2010,5,8,2,38.59988056,-88.96738611
17,170008,0,7,1,2010,5,13,20,39.00562778,-88.95642778
17,170009,2650,7,1,2010,5,9,41,39.10306111,-88.57388611
17,170010,0,10,1,2010,1,18,35,38.32063611,-87.92138056
17,170011,6700,23,1,2010,7,23,21,39.392775,-89.07941944
17,170012,2610,5,1,2010,3,17,19,38.6277,-90.1205
17,170013,887,11,1,2010,2,11,15,41.67306111,-88.09096389
17,170014,0,13,1,2010,4,16,53,39.13250278,-89.13863611
17,170015,0,14,1,2010,5,21,33,39.82868333,-89.75851111
17,170016,0,31,1,2010,1,7,48,40.85928056,-88.07185556
17,170017,0,27,1,2010,4,19,16,40.204625,-87.61532222
17,170018,0,21,1,2010,5,18,20,39.10868611,-90.53884444
17,170019,0,15,1,2010,6,7,30,40.31795556,-87.98771111
17,170020,0,16,1,2010,7,0,49,40.02544444,-88.45827222
17,170021,1550,22,1,2010,6,22,11,40.098125,-88.25098611
17,170022,0,16,1,2010,7,4,14,40.96373611,-87.92053056
17,170023,140,24,1,2010,1,16,1,41.67143611,-87.73896667
17,170024,0,25,1,2010,2,17,24,39.60725833,-87.59461667
17,170025,0,24,1,2010,1,21,50,39.06791389,-88.31658056
17,170026,0,29,1,2010,6,16,50,39.78878611,-91.29561389
17,170027,0,17,1,2010,1,19,20,39.623775,-88.87743056
17,170029,0,19,1,2010,3,10,21,38.19438056,-89.638775
17,170030,0,20,1,2010,4,7,20,40.49859722,-89.66390833
17,170031,0,20,1,2010,4,15,18,37.33175556,-89.41229444
17,170032,850,3,1,2010,1,0,0,41.66233333,-87.70498333
17,170033,1670,2,1,2010,7,14,10,41.68880278,-87.70072222
17,170034,1670,7,1,2010,5,21,7,41.75996389,-87.630525
17,170035,1670,8,1,2010,6,17,55,41.88858056,-87.74559167
17,170036,1670,9,1,2010,7,2,0,41.89873889,-87.74376944
17,170037,840,13,1,2010,4,17,25,40.45848611,-89.00405278
17,170038,1670,13,1,2010,4,10,40,41.74269167,-87.55158333
17,170039,2220,22,1,2010,6,11,30,40.16014444,-87.61935278
17,170041,0,30,1,2010,7,3,53,39.04340278,-90.33669167
17,170043,3590,15,2,2010,2,9,10,38.27680833,-87.99747222
17,170044,0,20,2,2010,7,15,51,41.53048056,-88.27404722
17,170045,550,19,1,2010,3,3,8,40.65020833,-89.65201667
17,170046,0,15,2,2010,2,23,55,41.63280556,-87.70872778
17,170047,0,27,1,2010,4,16,16,38.42465556,-89.95637778
17,170048,5087,1,3,2010,2,18,20,42.34703056,-89.0501
17,170049,7460,28,2,2010,1,23,3,42.28176667,-89.095625
17,170050,0,4,3,2010,5,0,47,41.34383611,-88.39671944
17,170051,0,4,3,2010,5,16,20,39.78745278,-90.31319722
17,170053,8220,31,1,2010,1,13,24,39.79405556,-89.68704167
17,170054,740,18,1,2010,2,16,14,41.95196667,-87.93955833
17,170055,6650,6,1,2010,4,13,40,42.12488611,-88.06638889
17,170056,0,2,2,2010,3,21,48,39.46379722,-89.78085278
17,170057,0,5,2,2010,6,1,35,39.57901667,-89.39705556
17,170058,0,5,2,2010,6,15,48,40.74601389,-88.93174167
17,170059,0,5,2,2010,6,8,10,39.93718611,-88.25815278
17,170060,0,7,2,2010,1,14,55,41.55194722,-87.91268333
17,170061,0,7,2,2010,1,1,37,39.23092222,-90.39340556
17,170062,0,10,2,2010,4,6,29,39.02515278,-90.06711944
17,170063,0,5,2,2010,6,17,54,40.177825,-88.33685833
17,170064,0,7,2,2010,1,1,1,40.72095,-90.20341944
17,170065,0,16,2,2010,3,17,45,38.72901111,-89.69006667
17,170066,0,1,2,2010,2,9,28,39.67407222,-90.04095278
17,170067,0,4,2,2010,5,18,59,39.67034722,-89.54571389
17,170068,2330,9,2,2010,3,20,7,42.050925,-87.88684722
17,170069,0,29,1,2010,6,19,13,40.19600278,-87.61273611
17,170070,585,20,2,2010,7,9,58,42.44383889,-87.87616389
17,170071,887,10,1,2010,1,1,52,41.701675,-88.107
17,170072,0,15,1,2010,6,7,50,41.1131,-88.30426389
17,170073,2035,30,1,2010,7,1,31,41.55869722,-88.12144722
17,170075,3820,4,2,2010,5,12,38,41.57171944,-87.69439444
17,170076,0,25,2,2010,5,19,4,42.38806944,-88.95398611
17,170077,0,27,2,2010,7,0,16,38.62548333,-89.53514722
17,170078,1670,22,2,2010,2,5,6,41.95301944,-87.64476389
17,170079,7491,9,2,2010,3,8,27,41.61459722,-88.07650833
17,170080,9190,6,3,2010,7,3,18,38.00285,-88.9313
17,170081,0,8,3,2010,2,17,7,41.51097778,-88.02353333
17,170082,3550,12,3,2010,6,16,28,38.73654722,-90.13498056
17,170083,0,6,3,2010,7,16,21,40.74509167,-88.006525
17,170084,1670,20,1,2010,4,7,53,41.83648333,-87.62188889
17,170085,1670,1,2,2010,2,21,38,41.93060278,-87.74658611
17,170086,1680,2,2,2010,3,22,0,41.509775,-87.59700833
17,170087,1670,2,2,2010,3,4,30,41.88206111,-87.62780556
17,170088,1670,4,2,2010,5,2,16,41.70006389,-87.60891389
17,170089,5200,5,2,2010,6,10,33,41.23530556,-87.84151389
17,170090,1670,9,2,2010,3,14,15,42.00795556,-87.66485833
17,170091,1670,21,1,2010,5,17,10,41.96826667,-87.72560556
17,170092,1670,23,1,2010,7,2,30,41.87691111,-87.74201944
17,170093,9490,20,2,2010,7,3,35,39.25016389,-89.35440278
17,170094,9115,13,1,2010,4,1,15,41.95246944,-88.30543333
17,170095,1670,19,1,2010,3,2,26,41.95331389,-87.75674444
17,170096,1670,10,1,2010,1,19,20,41.75675556,-87.60537778
17,170097,0,20,1,2010,4,9,18,41.14897778,-88.98006389
17,170098,3820,12,2,2010,6,15,7,41.56879167,-87.68115556
17,170099,1670,16,2,2010,3,18,30,41.76061111,-87.66368611
17,170100,0,16,3,2010,3,7,26,37.97573611,-89.109325
17,170101,1670,7,3,2010,1,4,10,41.85210833,-87.61420833
17,170102,6240,20,2,2010,7,4,10,41.95277222,-87.80725556
17,170103,1670,23,2,2010,3,5,25,41.76881389,-87.64450278
17,170104,1670,23,2,2010,3,17,4,41.87927222,-87.64403611
17,170105,2100,2,3,2010,3,13,13,42.24791389,-88.40359167
17,170106,3010,10,3,2010,4,0,4,39.11764167,-89.28558889
17,170108,0,15,3,2010,2,0,44,41.23149167,-88.25289444
17,170109,0,23,3,2010,3,7,35,42.08359167,-88.34173611
17,170110,670,26,3,2010,6,5,48,38.49485556,-89.97347222
17,170111,0,14,3,2010,1,20,2,38.76213056,-90.15243611
17,170112,0,28,3,2010,1,18,53,41.19214444,-87.79914167
17,170113,0,18,3,2010,5,18,28,42.44404167,-88.66767778
17,170114,0,17,3,2010,4,7,0,41.44439167,-88.44283889
17,170115,1670,9,3,2010,3,22,0,41.71234444,-87.65250833
17,170117,0,19,3,2010,6,14,50,38.65331111,-90.03351667
17,170118,0,19,3,2010,6,18,30,38.54715,-90.10050833
17,170119,0,17,2,2010,4,8,37,41.92158611,-89.2171
17,170120,5910,14,3,2010,1,0,23,39.77031667,-88.87699722
17,170121,1670,9,3,2010,3,4,13,41.99054167,-87.82251944
17,170122,1670,13,3,2010,7,0,39,41.90351389,-87.65841944
17,170123,0,8,1,2010,6,0,16,41.97743889,-89.31798333
17,170124,0,29,1,2010,6,19,45,41.89696667,-88.04498889
17,170126,6650,18,2,2010,5,6,14,42.12052778,-88.04131111
17,170127,7460,1,3,2010,2,13,42,42.296775,-88.99957222
17,170128,0,30,3,2010,3,11,30,41.54758889,-88.01025278
17,170129,1670,4,3,2010,5,8,7,41.88650833,-87.66679722
17,170130,0,3,4,2010,7,7,55,39.40575,-88.91579722
17,170131,0,1,4,2010,5,20,5,37.55481667,-88.14039167
17,170132,0,18,3,2010,5,10,12,40.82926111,-89.96597778
17,170133,4910,20,3,2010,7,0,26,41.61185,-88.05164444
17,170134,0,24,3,2010,4,13,50,37.81584722,-88.1698
17,170135,4300,6,4,2010,3,23,45,41.51227778,-88.09439722
17,170136,4650,2,4,2010,6,10,44,42.203125,-88.11147222
17,170137,0,8,4,2010,5,20,31,38.61566389,-89.61460278
17,170138,0,8,4,2010,5,5,35,38.25230556,-90.07428889
17,170139,0,4,4,2010,1,1,32,38.88556944,-89.085875
17,170140,8410,1,4,2010,5,19,37,41.79356111,-87.81790556
17,170142,1670,30,3,2010,3,16,39,41.89495278,-87.75194167
17,170143,0,21,2,2010,1,2,25,41.51739722,-87.57844722
17,170144,8430,30,3,2010,3,22,14,38.53712778,-89.98357222
17,170145,1670,18,3,2010,5,13,35,41.87403889,-87.66654722
17,170146,1670,19,3,2010,6,14,52,41.85688056,-87.66615556
17,170147,0,3,4,2010,7,19,24,40.65695278,-90.40864444
17,170148,1670,1,4,2010,5,2,40,41.86725556,-87.63923889
17,170149,1670,15,3,2010,2,22,57,41.81846389,-87.73948889
17,170150,1670,21,2,2010,1,22,30,41.78835278,-87.74138611
17,170151,1670,2,4,2010,6,5,36,41.84339722,-87.65433611
17,170152,0,12,4,2010,2,9,5,37.61627222,-88.98034167
17,170153,1670,5,2,2010,6,0,40,41.88438056,-87.70530556
17,170154,1670,7,2,2010,1,6,50,41.96130833,-87.68868611
17,170155,1670,13,2,2010,7,2,45,41.93861667,-87.76404722
17,170156,0,13,4,2010,3,12,15,41.31042778,-88.93587222
17,170157,0,14,4,2010,4,4,30,38.26730278,-88.62605
17,170158,0,10,4,2010,7,14,35,39.45458056,-89.99161389
17,170159,0,1,4,2010,5,6,15,40.41453611,-91.0148
17,170160,6650,14,2,2010,1,20,1,42.12486667,-88.05950278
17,170161,0,28,3,2010,1,15,20,40.87757222,-88.30051944
17,170162,8220,8,4,2010,5,7,28,39.84334444,-89.64481111
17,170163,0,7,4,2010,4,5,16,41.97231667,-89.80544444
17,170164,0,1,4,2010,5,19,42,40.55443056,-90.40402222
17,170165,1670,6,3,2010,7,2,0,41.79423333,-87.65185556
17,170167,9250,29,3,2010,2,21,37,41.77469722,-87.96481944
17,170168,0,5,4,2010,2,15,30,39.35273056,-88.24865833
17,170170,0,10,4,2010,7,16,58,41.80775556,-88.52818333
17,170171,0,14,4,2010,4,13,50,41.80096667,-88.46123333
17,170172,0,13,4,2010,3,8,13,40.73526111,-89.15727778
17,170173,512,8,4,2010,5,16,15,42.12821944,-88.14294444
17,170174,0,20,4,2010,3,6,41,41.37076111,-88.47485833
17,170175,0,18,4,2010,1,1,7,40.24076944,-90.59378333
17,170176,8270,24,2,2010,4,18,9,41.4698,-87.63365833
17,170177,5044,28,2,2010,1,2,18,41.52675556,-87.56615278
17,170178,560,20,3,2010,7,3,40,41.86496389,-88.34037222
17,170179,1670,12,4,2010,2,4,5,41.81034444,-87.68449167
17,170180,1670,15,4,2010,5,2,35,41.79289722,-87.75251389
17,170181,2100,10,4,2010,7,23,47,42.21054167,-88.36442222
17,170182,9350,17,4,2010,7,11,10,37.98056667,-89.58701944
17,170183,3670,12,2,2010,6,8,43,42.38596389,-87.98101389
17,170184,0,1,4,2010,5,18,56,39.11615278,-90.36988889
17,170185,0,18,4,2010,1,10,44,40.32701389,-89.15390833
17,170186,4940,19,4,2010,2,20,16,41.86009167,-88.01738611
17,170187,0,15,4,2010,5,10,55,38.81249167,-87.68471667
17,170188,0,16,4,2010,6,12,27,37.17009722,-89.19628056
17,170189,0,23,4,2010,6,4,20,37.52543611,-88.41428889
17,170190,0,30,4,2010,6,14,3,40.12028611,-88.31956389
17,170191,1550,29,4,2010,5,22,44,40.11261667,-88.25005556
17,170192,0,21,4,2010,4,11,6,41.51172222,-88.12128333
17,170193,0,1,5,2010,7,2,35,42.25465556,-87.90124167
17,170194,0,28,4,2010,4,15,58,39.46263889,-88.32415556
17,170195,7073,11,4,2010,1,17,34,38.72785278,-90.06696389
17,170197,1670,5,5,2010,4,23,24,41.87583889,-87.68907222
17,170198,0,4,5,2010,3,22,1,42.28727778,-88.37369444
17,170200,0,29,3,2010,2,9,55,40.33555278,-90.61935556
17,170201,540,9,4,2010,6,18,36,41.94678056,-88.20806944
17,170202,0,21,4,2010,4,13,0,39.67490556,-89.92766667
17,170203,0,22,4,2010,5,6,14,39.720525,-89.67734167
17,170204,9300,25,3,2010,5,3,38,42.12426389,-87.93681389
17,170205,0,17,4,2010,7,14,0,37.24963056,-88.83424722
17,170206,0,10,4,2010,7,12,30,38.22852778,-88.93424444
17,170207,1670,18,4,2010,1,20,25,41.78318056,-87.78146944
17,170208,1670,20,4,2010,3,17,38,41.721625,-87.63592222
